1 15 7571 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 
2 15 9139 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 
3 15 9359 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 
4 15 9656 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 
5 15 8696 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 
6 15 9576 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 
7 15 9624 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 
8 15 9949 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 
9 15 9516 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 
10 15 8871 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 
11 15 6953 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 
12 15 7694 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 
13 15 8883 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 
14 15 7955 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 
15 15 7174 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 
16 15 7647 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 
17 15 8021 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 
18 15 8315 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 
19 15 9242 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
20 15 9776 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 
21 15 9335 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 
22 15 8897 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 
23 15 10343 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
24 15 8471 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 
25 15 8363 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 
26 15 9605 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 
27 15 9486 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 
28 15 8099 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 
29 15 10418 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 
30 15 8087 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 
31 15 8463 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 
32 15 10041 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 
33 15 9382 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 
34 15 12131 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 
35 15 9290 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 
36 15 9859 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 
37 15 8763 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 
38 15 10613 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 
39 15 8539 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 
40 15 10065 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 
41 15 8719 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 
42 15 9754 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 
43 15 8515 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 
44 15 7619 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 
45 15 7952 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 
46 15 6823 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 
47 15 10033 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
48 15 8127 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 
49 15 9750 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 
50 15 7771 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 
51 15 10350 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 
52 15 7709 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 
53 15 7916 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 
54 15 9180 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 
55 15 9514 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 
56 15 9620 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 
57 15 7630 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 
58 15 6093 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 
59 15 10298 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 
60 15 8153 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 
61 15 7513 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 
62 15 10136 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 
63 15 6628 0 1 1 0 1 0 1 1 1 1 0 1 1 1 1 
64 15 6826 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 
65 15 7932 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 
66 15 8215 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 
67 15 8694 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 
68 15 10678 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 
69 15 8574 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 
70 15 9004 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 
71 15 8621 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 
72 15 8748 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 
73 15 8314 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 
74 15 7398 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 
75 15 8319 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 
76 15 10126 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 
77 15 9100 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 
78 15 8572 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 
79 15 8390 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 
80 15 8111 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 
81 15 8561 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 
82 15 9254 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 
83 15 9635 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 
84 15 8655 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 
85 15 9428 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 
86 15 7025 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 
87 15 9601 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 
88 15 9141 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 
89 15 8993 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 
90 15 11098 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 
91 15 7668 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 
92 15 7556 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 
93 15 9229 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 
94 15 9330 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 
95 15 10055 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 
96 15 10392 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 
97 15 7742 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 
98 15 7770 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 
99 15 11223 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
100 15 9056 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 
