1001 10 16124 1 0 1 1 1 1 1 1 0 1 
2001 10 16124 1 1 1 1 0 0 1 1 1 1 
3001 10 16124 1 0 0 1 1 1 1 1 1 1 
4001 10 16124 1 0 1 1 1 0 1 1 1 1 
5001 10 16124 1 1 1 0 1 1 1 0 1 1 
6001 10 16124 1 0 1 1 1 0 1 1 1 1 
7001 10 16124 1 1 1 1 0 1 0 1 1 1 
8001 10 16124 0 1 1 1 0 1 1 1 1 1 
9001 10 16124 1 1 1 0 1 0 1 1 1 1 
10001 10 16124 0 1 1 1 1 1 1 1 0 1 
11001 10 16124 1 0 1 1 0 1 1 1 1 1 
12001 10 16124 1 0 1 0 1 1 1 1 1 1 
13001 10 16124 1 1 1 1 1 0 0 1 1 1 
14001 10 16124 1 1 1 1 0 1 1 1 1 0 
15001 10 16124 1 1 1 0 1 1 1 1 1 0 
16001 10 16124 0 0 1 1 1 1 1 1 1 1 
17001 10 16124 1 1 1 1 0 0 1 1 1 1 
18001 10 16124 1 1 0 1 1 0 1 1 1 1 
19001 10 16124 1 0 1 1 1 1 1 0 1 1 
20001 10 16124 1 1 1 1 0 0 1 1 1 1 
21001 10 16124 1 1 1 1 1 0 1 0 1 1 
22001 10 16124 1 0 1 1 1 1 1 0 1 1 
23001 10 16124 1 1 1 0 0 1 1 1 1 1 
24001 10 16124 1 1 1 0 0 1 1 1 1 1 
25001 10 16124 1 1 1 1 1 0 0 1 1 1 
1002 10 24600 1 1 0 1 1 1 1 0 1 1 
2002 10 24600 0 1 1 1 1 1 1 1 1 0 
3002 10 24600 0 1 1 1 0 1 1 1 1 1 
4002 10 24600 1 1 1 1 0 1 0 1 1 1 
5002 10 24600 1 1 1 1 1 1 1 0 0 1 
6002 10 24600 1 1 1 1 1 1 1 0 1 0 
7002 10 24600 1 0 0 1 1 1 1 1 1 1 
8002 10 24600 1 1 1 0 0 1 1 1 1 1 
9002 10 24600 1 0 1 0 1 1 1 1 1 1 
10002 10 24600 1 1 1 0 1 1 0 1 1 1 
11002 10 24600 1 0 1 1 1 1 1 0 1 1 
12002 10 24600 1 1 0 1 1 1 0 1 1 1 
13002 10 24600 1 1 0 0 1 1 1 1 1 1 
14002 10 24600 1 0 1 1 1 1 1 1 1 0 
15002 10 24600 1 1 1 1 1 0 1 1 0 1 
16002 10 24600 1 0 1 0 1 1 1 1 1 1 
17002 10 24600 1 1 1 1 0 1 1 1 0 1 
18002 10 24600 1 0 1 1 1 1 0 1 1 1 
19002 10 24600 0 1 1 1 1 1 1 1 1 0 
20002 10 24600 1 1 1 1 1 0 0 1 1 1 
21002 10 24600 1 1 1 0 1 1 1 1 0 1 
22002 10 24600 1 1 0 1 1 1 1 1 1 0 
23002 10 24600 1 1 0 1 1 0 1 1 1 1 
24002 10 24600 1 1 1 0 1 0 1 1 1 1 
25002 10 24600 1 1 1 1 0 1 1 0 1 1 
1003 10 20966 1 1 1 1 1 0 1 1 0 1 
2003 10 20966 1 1 1 0 1 1 1 1 1 0 
3003 10 20966 1 0 1 1 1 1 1 1 0 1 
4003 10 20966 1 1 1 1 1 1 0 0 1 1 
5003 10 20966 1 0 1 1 1 1 0 1 1 1 
6003 10 20966 1 1 1 1 1 1 1 0 1 0 
7003 10 20966 1 1 0 0 1 1 1 1 1 1 
8003 10 20966 1 1 1 0 0 1 1 1 1 1 
9003 10 20966 0 1 1 0 1 1 1 1 1 1 
10003 10 20966 1 1 1 1 1 1 0 1 0 1 
11003 10 20966 1 1 1 1 1 0 1 1 0 1 
12003 10 20966 1 1 1 1 1 0 1 1 1 0 
13003 10 20966 1 0 0 1 1 1 1 1 1 1 
14003 10 20966 1 1 1 0 0 1 1 1 1 1 
15003 10 20966 1 1 0 1 1 0 1 1 1 1 
16003 10 20966 1 1 0 1 1 1 0 1 1 1 
17003 10 20966 0 1 1 1 1 1 1 0 1 1 
