1 5191 -1 284 -1 0.002646
2 4859 -1 556 -1 0.002456
3 6569 -1 455 -1 0.001822
4 5799 -1 560 -1 0.002446
5 5157 -1 563 -1 0.002659
6 5972 -1 172 -1 0.001807
7 5003 -1 153 -1 0.001150
8 5192 -1 262 -1 0.002095
9 5541 -1 372 -1 0.001650
10 7140 -1 492 -1 0.002325
11 5287 -1 610 -1 0.002030
12 4821 -1 577 -1 0.002243
13 5356 -1 301 -1 0.002061
14 5740 -1 156 -1 0.001503
15 5495 -1 520 -1 0.002433
16 4865 -1 191 -1 0.001617
17 6816 -1 337 -1 0.001433
18 6429 -1 434 -1 0.001797
19 7922 -1 406 -1 0.001759
20 4928 -1 809 -1 0.004594
21 6221 -1 549 -1 0.002672
22 5515 -1 477 -1 0.002412
23 4900 -1 916 -1 0.003721
24 6666 -1 235 -1 0.001772
25 5268 -1 410 -1 0.001833
26 5971 -1 395 -1 0.002176
27 5939 -1 297 -1 0.001306
28 4157 -1 1002 -1 0.003050
29 6372 -1 462 -1 0.002163
30 4919 -1 637 -1 0.002295
31 5500 -1 317 -1 0.001732
32 4734 -1 624 -1 0.002759
33 6958 -1 461 -1 0.002736
34 5602 -1 447 -1 0.003524
35 5355 -1 180 -1 0.001256
36 5678 -1 573 -1 0.002277
37 5017 -1 633 -1 0.002476
38 6553 -1 197 -1 0.001240
39 5493 -1 380 -1 0.001517
40 6309 -1 405 -1 0.001939
41 5088 -1 336 -1 0.002099
42 6376 -1 385 -1 0.001315
43 5710 -1 501 -1 0.001625
44 5341 -1 763 -1 0.003285
45 5556 -1 622 -1 0.002178
46 6282 -1 481 -1 0.002439
47 6207 -1 453 -1 0.002428
48 6143 -1 360 -1 0.002410
49 4167 -1 162 -1 0.001285
50 6232 -1 565 -1 0.002060
51 5129 -1 489 -1 0.001679
52 6539 -1 477 -1 0.001927
53 4674 -1 299 -1 0.002146
54 6342 -1 255 -1 0.001479
55 5527 -1 186 -1 0.001741
56 5132 -1 175 -1 0.001230
57 5551 -1 272 -1 0.001440
58 5435 -1 510 -1 0.002243
59 6087 -1 336 -1 0.001931
60 5200 -1 556 -1 0.003056
61 7567 -1 254 -1 0.001219
62 5184 -1 174 -1 0.001947
63 5623 -1 292 -1 0.001873
64 5270 -1 537 -1 0.002094
65 6640 -1 366 -1 0.001770
66 6005 -1 586 -1 0.002628
67 5753 -1 516 -1 0.002527
68 4585 -1 142 -1 0.001377
69 5639 -1 178 -1 0.001034
70 5917 -1 593 -1 0.002600
71 6285 -1 122 -1 0.001548
72 5392 -1 180 -1 0.001812
73 4715 -1 174 -1 0.001659
74 7023 -1 492 -1 0.002414
75 6050 -1 315 -1 0.001598
76 5648 -1 393 -1 0.001542
77 5685 -1 654 -1 0.001961
78 4073 -1 200 -1 0.002180
79 4720 -1 886 -1 0.004183
80 6186 -1 502 -1 0.002675
81 6154 -1 551 -1 0.002514
82 5179 -1 464 -1 0.001825
83 5864 -1 440 -1 0.002404
84 4660 -1 507 -1 0.001980
85 4748 -1 148 -1 0.001368
86 5347 -1 290 -1 0.001083
87 4919 -1 328 -1 0.001792
88 6193 -1 359 -1 0.001459
89 6034 -1 142 -1 0.001403
90 5435 -1 154 -1 0.001342
91 3997 -1 559 -1 0.001930
92 5540 -1 600 -1 0.002711
93 5948 -1 480 -1 0.002121
94 6733 -1 240 -1 0.001183
95 5636 -1 303 -1 0.001536
96 5321 -1 310 -1 0.002027
97 7059 -1 186 -1 0.001972
98 4655 -1 388 -1 0.001483
