1 7041 -1 8193 -1 0.049479
2 9036 -1 6384 -1 0.031380
3 8601 -1 6663 -1 0.031422
4 8666 -1 3961 -1 0.032436
5 9514 -1 6740 -1 0.036568
6 9306 -1 1728 -1 0.018274
7 8650 -1 3988 -1 0.024349
8 9637 -1 9498 -1 0.050748
9 10056 -1 6921 -1 0.039017
10 9486 -1 7799 -1 0.063774
11 9280 -1 8844 -1 0.039331
12 8990 -1 6726 -1 0.031561
13 10175 -1 3629 -1 0.025807
14 10411 -1 7787 -1 0.043624
15 8729 -1 9553 -1 0.054089
16 8247 -1 8972 -1 0.038999
17 7798 -1 5344 -1 0.034465
18 9384 -1 2700 -1 0.025039
19 8495 -1 5256 -1 0.033564
20 8531 -1 5447 -1 0.033794
21 8665 -1 2907 -1 0.026898
22 8227 -1 11101 -1 0.037875
23 8831 -1 10834 -1 0.041583
24 8839 -1 9865 -1 0.051312
25 9071 -1 7556 -1 0.037900
26 10196 -1 6172 -1 0.040408
27 8066 -1 5499 -1 0.028429
28 10059 -1 7024 -1 0.038201
29 9876 -1 7888 -1 0.035779
30 9172 -1 3524 -1 0.025766
31 8207 -1 10220 -1 0.050102
32 7788 -1 3051 -1 0.033690
33 9742 -1 3830 -1 0.025635
34 9084 -1 5885 -1 0.033532
35 8101 -1 10987 -1 0.048741
36 8254 -1 6104 -1 0.030378
37 9809 -1 3535 -1 0.019927
38 9428 -1 9072 -1 0.038059
39 7250 -1 8186 -1 0.033227
40 9235 -1 6045 -1 0.031438
41 9545 -1 7447 -1 0.039499
42 10019 -1 1899 -1 0.023104
43 7702 -1 10346 -1 0.050037
44 9619 -1 8082 -1 0.047033
45 8871 -1 2895 -1 0.049799
46 9727 -1 7589 -1 0.036425
47 8603 -1 1230 -1 0.018179
48 9515 -1 4181 -1 0.027554
49 9283 -1 9545 -1 0.043130
50 9964 -1 8081 -1 0.046796
51 8750 -1 3329 -1 0.031844
52 8445 -1 8169 -1 0.034710
53 10292 -1 6591 -1 0.035838
54 7846 -1 5240 -1 0.033015
55 9808 -1 7939 -1 0.044067
56 9550 -1 1536 -1 0.019429
57 7870 -1 1072 -1 0.017102
58 9778 -1 4184 -1 0.033917
59 9084 -1 5785 -1 0.037000
60 9078 -1 4975 -1 0.032490
61 8740 -1 2427 -1 0.030017
62 9870 -1 7126 -1 0.039559
63 8705 -1 7415 -1 0.036628
64 7967 -1 4274 -1 0.035055
65 9391 -1 3952 -1 0.038412
66 8613 -1 9065 -1 0.051800
67 8490 -1 5350 -1 0.028961
68 9073 -1 7414 -1 0.036333
69 7659 -1 8253 -1 0.038307
70 9739 -1 2801 -1 0.025548
71 8667 -1 6823 -1 0.033276
72 7871 -1 3101 -1 0.034117
73 9435 -1 599 -1 0.013019
74 10138 -1 8201 -1 0.048086
75 9562 -1 5411 -1 0.040923
76 7115 -1 2655 -1 0.022377
77 9809 -1 1805 -1 0.017811
78 8112 -1 2365 -1 0.024679
79 8454 -1 4041 -1 0.044110
80 9021 -1 2350 -1 0.021513
81 8342 -1 7818 -1 0.031062
82 9511 -1 6076 -1 0.036741
83 9335 -1 4215 -1 0.025393
84 8302 -1 4029 -1 0.026978
85 10360 -1 5595 -1 0.027391
86 8288 -1 3981 -1 0.040870
87 8668 -1 6421 -1 0.035236
88 8508 -1 952 -1 0.016338
89 8190 -1 6415 -1 0.039255
90 8253 -1 4320 -1 0.032278
91 8927 -1 6746 -1 0.033462
92 9599 -1 9268 -1 0.037758
93 8448 -1 6400 -1 0.042452
94 8330 -1 1926 -1 0.019748
95 8551 -1 4218 -1 0.025459
96 8324 -1 4587 -1 0.030695
97 7686 -1 1059 -1 0.016845
98 9564 -1 9820 -1 0.044902
