1 14 5282 1 1 0 1 1 1 0 1 1 1 1 1 1 1 
2 14 7122 1 1 1 1 0 1 1 1 1 1 1 1 1 0 
3 14 6461 1 1 1 1 0 1 1 1 0 1 1 1 1 1 
4 14 7183 1 1 1 0 1 1 1 1 1 1 1 0 1 1 
5 14 6423 0 1 1 0 1 1 1 1 1 1 1 1 1 1 
6 14 8363 1 1 1 0 1 1 0 0 1 1 1 1 1 1 
7 14 8105 1 1 1 1 1 1 1 1 1 1 0 0 1 1 
8 14 8150 1 1 1 0 1 1 1 1 1 1 1 1 1 0 
9 14 6937 1 1 1 0 1 1 1 1 0 0 1 1 1 1 
10 14 7644 1 1 1 1 1 1 1 0 1 1 1 1 1 0 
11 14 6836 1 1 0 1 1 1 0 1 1 1 1 1 1 1 
12 14 6579 1 1 1 1 1 1 1 1 1 1 0 1 1 0 
13 14 7401 1 0 1 1 1 1 1 0 1 1 1 1 1 1 
14 14 5792 1 1 1 1 0 0 1 1 1 0 1 1 1 1 
15 14 6720 0 1 1 1 1 1 1 1 1 0 0 1 1 1 
16 14 6383 1 1 0 1 1 1 1 1 1 1 0 1 1 1 
17 14 8143 1 1 1 0 1 1 0 1 1 1 1 1 1 1 
18 14 7653 1 1 1 1 1 1 1 0 0 1 1 1 1 1 
19 14 8581 1 0 1 1 1 1 1 1 0 1 1 1 1 1 
20 14 4482 1 0 1 1 1 1 1 1 1 1 1 1 0 1 
21 14 8044 1 1 0 0 1 1 1 1 1 1 1 1 1 1 
22 14 7785 1 1 1 1 1 0 1 1 0 1 1 1 1 1 
23 14 5607 1 1 1 1 1 1 0 1 1 1 1 1 1 0 
24 14 6749 1 0 1 1 1 1 1 1 1 1 0 1 1 0 
25 14 7665 1 1 1 1 0 1 1 1 1 0 1 0 1 1 
26 14 6227 1 1 1 0 1 1 0 1 1 1 1 1 1 1 
27 14 7445 1 1 1 1 1 1 0 1 1 1 1 1 0 1 
28 14 6635 1 1 1 0 1 1 1 1 1 1 1 0 1 1 
29 14 7165 1 1 1 1 1 1 0 1 1 1 0 1 1 1 
30 14 6834 1 1 1 1 1 1 1 0 1 0 1 0 1 1 
31 14 7524 0 1 1 1 1 1 1 1 1 1 1 1 1 0 
32 14 6181 1 1 1 0 1 1 1 1 0 1 1 1 1 1 
33 14 7144 1 1 1 1 0 1 1 0 1 1 1 1 1 1 
34 14 7042 1 1 1 1 1 1 1 0 1 0 1 1 1 0 
35 14 6175 1 0 1 1 1 1 1 1 1 1 1 0 1 1 
36 14 7044 1 1 1 1 1 0 0 1 1 1 1 1 1 1 
37 14 7387 0 1 1 1 1 0 1 1 0 1 1 1 1 1 
38 14 6739 1 1 0 1 1 1 1 1 1 0 1 1 1 1 
39 14 5555 1 1 0 1 1 1 1 1 1 1 1 1 0 1 
40 14 7871 1 1 0 1 1 1 0 1 1 1 1 1 1 1 
41 14 8113 1 1 0 1 1 1 1 1 0 1 1 1 0 1 
42 14 6869 1 1 0 1 1 1 1 1 1 1 1 1 1 0 
43 14 7362 1 1 1 1 1 0 0 1 1 1 1 1 1 1 
44 14 7814 1 1 1 1 0 1 0 1 1 1 1 1 1 1 
45 14 6420 1 0 1 0 1 1 1 1 1 0 1 1 1 1 
46 14 7267 0 1 1 1 0 1 1 0 1 1 1 1 1 1 
47 14 7506 1 1 0 1 1 1 1 1 1 1 1 1 0 1 
48 14 6815 1 1 1 1 1 1 1 1 1 0 1 1 0 1 
49 14 7580 1 0 1 1 1 1 1 1 1 1 0 1 1 0 
50 14 3917 1 1 1 1 1 1 1 1 0 0 1 1 1 0 
51 14 6804 1 1 1 0 1 1 1 1 1 1 1 0 1 1 
52 14 6300 1 1 0 1 1 1 1 1 1 0 1 1 1 1 
53 14 8425 0 1 1 1 1 0 1 1 1 1 1 1 1 1 
54 14 5804 1 1 1 0 0 1 1 1 0 1 1 1 1 0 
55 14 6672 1 1 1 1 1 0 1 1 1 1 1 1 0 1 
56 14 6838 1 1 1 1 1 1 1 1 1 0 1 1 0 1 
57 14 5653 1 1 0 1 0 1 1 1 1 1 1 1 1 1 
58 14 8116 1 1 0 1 1 1 1 0 0 1 1 1 1 1 
59 14 6905 1 1 1 1 1 0 1 0 1 1 0 1 1 1 
60 14 7518 1 0 1 1 1 1 1 1 1 0 1 1 1 1 
61 14 5843 1 0 0 1 1 1 1 1 1 1 0 1 1 1 
62 14 4562 1 1 0 1 1 0 1 1 1 1 1 1 0 1 
63 14 7633 1 1 1 1 0 1 1 1 1 0 1 1 1 1 
64 14 5768 0 1 1 1 1 1 1 1 1 0 0 1 1 1 
65 14 5742 0 1 1 1 1 1 1 1 1 1 0 1 1 1 
66 14 8114 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
67 14 6215 1 1 1 1 0 1 1 0 1 0 1 1 1 1 
68 14 6409 1 1 1 1 1 1 0 1 1 1 1 1 1 0 
69 14 6565 1 1 1 1 1 1 1 0 1 1 1 0 1 1 
70 14 6305 1 0 1 1 1 0 1 1 0 1 1 1 1 1 
71 14 6096 1 0 1 1 1 1 1 0 1 1 1 1 1 1 
72 14 7459 1 1 0 1 1 1 1 1 1 1 1 1 1 0 
73 14 6535 1 1 1 1 1 0 1 1 1 1 1 0 1 1 
74 14 6054 1 0 0 1 1 1 1 1 1 1 1 1 1 1 
75 14 8084 1 1 1 0 0 1 1 1 1 1 1 1 1 1 
76 14 7269 1 1 0 1 1 1 1 1 1 1 1 0 0 1 
77 14 6566 1 1 0 1 1 1 1 0 1 1 1 1 0 1 
78 14 6222 1 1 1 1 1 1 1 1 1 1 1 0 0 1 
79 14 6726 1 1 1 0 1 1 1 1 1 1 1 0 1 1 
80 14 5293 1 0 0 1 1 1 1 1 1 1 1 1 1 1 
81 14 6427 1 1 1 1 1 1 1 1 0 0 1 1 1 1 
82 14 7623 1 1 1 1 1 1 0 1 1 1 0 1 0 1 
83 14 6809 1 1 1 0 1 1 0 1 1 1 0 1 1 1 
84 14 6025 0 1 1 1 1 1 1 1 1 1 1 1 1 0 
85 14 5920 1 1 1 1 0 1 0 1 1 1 1 1 1 0 
86 14 7436 1 1 1 0 1 1 1 1 0 1 1 1 1 1 
87 14 6708 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
88 14 7118 0 1 0 1 1 1 1 1 1 1 1 1 1 1 
89 14 6186 1 1 0 1 1 1 1 1 1 0 1 1 1 1 
90 14 6069 1 1 1 1 1 1 0 1 1 1 1 0 1 1 
91 14 6890 0 1 1 1 1 0 1 1 1 1 1 1 1 0 
92 14 4844 1 0 1 1 1 0 1 1 1 1 1 1 1 1 
93 14 6924 1 0 0 1 0 1 1 1 1 1 0 1 1 1 
94 14 7129 1 1 1 1 1 1 1 1 0 0 1 1 1 1 
95 14 7132 1 1 1 0 1 1 1 0 1 0 1 1 1 1 
96 14 7730 0 1 1 1 1 1 1 0 1 1 1 1 1 1 
97 14 6295 1 1 1 1 0 1 1 1 0 1 1 1 1 0 
98 14 5847 1 1 1 1 1 1 0 1 0 1 1 1 1 1 
99 14 6345 0 1 1 1 1 1 1 1 1 0 1 1 1 1 
100 14 5426 1 1 1 1 0 1 1 0 1 1 1 1 1 1 
101 14 6133 0 1 1 0 1 1 1 1 1 1 1 1 0 1 
102 14 6805 1 1 0 0 1 1 1 1 1 1 1 1 1 1 
103 14 7529 1 1 1 0 1 1 1 1 1 1 0 1 0 1 
104 14 5266 0 1 1 1 1 1 1 1 1 1 1 0 1 1 
105 14 8291 0 1 1 1 0 1 1 1 1 1 1 1 1 1 
106 14 6413 1 1 1 0 1 1 1 1 1 0 1 1 1 1 
107 14 6222 1 1 0 0 1 1 1 1 1 1 1 1 1 1 
108 14 8442 1 0 1 1 1 1 0 1 1 1 1 1 1 1 
109 14 5341 1 1 1 0 1 1 1 0 1 1 1 1 0 1 
110 14 8355 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
111 14 5903 1 1 0 0 1 1 1 1 1 0 1 1 1 1 
112 14 7020 1 1 0 1 0 1 1 1 1 1 1 1 1 1 
113 14 6955 1 1 1 1 0 1 1 1 0 1 1 1 1 1 
114 14 6325 1 0 1 1 1 1 0 1 1 1 1 1 1 1 
115 14 6343 1 1 0 1 1 1 1 1 1 1 1 1 0 1 
116 14 7834 1 1 1 1 1 1 1 1 1 0 1 0 1 1 
117 14 5652 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
118 14 5252 1 1 0 1 1 1 1 1 1 0 1 1 1 1 
119 14 6495 1 1 0 1 1 1 1 1 1 0 1 1 1 0 
120 14 7048 0 1 0 1 1 1 1 1 1 1 1 1 1 0 
121 14 6830 1 1 0 1 1 1 1 1 1 1 0 1 1 1 
122 14 8284 1 1 1 1 1 0 1 1 1 1 1 1 0 1 
123 14 8156 1 1 0 1 1 1 1 1 1 1 0 1 0 1 
124 14 7644 0 1 1 1 1 1 1 1 0 1 1 1 0 1 
125 14 6828 1 1 1 1 0 1 1 1 1 0 1 1 0 0 
126 14 5450 1 1 0 0 1 1 1 1 1 1 1 1 1 1 
127 14 5776 1 1 1 1 1 1 0 1 0 1 0 1 1 1 
128 14 6115 0 1 1 0 1 1 1 1 1 1 1 1 1 1 
129 14 7546 1 1 0 1 1 1 1 1 0 1 1 1 0 1 
130 14 6896 1 1 1 1 1 1 1 0 1 1 1 0 1 1 
131 14 7387 0 1 0 1 1 1 1 1 1 0 1 1 1 1 
132 14 6425 1 1 1 1 1 1 0 1 1 1 0 1 1 0 
133 14 6336 1 1 0 1 1 1 1 1 1 1 1 0 1 1 
134 14 6982 1 1 1 1 1 1 0 1 1 1 1 1 0 1 
135 14 5586 1 1 0 0 1 1 1 1 1 1 1 0 1 1 
136 14 8033 0 1 1 1 1 0 1 1 1 1 1 1 1 1 
137 14 7995 1 1 1 1 1 1 0 1 1 1 1 1 1 0 
138 14 7780 1 1 1 0 1 0 1 1 1 1 0 1 1 1 
139 14 7060 0 0 1 1 1 0 1 1 1 1 1 1 1 1 
140 14 7175 1 1 0 1 1 1 0 1 1 1 1 0 1 1 
141 14 6143 1 0 1 1 1 1 1 1 1 1 0 1 1 1 
142 14 6497 1 1 1 0 1 1 1 1 0 1 1 1 1 1 
143 14 8118 1 1 1 1 1 1 1 1 0 0 1 1 1 1 
144 14 6103 1 0 1 1 1 1 0 1 0 1 1 1 1 1 
145 14 5476 1 1 1 0 1 1 1 0 1 1 1 1 0 1 
146 14 5426 0 1 1 1 1 0 1 1 1 1 1 1 1 1 
147 14 5806 1 1 1 0 1 1 1 1 0 1 1 1 1 1 
148 14 6596 1 1 1 1 0 1 1 0 1 1 1 1 1 1 
149 14 7313 1 1 1 0 1 0 1 1 1 1 1 1 1 1 
150 14 6341 0 1 1 1 1 1 1 0 1 1 1 1 1 1 
151 14 5255 1 1 1 1 1 1 1 1 0 1 1 1 1 0 
152 14 7843 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
153 14 5399 1 1 1 1 1 0 1 1 0 1 1 1 1 1 
154 14 6395 1 0 1 1 1 1 1 1 1 1 1 1 1 0 
155 14 7944 1 1 1 1 1 1 1 0 0 1 1 1 0 1 
156 14 7493 1 1 0 1 1 1 1 1 1 1 1 0 1 1 
157 14 6226 1 1 1 1 1 1 1 1 1 0 0 1 1 1 
158 14 6328 1 1 0 1 1 1 1 1 1 1 1 1 1 0 
159 14 6121 1 1 1 0 0 1 1 1 1 1 1 1 1 1 
160 14 4433 1 1 0 1 1 1 1 1 1 1 1 1 0 1 
161 14 7615 1 1 0 1 1 1 1 1 1 1 1 1 0 1 
162 14 6664 1 1 1 1 1 0 1 1 0 1 1 1 1 1 
163 14 8251 0 0 1 1 1 1 1 1 1 1 1 1 1 1 
164 14 7387 1 1 0 1 0 1 1 1 1 1 1 1 1 1 
165 14 5857 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
166 14 6511 1 1 1 1 1 1 1 1 0 0 1 1 1 1 
167 14 6050 0 1 1 1 1 1 0 1 1 1 1 0 1 1 
168 14 5688 1 0 1 1 1 1 1 1 1 1 0 1 0 1 
169 14 5925 1 1 1 1 0 1 1 1 0 1 1 1 1 0 
170 14 6494 1 1 1 1 1 1 1 1 0 1 0 0 1 1 
171 14 6913 0 1 1 1 1 1 0 1 1 1 1 1 1 1 
172 14 7230 0 1 1 0 0 1 1 1 1 1 1 1 1 1 
173 14 8438 1 1 1 1 0 1 1 1 1 1 0 1 1 1 
174 14 7408 1 1 1 1 0 1 1 1 1 1 0 1 1 1 
175 14 6655 1 1 1 1 1 0 1 1 1 1 1 1 1 0 
176 14 8259 0 1 1 1 1 1 0 1 1 0 0 1 1 1 
177 14 4853 0 1 1 0 1 0 1 1 1 1 1 1 1 1 
178 14 6516 1 1 1 1 1 0 1 1 1 0 1 1 1 1 
179 14 7810 1 1 0 1 1 1 0 1 1 1 1 1 1 1 
180 14 7907 1 1 1 0 1 1 0 1 1 0 1 1 1 1 
181 14 8075 1 0 0 1 1 1 1 0 1 1 1 1 1 1 
182 14 6698 1 1 1 1 1 1 1 0 1 1 0 1 1 1 
183 14 7050 1 1 0 1 1 1 0 0 1 1 1 1 1 1 
184 14 6708 1 1 1 1 0 1 1 1 1 1 1 1 1 1 
185 14 7128 1 0 1 1 0 1 1 0 1 1 1 1 1 1 
186 14 7427 1 1 1 1 1 0 1 1 1 0 1 1 1 1 
187 14 7007 1 1 1 0 1 1 1 1 0 1 1 1 0 1 
188 14 6512 1 1 1 1 1 1 1 1 1 1 0 1 1 0 
189 14 6739 1 1 0 1 1 1 1 1 1 1 1 1 0 1 
190 14 5602 1 1 1 0 1 1 1 1 1 1 1 0 1 1 
191 14 6014 0 1 1 1 0 1 1 1 0 1 1 1 1 1 
192 14 6408 1 1 1 1 1 1 1 0 1 1 1 0 1 1 
193 14 6852 1 1 1 1 1 1 0 0 1 1 1 1 1 1 
194 14 6278 1 1 1 1 1 1 1 1 0 1 1 1 0 1 
195 14 5689 0 1 0 1 1 1 1 1 1 1 1 1 1 1 
196 14 6359 1 0 1 1 1 1 1 1 0 1 1 1 1 1 
197 14 6674 1 1 1 1 1 1 0 1 1 1 1 1 1 0 
198 14 5069 1 1 1 0 1 1 1 1 1 1 1 1 0 1 
199 14 5984 1 1 1 1 1 1 1 1 1 0 0 1 1 1 
200 14 5692 1 1 1 1 1 1 1 1 0 0 1 1 1 1 
