1 80455 -1 89 -1 0.001716
2 111136 -1 34 -1 0.000317
3 108536 -1 78 -1 0.001030
4 100898 -1 76 -1 0.000582
5 122196 -1 38 -1 0.000510
6 111555 -1 43 -1 0.000428
7 102645 -1 86 -1 0.001439
8 88557 -1 92 -1 0.000884
9 92354 -1 111 -1 0.000926
10 83986 -1 59 -1 0.003243
11 85021 -1 52 -1 0.000449
12 77258 -1 72 -1 0.000699
13 94336 -1 272 -1 0.003317
14 81776 -1 202 -1 0.001623
15 120619 -1 93 -1 0.001151
16 93032 -1 105 -1 0.001760
17 93029 -1 68 -1 0.001487
18 94549 -1 108 -1 0.000779
19 93785 -1 73 -1 0.000790
20 95924 -1 162 -1 0.001280
21 104021 -1 121 -1 0.001970
22 79056 -1 20 -1 0.000455
23 114195 -1 128 -1 0.001030
24 106236 -1 56 -1 0.000570
25 88600 -1 56 -1 0.000797
26 114934 -1 12 -1 0.000239
27 113274 -1 57 -1 0.002370
28 94230 -1 76 -1 0.000637
29 108673 -1 165 -1 0.001258
30 94926 -1 50 -1 0.000638
31 94310 -1 115 -1 0.000765
32 101948 -1 143 -1 0.001547
33 105589 -1 166 -1 0.001184
34 104517 -1 167 -1 0.001667
35 104286 -1 27 -1 0.000427
36 91319 -1 57 -1 0.000490
37 97629 -1 90 -1 0.001203
38 83785 -1 141 -1 0.000929
39 92794 -1 101 -1 0.000557
40 103981 -1 71 -1 0.000372
41 86962 -1 33 -1 0.000534
42 86620 -1 199 -1 0.002407
43 80360 -1 52 -1 0.000681
44 75141 -1 96 -1 0.001387
45 102006 -1 78 -1 0.001024
46 83079 -1 261 -1 0.001883
47 81875 -1 31 -1 0.000451
48 98783 -1 30 -1 0.000360
49 95388 -1 108 -1 0.000930
50 86232 -1 54 -1 0.000979
51 105231 -1 33 -1 0.000845
52 102861 -1 37 -1 0.000423
53 109993 -1 98 -1 0.000897
54 104783 -1 18 -1 0.000610
55 91080 -1 150 -1 0.001024
56 69233 -1 40 -1 0.000410
57 80703 -1 222 -1 0.001323
58 116317 -1 77 -1 0.001160
59 97975 -1 255 -1 0.002624
60 98015 -1 204 -1 0.001657
61 86119 -1 235 -1 0.001541
62 99754 -1 37 -1 0.000432
63 93788 -1 74 -1 0.001043
64 93207 -1 32 -1 0.000348
65 99590 -1 98 -1 0.001070
66 79308 -1 34 -1 0.000385
67 99343 -1 51 -1 0.000435
68 115979 -1 134 -1 0.001565
69 93322 -1 11 -1 0.000866
70 100070 -1 108 -1 0.002139
71 95611 -1 53 -1 0.000308
72 100570 -1 145 -1 0.004578
73 99250 -1 44 -1 0.001578
74 78419 -1 93 -1 0.001598
75 112687 -1 17 -1 0.000317
76 111052 -1 45 -1 0.000581
77 82123 -1 139 -1 0.000801
78 113361 -1 33 -1 0.000388
79 85728 -1 73 -1 0.000968
80 84790 -1 99 -1 0.001599
81 89219 -1 94 -1 0.000959
82 111348 -1 94 -1 0.000794
83 82336 -1 21 -1 0.000328
84 101150 -1 95 -1 0.001289
85 94096 -1 133 -1 0.001972
86 97140 -1 79 -1 0.001088
87 112423 -1 59 -1 0.000453
88 105206 -1 55 -1 0.000924
89 89213 -1 138 -1 0.000827
90 71114 -1 28 -1 0.000268
91 107025 -1 126 -1 0.001529
92 106586 -1 75 -1 0.000825
93 106618 -1 40 -1 0.000563
94 116152 -1 44 -1 0.000696
95 78902 -1 32 -1 0.000993
96 100080 -1 192 -1 0.003153
97 105082 -1 36 -1 0.000361
98 112441 -1 47 -1 0.000428
99 110516 -1 25 -1 0.000435
100 95543 -1 46 -1 0.000407
