1 8682 -1 19 -1 0.000075
2 9398 -1 18 -1 0.000036
3 11997 -1 19 -1 0.000034
4 10781 -1 19 -1 0.000063
5 7808 -1 19 -1 0.000031
6 8736 -1 19 -1 0.000031
7 8067 -1 19 -1 0.000031
8 10742 -1 20 -1 0.000040
9 11328 -1 18 -1 0.000027
10 8543 -1 19 -1 0.000032
11 8572 -1 18 -1 0.000031
12 10599 -1 19 -1 0.000053
13 10537 -1 18 -1 0.000052
14 11231 -1 19 -1 0.000033
15 11084 -1 19 -1 0.000032
16 8100 -1 19 -1 0.000041
17 8822 -1 19 -1 0.000027
18 9659 -1 19 -1 0.000032
19 6911 -1 19 -1 0.000031
20 10610 -1 17 -1 0.000030
21 7167 -1 17 -1 0.000030
22 8990 -1 17 -1 0.000030
23 8182 -1 19 -1 0.000031
24 6574 -1 17 -1 0.000030
25 10948 -1 18 -1 0.000031
26 8810 -1 20 -1 0.000032
27 9631 -1 17 -1 0.000030
28 10788 -1 18 -1 0.000026
29 10175 -1 19 -1 0.000030
30 9217 -1 19 -1 0.000026
31 9756 -1 19 -1 0.000032
32 9387 -1 19 -1 0.000036
33 10011 -1 18 -1 0.000032
34 9302 -1 18 -1 0.000031
35 11054 -1 19 -1 0.000031
36 9581 -1 19 -1 0.000032
37 8923 -1 19 -1 0.000031
38 11363 -1 18 -1 0.000026
39 8437 -1 18 -1 0.000026
40 10585 -1 18 -1 0.000030
41 8557 -1 18 -1 0.000026
42 9511 -1 19 -1 0.000026
43 11227 -1 19 -1 0.000027
44 12223 -1 19 -1 0.000031
45 9453 -1 19 -1 0.000031
46 10500 -1 19 -1 0.000031
47 8167 -1 17 -1 0.000031
48 8964 -1 19 -1 0.000031
49 10120 -1 18 -1 0.000031
50 8612 -1 19 -1 0.000031
51 10017 -1 19 -1 0.000031
52 8549 -1 19 -1 0.000032
53 9735 -1 18 -1 0.000031
54 7518 -1 19 -1 0.000026
55 9647 -1 18 -1 0.000026
56 8916 -1 18 -1 0.000052
57 7522 -1 19 -1 0.000050
58 11083 -1 18 -1 0.000041
59 10337 -1 19 -1 0.000033
60 11061 -1 19 -1 0.000030
61 7853 -1 18 -1 0.000031
62 11344 -1 18 -1 0.000030
63 9499 -1 19 -1 0.000032
64 10659 -1 20 -1 0.000027
65 10689 -1 19 -1 0.000028
66 9324 -1 18 -1 0.000029
