1 5889 -1 12 -1 0.000057
2 4986 -1 14 -1 0.000035
3 7387 -1 13 -1 0.000029
4 7235 -1 13 -1 0.000027
5 6579 -1 12 -1 0.000027
6 7687 -1 13 -1 0.000029
7 5607 -1 14 -1 0.000028
8 6684 -1 14 -1 0.000028
9 7382 -1 13 -1 0.000028
10 6876 -1 13 -1 0.000027
11 5991 -1 13 -1 0.000027
12 5739 -1 12 -1 0.000026
13 5805 -1 12 -1 0.000026
14 6025 -1 12 -1 0.000026
15 5057 -1 14 -1 0.000027
16 7272 -1 14 -1 0.000027
17 7313 -1 13 -1 0.000026
18 6863 -1 12 -1 0.000025
19 7496 -1 13 -1 0.000030
20 5569 -1 13 -1 0.000026
21 7150 -1 14 -1 0.000026
22 6455 -1 14 -1 0.000028
23 7050 -1 13 -1 0.000029
24 6812 -1 12 -1 0.000026
25 5398 -1 13 -1 0.000028
26 6750 -1 13 -1 0.000027
27 4783 -1 15 -1 0.000027
28 4818 -1 14 -1 0.000026
29 7920 -1 15 -1 0.000030
30 6480 -1 13 -1 0.000026
31 6677 -1 13 -1 0.000026
32 6664 -1 14 -1 0.000031
33 5772 -1 14 -1 0.000027
34 4571 -1 13 -1 0.000026
35 7669 -1 14 -1 0.000027
36 5477 -1 13 -1 0.000028
37 6675 -1 15 -1 0.000036
38 6390 -1 15 -1 0.000026
39 7049 -1 14 -1 0.000028
40 6366 -1 13 -1 0.000025
41 6074 -1 12 -1 0.000027
42 6339 -1 14 -1 0.000026
43 4219 -1 13 -1 0.000027
44 6359 -1 13 -1 0.000027
45 5412 -1 12 -1 0.000029
46 7238 -1 13 -1 0.000026
47 7775 -1 12 -1 0.000030
48 5812 -1 12 -1 0.000026
49 6009 -1 14 -1 0.000029
50 6486 -1 13 -1 0.000032
51 6584 -1 13 -1 0.000028
52 6828 -1 14 -1 0.000029
53 5886 -1 13 -1 0.000025
54 7638 -1 13 -1 0.000027
55 6248 -1 13 -1 0.000028
56 5239 -1 12 -1 0.000026
57 5242 -1 13 -1 0.000025
58 7088 -1 13 -1 0.000026
59 6224 -1 14 -1 0.000028
60 5416 -1 13 -1 0.000027
61 5744 -1 13 -1 0.000027
62 6027 -1 14 -1 0.000027
63 7318 -1 15 -1 0.000030
64 6417 -1 13 -1 0.000029
65 6404 -1 14 -1 0.000026
66 6883 -1 14 -1 0.000025
67 5624 -1 13 -1 0.000028
68 6396 -1 13 -1 0.000026
69 4038 -1 12 -1 0.000027
70 5237 -1 14 -1 0.000029
71 6366 -1 13 -1 0.000042
72 6382 -1 12 -1 0.000032
