1 20 7101 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 
2 20 6946 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 0 1 0 
3 20 8878 1 1 1 1 1 0 1 0 0 1 1 0 1 1 1 1 1 1 0 0 
4 20 7686 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 0 1 1 0 
5 20 7538 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 1 0 
6 20 8052 1 0 0 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 
7 20 8502 0 0 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 
8 20 7603 1 1 0 0 0 0 1 1 0 1 1 1 0 0 1 0 1 1 1 1 
9 20 7899 1 1 1 0 0 1 0 0 1 1 0 0 1 1 0 1 1 1 1 1 
10 20 7181 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 
11 20 6775 1 0 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 0 1 1 
12 20 8262 1 0 1 1 0 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 
13 20 8676 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 
14 20 9217 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 0 1 1 1 
15 20 10139 1 1 1 0 1 1 0 0 1 1 0 1 1 1 1 0 1 1 1 1 
16 20 7881 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 
17 20 8989 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 
18 20 6827 0 1 1 1 0 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 
19 20 7262 0 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 1 0 0 1 
20 20 8063 1 0 0 1 1 1 0 0 1 1 1 0 1 0 1 1 0 1 1 1 
21 20 9336 1 1 0 0 1 0 1 0 1 1 1 1 1 0 1 1 1 0 1 1 
22 20 6511 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 
23 20 7149 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 
24 20 7976 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 
25 20 8318 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 0 1 1 0 1 
26 20 8256 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 0 1 1 1 0 
27 20 7883 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 
28 20 7807 0 1 1 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 
29 20 7104 1 1 1 1 0 0 1 0 1 0 1 1 1 0 1 0 0 1 1 1 
30 20 8526 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 
31 20 7233 1 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 
32 20 8100 1 1 1 0 1 1 0 0 1 1 1 1 1 0 1 1 1 0 1 1 
33 20 8365 0 1 0 0 1 0 1 1 0 1 1 1 0 0 1 1 1 1 1 0 
34 20 7421 0 1 0 1 0 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 
35 20 6764 0 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0 1 1 0 1 
36 20 7824 1 1 0 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 
37 20 7238 1 0 0 0 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 
38 20 9646 1 0 1 1 0 1 0 1 1 1 1 0 0 1 0 1 1 1 0 1 
39 20 6692 0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 
40 20 7725 1 1 1 0 1 1 0 1 0 0 0 1 1 1 1 1 1 0 1 1 
41 20 8250 1 0 1 1 1 0 1 1 1 1 1 0 0 1 0 1 1 1 1 0 
42 20 7434 1 1 0 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 0 1 
43 20 9577 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 0 1 
44 20 7283 1 1 0 1 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 1 
45 20 6912 0 0 1 1 1 0 0 1 0 1 1 1 0 1 1 1 1 1 1 0 
46 20 6318 0 1 1 1 1 1 0 1 0 1 0 1 0 1 1 0 1 1 1 1 
47 20 8540 0 1 1 1 1 1 0 1 0 1 0 0 1 0 1 1 1 1 1 1 
48 20 8221 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 0 1 0 
49 20 6988 1 1 1 1 1 0 1 1 0 1 1 1 1 0 0 1 1 1 1 1 
50 20 7615 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 
51 20 8034 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 0 1 1 
52 20 8599 0 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 
53 20 8868 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 0 1 1 1 1 
54 20 7512 1 1 1 1 0 1 1 0 1 1 1 0 0 1 0 1 0 1 1 1 
55 20 7009 0 1 0 1 1 1 0 1 1 1 0 1 1 0 0 1 1 1 0 0 
56 20 6559 1 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 1 0 0 1 
57 20 7961 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 
58 20 8075 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 1 1 1 0 1 
59 20 8321 0 0 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 1 
60 20 7889 1 0 0 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 
61 20 8013 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 0 0 0 1 1 
62 20 7316 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 
63 20 7716 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 1 
64 20 6033 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 
65 20 7003 1 1 0 0 0 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 
66 20 9142 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 0 1 0 1 1 
67 20 7840 1 0 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 1 0 
68 20 6632 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 
69 20 7334 1 0 0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 
70 20 7326 1 0 0 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 
71 20 8756 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0 0 
72 20 8670 1 0 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 
73 20 6557 1 0 1 1 0 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 
74 20 7893 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 1 0 
75 20 9491 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0 1 1 0 1 1 
76 20 6142 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 0 0 
77 20 8609 1 1 1 1 1 0 0 1 1 0 0 1 1 0 1 1 0 1 0 1 
78 20 7567 1 0 0 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 
79 20 6580 1 1 0 0 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 
80 20 7127 1 0 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 
81 20 8897 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 0 0 1 
82 20 6843 1 1 1 0 0 1 0 1 0 0 0 1 0 1 1 0 1 1 1 1 
83 20 6571 1 1 1 0 0 1 1 1 1 1 0 0 1 0 0 1 1 0 1 0 
84 20 8624 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 0 0 1 
85 20 8756 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 
86 20 8778 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 1 1 1 1 1 
87 20 7156 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 1 1 0 0 
88 20 7130 0 1 1 1 1 0 1 1 0 1 1 1 0 0 1 1 1 0 0 1 
89 20 7064 0 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 
90 20 9142 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 
91 20 8727 1 1 1 1 0 0 0 1 1 1 1 0 1 0 1 1 1 0 1 1 
92 20 8441 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 0 1 0 1 
93 20 6851 1 1 1 1 0 1 1 0 1 1 1 0 0 1 1 1 0 0 0 1 
94 20 9049 1 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 0 0 
95 20 9048 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 
96 20 7982 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 0 
97 20 9179 1 0 1 1 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 
98 20 6740 0 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 0 
99 20 7460 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 
100 20 8538 1 1 0 1 0 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 
101 20 6048 0 0 1 0 1 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1 
102 20 6787 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 0 1 1 1 
103 20 7964 0 1 1 0 1 1 1 1 1 1 0 1 0 1 1 0 0 0 1 0 
104 20 7986 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 
105 20 5878 1 1 1 1 0 0 0 1 1 1 1 1 0 0 0 1 1 1 0 0 
106 20 6715 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 
107 20 7852 0 1 1 1 0 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 
108 20 7629 0 0 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 
109 20 8066 0 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 0 1 
110 20 6989 1 0 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1 0 0 1 
111 20 7217 1 1 0 1 1 1 0 1 1 0 0 0 1 1 1 0 0 1 0 1 
112 20 9600 0 1 1 1 1 0 0 0 1 1 1 1 1 0 0 1 1 1 1 1 
113 20 7537 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 
114 20 10435 1 1 1 1 1 0 1 0 0 1 0 1 1 1 0 1 1 0 1 1 
115 20 7270 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 
116 20 7541 1 0 1 1 1 1 1 0 0 1 1 1 0 0 1 1 0 1 1 0 
117 20 8051 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 0 1 
118 20 7319 1 0 0 1 1 1 0 1 1 1 1 0 1 0 1 0 1 1 0 0 
119 20 7579 1 0 0 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 
120 20 8328 0 1 0 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 
121 20 8345 0 1 1 0 1 1 1 1 0 0 1 1 0 0 1 1 0 1 1 1 
122 20 8172 1 1 0 0 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 
123 20 6332 1 0 1 1 0 0 1 1 1 0 0 1 0 1 1 1 1 1 0 1 
124 20 7739 0 1 0 1 1 1 0 1 0 0 1 1 0 1 1 1 1 1 1 1 
125 20 7253 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 1 0 1 1 1 
126 20 8768 0 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 
127 20 6922 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 0 
128 20 7409 1 1 1 1 0 0 0 1 0 1 0 1 1 1 1 0 0 1 0 1 
129 20 9116 1 1 1 1 1 1 1 0 1 0 0 0 1 0 0 1 1 1 1 1 
130 20 8176 0 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 0 1 1 0 
131 20 7598 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 1 0 1 
132 20 7039 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 
133 20 6544 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 
134 20 7988 1 0 1 1 1 0 1 1 1 0 1 0 0 0 0 1 1 1 1 1 
135 20 9341 1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 1 1 1 1 1 
136 20 7871 0 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 0 1 1 0 
137 20 8214 0 0 1 0 0 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 
138 20 5874 1 1 0 1 0 0 0 1 1 1 1 1 1 1 0 1 1 0 0 1 
139 20 6945 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 0 
140 20 8793 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 1 1 0 1 
141 20 7968 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 
142 20 7562 0 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 1 1 1 1 
143 20 8021 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 0 0 1 1 1 
144 20 7860 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 0 1 
145 20 7274 1 1 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 
146 20 7436 1 0 1 0 1 0 1 0 1 1 1 0 1 1 1 1 1 1 0 1 
147 20 7528 1 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 1 0 1 
