1 16 6570 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 
2 16 8290 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 
3 16 7995 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 
4 16 7637 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 
5 16 6014 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 
6 16 8198 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 
7 16 7455 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 
8 16 7733 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 
9 16 8985 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 
10 16 7718 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 
11 16 7240 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 
12 16 6696 1 1 0 1 1 1 1 1 0 1 1 0 0 1 1 1 
13 16 7962 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 
14 16 7178 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 
15 16 8949 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 
16 16 7569 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 
17 16 9159 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 
18 16 7181 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 
19 16 9196 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 
20 16 6473 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 
21 16 7496 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 
22 16 6526 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 
23 16 7000 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 
24 16 8436 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 
25 16 5498 1 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 
26 16 7362 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 
27 16 9726 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 
28 16 7724 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 
29 16 8559 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 
30 16 8582 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 
31 16 7849 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
32 16 10076 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
33 16 7775 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 
34 16 8353 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 
35 16 7084 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 
36 16 7590 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 
37 16 7512 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 
38 16 7688 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 
39 16 6736 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 
40 16 8111 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 
41 16 8563 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 
42 16 7940 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 
43 16 8165 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 
44 16 5426 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 
45 16 7905 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 
46 16 6998 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 
47 16 9077 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 
48 16 6790 1 0 1 1 0 1 0 1 1 1 1 1 0 1 1 1 
49 16 7461 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 
50 16 6669 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
51 16 7786 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 
52 16 6978 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 
53 16 6555 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 
54 16 7959 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 
55 16 8834 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
56 16 6346 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 
57 16 6468 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 
58 16 9156 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
59 16 6413 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 
60 16 6430 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 
61 16 6605 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 
62 16 6966 1 1 0 1 1 1 1 1 1 1 0 1 0 1 0 1 
63 16 7524 1 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 
64 16 8685 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 
65 16 7353 1 0 0 1 1 0 1 1 0 1 1 1 1 1 1 1 
66 16 7673 0 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 
67 16 6770 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 
68 16 7226 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 1 
69 16 7414 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 
70 16 5029 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 
71 16 6187 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 
72 16 8099 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 
73 16 7954 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 
74 16 7671 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 
75 16 6747 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 
76 16 7925 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 
77 16 5859 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 
78 16 8302 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 
79 16 5973 0 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 
80 16 7511 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 
81 16 7589 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 1 
82 16 6616 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 
83 16 8082 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 
84 16 8796 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 
85 16 7202 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 
86 16 6369 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 
87 16 7865 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 
88 16 5850 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 
89 16 7536 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 
90 16 8424 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 
91 16 7646 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 
92 16 6176 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 
93 16 8980 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 
94 16 7876 1 1 0 1 1 1 0 1 1 0 0 1 1 1 1 1 
95 16 7378 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 
96 16 9490 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 
97 16 4645 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 
98 16 6276 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 
