1 10 3271 0 1 1 1 0 1 0 1 1 1 
2 10 4141 1 1 0 0 1 1 1 1 1 0 
3 10 4003 1 1 1 1 1 0 1 0 0 0 
4 10 3291 1 1 1 0 1 1 1 1 1 1 
5 10 4630 1 1 1 1 1 0 1 0 0 1 
6 10 4439 0 0 1 1 1 1 1 1 1 0 
7 10 3824 1 1 1 0 0 1 1 1 1 1 
8 10 4017 1 1 1 1 1 0 1 0 0 1 
9 10 4397 1 0 1 1 1 1 1 1 0 1 
10 10 4929 1 1 0 1 1 0 1 1 1 1 
11 10 3548 0 1 1 1 1 1 1 0 0 1 
12 10 4065 1 1 1 1 1 0 0 1 0 1 
13 10 4924 1 1 0 0 1 1 1 0 1 1 
14 10 4564 1 1 1 1 0 1 1 1 1 0 
15 10 4270 1 0 0 1 1 0 1 1 1 1 
16 10 4039 0 1 1 1 1 0 1 1 1 0 
17 10 3200 1 1 0 1 1 1 1 1 0 1 
18 10 4529 0 1 0 1 1 1 1 1 0 1 
19 10 3479 1 1 1 0 0 0 0 1 1 1 
20 10 4261 1 1 1 0 1 0 1 0 1 1 
21 10 3929 0 1 1 1 0 1 1 1 1 0 
22 10 3668 1 1 1 1 1 0 0 0 1 1 
23 10 5016 1 1 1 1 1 1 1 0 1 0 
24 10 3574 1 0 1 1 0 0 1 1 1 1 
25 10 4135 1 1 1 1 0 1 0 1 1 0 
26 10 5593 1 1 1 1 1 0 0 1 1 1 
27 10 2876 1 1 0 0 1 1 0 1 0 1 
28 10 4789 1 0 0 1 1 1 1 1 1 1 
29 10 4275 1 0 1 0 1 1 1 1 1 1 
30 10 4560 1 1 0 1 1 1 1 1 0 1 
31 10 3777 1 0 1 0 1 1 1 1 1 0 
32 10 3246 0 0 1 1 1 1 1 1 0 0 
33 10 4432 1 1 0 1 1 0 1 1 1 1 
34 10 3813 1 1 1 1 1 1 1 0 0 1 
35 10 3989 1 0 1 1 1 1 0 1 1 1 
36 10 3042 1 1 1 0 0 1 1 0 1 1 
37 10 3965 1 1 1 1 0 0 1 1 1 0 
38 10 3945 1 1 1 1 0 0 1 1 1 0 
39 10 2799 1 1 1 0 1 1 1 1 0 1 
40 10 4174 1 1 1 1 0 0 1 0 1 0 
41 10 4388 1 0 0 1 1 1 1 1 1 1 
42 10 5473 1 1 0 1 1 1 1 0 1 0 
43 10 3324 1 1 1 1 1 1 1 1 0 0 
44 10 3308 0 1 0 1 1 1 1 0 1 1 
45 10 3735 0 1 1 0 1 0 1 1 1 1 
46 10 5032 1 1 0 1 0 1 1 1 1 0 
47 10 3433 1 1 1 1 0 1 1 1 0 1 
48 10 4712 1 1 1 0 1 1 1 1 0 0 
49 10 4370 1 0 0 1 1 1 0 1 1 0 
50 10 5859 0 1 1 1 1 0 1 1 0 1 
51 10 3979 1 1 0 1 1 0 1 0 0 1 
52 10 4205 1 1 0 1 1 1 0 1 1 0 
53 10 4215 1 1 1 1 1 0 1 0 0 1 
54 10 3958 1 0 1 0 1 1 1 1 1 1 
