1001 18 7039 808 791 172 164 109 66 856 855 660 658 216 184 29 83 731 715 595 622 951 952 61 74 586 554 144 59 269 328 602 581 977 978 547 548 486 497
2001 18 7039 61 74 977 978 951 952 731 715 547 548 486 497 269 328 216 184 29 83 109 66 808 791 586 554 660 658 172 164 144 59 602 581 595 622 856 855
3001 18 7039 172 164 547 548 109 66 660 658 486 497 808 791 731 715 216 184 602 581 29 83 144 59 61 74 595 622 586 554 269 328 856 855 951 952 977 978
4001 18 7039 808 791 660 658 109 66 856 855 586 554 216 184 595 622 486 497 61 74 144 59 269 328 977 978 547 548 951 952 29 83 602 581 172 164 731 715
5001 18 7039 29 83 602 581 856 855 61 74 109 66 951 952 808 791 586 554 172 164 216 184 977 978 547 548 486 497 595 622 660 658 731 715 144 59 269 328
1002 18 6174 354 327 602 640 654 671 702 703 334 284 640 661 401 406 936 936 32 62 350 310 89 143 297 323 59 122 829 814 30 99 671 649 166 239 572 576
2002 18 6174 334 284 59 122 602 640 829 814 702 703 32 62 936 936 572 576 654 671 30 99 671 649 350 310 166 239 640 661 354 327 89 143 401 406 297 323
3002 18 6174 354 327 59 122 30 99 334 284 936 936 702 703 166 239 829 814 89 143 640 661 401 406 671 649 654 671 572 576 602 640 350 310 32 62 297 323
4002 18 6174 32 62 166 239 936 936 602 640 702 703 640 661 829 814 654 671 572 576 671 649 350 310 354 327 30 99 89 143 297 323 59 122 401 406 334 284
5002 18 6174 640 661 334 284 572 576 297 323 654 671 829 814 89 143 354 327 350 310 166 239 602 640 32 62 671 649 30 99 401 406 936 936 702 703 59 122
1003 18 7677 592 557 477 489 235 188 956 953 298 348 345 289 701 686 549 589 588 618 535 566 951 950 86 171 270 292 877 878 199 153 634 649 675 664 629 662
2003 18 7677 877 878 956 953 675 664 199 153 235 188 701 686 298 348 477 489 270 292 592 557 86 171 588 618 549 589 535 566 345 289 634 649 629 662 951 950
3003 18 7677 235 188 477 489 629 662 345 289 634 649 549 589 298 348 270 292 701 686 86 171 951 950 199 153 675 664 956 953 535 566 588 618 592 557 877 878
4003 18 7677 270 292 535 566 634 649 956 953 477 489 675 664 298 348 199 153 877 878 235 188 951 950 588 618 629 662 549 589 701 686 86 171 592 557 345 289
5003 18 7677 629 662 535 566 592 557 270 292 588 618 634 649 877 878 549 589 701 686 675 664 956 953 477 489 86 171 199 153 235 188 298 348 345 289 951 950
1004 18 7368 350 403 152 91 780 779 448 475 316 271 454 485 305 330 818 827 471 479 330 281 543 560 867 873 768 750 198 217 307 336 813 795 751 760 539 523
2004 18 7368 818 827 305 330 152 91 813 795 780 779 768 750 539 523 330 281 316 271 448 475 454 485 307 336 867 873 350 403 471 479 543 560 751 760 198 217
3004 18 7368 198 217 780 779 751 760 152 91 307 336 454 485 316 271 448 475 768 750 305 330 350 403 867 873 471 479 818 827 330 281 539 523 813 795 543 560
4004 18 7368 307 336 543 560 152 91 813 795 768 750 818 827 751 760 316 271 305 330 198 217 471 479 454 485 448 475 867 873 330 281 780 779 539 523 350 403
5004 18 7368 818 827 780 779 305 330 448 475 454 485 543 560 768 750 350 403 751 760 198 217 471 479 539 523 813 795 307 336 867 873 152 91 316 271 330 281
1005 18 8030 100 126 927 927 202 214 392 363 48 14 966 964 950 951 484 443 638 670 801 811 228 246 795 784 982 981 933 933 774 785 437 457 313 372 68 132
2005 18 8030 774 785 202 214 801 811 392 363 437 457 48 14 228 246 982 981 484 443 313 372 927 927 795 784 68 132 950 951 966 964 638 670 100 126 933 933
3005 18 8030 982 981 48 14 202 214 484 443 392 363 927 927 437 457 933 933 100 126 774 785 638 670 966 964 950 951 68 132 795 784 801 811 228 246 313 372
4005 18 8030 202 214 484 443 638 670 801 811 228 246 774 785 966 964 437 457 48 14 950 951 100 126 392 363 795 784 933 933 927 927 982 981 68 132 313 372
5005 18 8030 437 457 313 372 966 964 392 363 774 785 48 14 933 933 801 811 100 126 68 132 638 670 484 443 927 927 202 214 950 951 795 784 982 981 228 246
1006 18 7959 773 756 99 95 906 898 475 514 628 603 754 743 382 430 791 803 558 583 399 431 886 892 409 415 412 372 184 145 634 648 188 254 866 870 605 571
2006 18 7959 605 571 886 892 412 372 791 803 773 756 475 514 754 743 99 95 184 145 628 603 866 870 409 415 558 583 399 431 634 648 188 254 382 430 906 898
3006 18 7959 773 756 906 898 99 95 184 145 558 583 475 514 628 603 754 743 188 254 382 430 886 892 866 870 399 431 605 571 409 415 412 372 634 648 791 803
4006 18 7959 628 603 475 514 906 898 399 431 99 95 791 803 886 892 409 415 188 254 866 870 605 571 634 648 773 756 754 743 558 583 184 145 382 430 412 372
5006 18 7959 399 431 382 430 605 571 906 898 99 95 886 892 773 756 558 583 184 145 475 514 409 415 754 743 791 803 412 372 866 870 188 254 634 648 628 603
1007 18 7078 232 253 266 210 324 264 242 218 586 550 646 673 733 748 283 274 637 634 660 637 575 582 383 439 528 568 890 893 264 308 809 815 676 646 114 132
2007 18 7078 383 439 809 815 114 132 232 253 676 646 283 274 890 893 242 218 660 637 586 550 266 210 324 264 264 308 528 568 646 673 637 634 733 748 575 582
3007 18 7078 266 210 324 264 586 550 264 308 283 274 528 568 637 634 676 646 114 132 575 582 809 815 232 253 242 218 890 893 646 673 733 748 660 637 383 439
4007 18 7078 114 132 264 308 266 210 528 568 809 815 637 634 242 218 890 893 283 274 586 550 676 646 383 439 646 673 733 748 232 253 575 582 324 264 660 637
5007 18 7078 242 218 232 253 324 264 733 748 646 673 266 210 575 582 283 274 637 634 586 550 890 893 676 646 264 308 114 132 809 815 383 439 660 637 528 568
1008 18 9029 849 839 553 546 980 980 579 615 341 312 992 992 911 918 503 550 751 758 705 691 185 141 518 508 194 273 309 336 375 366 863 876 826 825 853 856
2008 18 9029 503 550 863 876 826 825 341 312 980 980 705 691 751 758 375 366 911 918 194 273 853 856 185 141 518 508 553 546 849 839 309 336 579 615 992 992
3008 18 9029 849 839 751 758 553 546 309 336 980 980 579 615 863 876 185 141 853 856 375 366 518 508 911 918 705 691 826 825 992 992 503 550 194 273 341 312
4008 18 9029 309 336 705 691 375 366 992 992 194 273 185 141 518 508 553 546 751 758 579 615 826 825 863 876 853 856 980 980 503 550 911 918 341 312 849 839
5008 18 9029 992 992 826 825 375 366 503 550 849 839 751 758 911 918 185 141 579 615 853 856 553 546 518 508 194 273 341 312 705 691 980 980 863 876 309 336
1009 18 7115 825 821 319 341 300 294 166 96 183 218 10 71 701 677 944 941 777 773 917 923 925 923 301 285 75 150 841 840 631 634 245 312 511 489 223 212
2009 18 7115 511 489 944 941 245 312 825 821 841 840 925 923 166 96 183 218 10 71 777 773 319 341 301 285 701 677 300 294 75 150 631 634 223 212 917 923
3009 18 7115 10 71 245 312 301 285 319 341 777 773 511 489 917 923 701 677 841 840 631 634 944 941 825 821 223 212 300 294 183 218 925 923 166 96 75 150
4009 18 7115 944 941 245 312 75 150 825 821 319 341 166 96 301 285 841 840 183 218 10 71 701 677 300 294 925 923 917 923 223 212 631 634 777 773 511 489
5009 18 7115 825 821 944 941 917 923 183 218 841 840 319 341 925 923 245 312 166 96 777 773 75 150 10 71 631 634 511 489 701 677 300 294 223 212 301 285
1010 18 6032 468 463 118 205 295 299 559 544 822 818 71 67 167 165 288 281 203 280 223 215 52 111 631 606 711 705 801 814 124 174 361 365 789 772 857 867
2010 18 6032 167 165 822 818 559 544 124 174 631 606 857 867 361 365 295 299 52 111 118 205 801 814 223 215 468 463 288 281 71 67 711 705 203 280 789 772
3010 18 6032 822 818 295 299 559 544 801 814 631 606 203 280 124 174 223 215 288 281 52 111 71 67 118 205 167 165 857 867 468 463 711 705 361 365 789 772
4010 18 6032 559 544 167 165 361 365 711 705 631 606 288 281 223 215 822 818 789 772 118 205 857 867 203 280 124 174 52 111 295 299 71 67 801 814 468 463
5010 18 6032 361 365 711 705 118 205 223 215 203 280 631 606 559 544 822 818 295 299 288 281 167 165 124 174 71 67 468 463 801 814 857 867 789 772 52 111
1011 18 6817 385 412 789 786 119 109 498 490 366 340 406 375 498 479 701 719 256 217 615 610 870 865 225 207 173 101 88 47 947 949 927 933 509 539 150 86
2011 18 6817 173 101 509 539 947 949 789 786 615 610 256 217 150 86 366 340 498 479 88 47 406 375 927 933 119 109 701 719 225 207 498 490 870 865 385 412
3011 18 6817 509 539 119 109 947 949 173 101 615 610 88 47 927 933 701 719 498 479 150 86 225 207 870 865 406 375 366 340 385 412 498 490 789 786 256 217
4011 18 6817 406 375 225 207 366 340 509 539 256 217 88 47 947 949 615 610 119 109 498 479 173 101 498 490 150 86 789 786 701 719 870 865 927 933 385 412
5011 18 6817 173 101 385 412 615 610 225 207 789 786 498 490 947 949 150 86 119 109 509 539 366 340 927 933 701 719 498 479 406 375 870 865 256 217 88 47
1012 18 6824 659 625 642 629 622 619 340 316 945 946 234 292 348 371 98 8 300 310 910 907 500 454 269 244 258 331 604 596 378 432 110 67 928 925 386 443
2012 18 6824 622 619 500 454 98 8 604 596 386 443 348 371 110 67 300 310 378 432 659 625 340 316 234 292 945 946 928 925 642 629 269 244 910 907 258 331
3012 18 6824 269 244 910 907 340 316 386 443 98 8 659 625 622 619 378 432 500 454 258 331 642 629 604 596 945 946 110 67 300 310 928 925 234 292 348 371
4012 18 6824 110 67 622 619 300 310 98 8 234 292 500 454 642 629 945 946 604 596 348 371 386 443 910 907 659 625 928 925 269 244 258 331 378 432 340 316
5012 18 6824 98 8 340 316 604 596 300 310 642 629 622 619 234 292 910 907 378 432 928 925 659 625 269 244 258 331 386 443 500 454 110 67 945 946 348 371
1013 18 5574 58 12 54 14 918 924 6 63 356 377 98 182 15 64 7 61 801 817 283 295 379 349 392 404 976 975 1000 1000 429 475 170 111 817 802 209 230
2013 18 5574 392 404 15 64 6 63 170 111 58 12 817 802 379 349 209 230 283 295 7 61 98 182 54 14 356 377 801 817 1000 1000 976 975 918 924 429 475
3013 18 5574 379 349 6 63 976 975 1000 1000 817 802 98 182 58 12 209 230 15 64 392 404 7 61 429 475 918 924 54 14 170 111 283 295 356 377 801 817
4013 18 5574 356 377 15 64 976 975 429 475 7 61 54 14 283 295 209 230 1000 1000 6 63 58 12 98 182 379 349 817 802 392 404 918 924 170 111 801 817
5013 18 5574 918 924 15 64 392 404 801 817 6 63 58 12 170 111 429 475 817 802 1000 1000 98 182 283 295 54 14 209 230 976 975 7 61 379 349 356 377
1014 18 6849 151 174 472 472 537 535 855 840 67 153 221 193 278 327 602 572 896 904 324 389 557 544 781 796 472 460 207 275 765 776 773 776 533 552 71 6
2014 18 6849 221 193 472 460 472 472 67 153 533 552 278 327 557 544 151 174 537 535 896 904 207 275 781 796 855 840 71 6 765 776 602 572 773 776 324 389
3014 18 6849 472 460 221 193 773 776 896 904 765 776 151 174 472 472 855 840 67 153 324 389 533 552 537 535 278 327 781 796 557 544 602 572 71 6 207 275
4014 18 6849 71 6 773 776 602 572 67 153 324 389 221 193 472 460 557 544 278 327 533 552 855 840 472 472 207 275 896 904 765 776 537 535 151 174 781 796
5014 18 6849 533 552 773 776 207 275 472 472 221 193 557 544 765 776 855 840 151 174 71 6 781 796 472 460 602 572 324 389 278 327 67 153 537 535 896 904
1015 18 6679 592 623 448 409 595 606 141 166 884 887 904 904 83 114 867 879 961 961 481 498 188 143 164 241 172 171 249 252 302 365 767 771 376 438 175 190
