1001 16 4379 172 255 2 102 808 828 109 198 120 208 38 134 295 366 602 642 452 507 216 295 595 635 586 627 834 851 144 230 242 318 259 333
2001 16 4379 109 198 2 102 216 295 242 318 808 828 602 642 259 333 295 366 834 851 38 134 144 230 586 627 452 507 595 635 120 208 172 255
3001 16 4379 834 851 109 198 586 627 38 134 452 507 295 366 144 230 808 828 2 102 216 295 595 635 242 318 172 255 602 642 259 333 120 208
4001 16 4379 452 507 242 318 586 627 109 198 120 208 595 635 216 295 2 102 808 828 259 333 144 230 38 134 295 366 172 255 602 642 834 851
5001 16 4379 109 198 144 230 834 851 38 134 172 255 216 295 586 627 2 102 602 642 808 828 242 318 295 366 120 208 259 333 595 635 452 507
6001 16 4379 834 851 595 635 808 828 586 627 38 134 120 208 109 198 172 255 144 230 216 295 452 507 602 642 242 318 2 102 295 366 259 333
7001 16 4379 216 295 2 102 834 851 595 635 109 198 172 255 259 333 452 507 242 318 808 828 144 230 602 642 586 627 295 366 38 134 120 208
8001 16 4379 602 642 216 295 172 255 109 198 120 208 144 230 586 627 295 366 2 102 38 134 808 828 834 851 452 507 595 635 259 333 242 318
9001 16 4379 602 642 295 366 452 507 120 208 144 230 808 828 172 255 259 333 834 851 242 318 216 295 595 635 2 102 586 627 38 134 109 198
10001 16 4379 808 828 38 134 172 255 602 642 586 627 452 507 242 318 834 851 595 635 2 102 259 333 295 366 109 198 120 208 216 295 144 230
11001 16 4379 144 230 259 333 172 255 834 851 808 828 2 102 120 208 595 635 602 642 242 318 109 198 38 134 586 627 216 295 452 507 295 366
12001 16 4379 452 507 144 230 242 318 602 642 586 627 808 828 295 366 120 208 172 255 109 198 216 295 595 635 38 134 2 102 834 851 259 333
13001 16 4379 144 230 2 102 808 828 595 635 109 198 295 366 452 507 242 318 586 627 259 333 834 851 172 255 38 134 602 642 120 208 216 295
14001 16 4379 452 507 259 333 109 198 144 230 586 627 595 635 38 134 808 828 120 208 834 851 295 366 216 295 172 255 2 102 602 642 242 318
15001 16 4379 259 333 109 198 120 208 595 635 602 642 216 295 2 102 172 255 38 134 808 828 242 318 834 851 295 366 452 507 144 230 586 627
1002 16 7044 776 799 29 127 457 511 977 980 660 694 269 342 951 956 568 612 28 126 89 180 514 563 617 655 547 592 901 911 856 871 566 609
2002 16 7044 856 871 514 563 89 180 776 799 951 956 617 655 547 592 977 980 29 127 457 511 901 911 269 342 568 612 660 694 566 609 28 126
3002 16 7044 901 911 951 956 547 592 514 563 269 342 856 871 566 609 28 126 89 180 660 694 977 980 457 511 776 799 617 655 568 612 29 127
4002 16 7044 28 126 566 609 89 180 901 911 514 563 568 612 269 342 776 799 29 127 977 980 547 592 856 871 617 655 457 511 951 956 660 694
5002 16 7044 29 127 660 694 566 609 28 126 89 180 776 799 514 563 951 956 617 655 856 871 977 980 901 911 547 592 457 511 568 612 269 342
6002 16 7044 28 126 951 956 269 342 776 799 457 511 856 871 617 655 566 609 514 563 660 694 901 911 568 612 29 127 547 592 977 980 89 180
7002 16 7044 951 956 856 871 566 609 29 127 28 126 269 342 547 592 568 612 901 911 977 980 776 799 660 694 457 511 89 180 514 563 617 655
