1 20 7602 857 172 549 38 406 109 742 295 415 602 759 568 145 269 100 617 24 29 912 776 454 660 531 200 515 89 600 89 201 506 704 32 344 520 667 30 149 170 429 350
2 20 6408 361 166 64 833 172 354 707 741 471 197 326 298 147 943 372 956 788 862 466 199 574 67 656 270 351 708 300 86 39 607 258 782 250 307 293 46 553 152 863 693
3 20 6436 535 722 462 198 381 905 685 768 893 137 530 305 319 740 335 322 19 795 782 643 609 933 498 928 74 437 329 944 35 202 426 770 227 68 162 617 517 776 228 886
4 20 7636 95 866 362 553 817 412 840 162 247 382 114 796 396 99 525 904 443 634 309 872 602 132 268 586 938 948 735 637 547 796 718 676 356 919 769 646 124 56 341 575
5 20 7003 192 242 658 599 499 980 250 853 415 698 175 375 571 281 152 579 68 990 296 518 603 970 21 992 126 423 816 226 701 223 783 408 682 917 142 80 700 701 904 710
6 20 7568 720 379 370 841 542 354 991 807 897 332 640 223 553 157 706 203 20 450 212 124 216 490 200 71 521 810 179 468 547 845 290 813 386 256 764 297 595 927 111 670
7 20 8208 689 62 776 150 882 806 131 498 578 440 300 385 282 274 882 990 701 110 738 401 379 500 959 8 73 269 671 677 91 258 7 317 903 945 433 320 68 142 718 918
8 20 7608 947 817 908 34 688 599 986 192 255 895 1 6 213 898 622 209 369 963 645 7 669 774 685 982 146 207 73 489 930 533 295 839 444 67 38 120 228 151 369 875
9 20 7784 615 836 529 221 680 730 807 646 134 592 119 591 553 884 348 473 406 481 343 673 234 164 44 228 752 172 528 420 836 119 496 291 791 912 572 768 639 921 304 896
10 20 6768 212 407 901 695 562 724 608 736 175 877 203 751 203 865 69 915 683 711 946 940 66 595 962 334 181 688 134 860 997 233 704 161 222 903 214 198 344 782 75 394
11 20 8391 590 412 704 790 592 955 809 16 721 141 866 273 375 794 92 465 250 738 643 967 652 33 541 316 140 37 868 933 600 871 313 894 384 182 549 716 474 494 326 91
12 20 8383 479 273 76 118 233 33 277 525 814 568 434 908 46 621 857 365 489 317 926 176 872 356 717 526 867 869 531 661 76 457 264 913 859 694 495 230 681 307 486 904
13 20 8364 474 364 771 757 189 236 739 130 336 906 773 57 620 472 625 506 536 429 816 502 734 159 342 849 934 117 163 261 582 816 53 898 389 123 537 540 516 57 327 166
14 20 7200 314 157 128 990 346 599 923 530 308 428 507 72 155 715 85 882 629 967 471 595 539 344 349 80 325 637 998 431 450 256 482 358 308 708 31 118 733 94 919 573
15 20 7754 353 9 485 899 713 457 76 32 381 944 720 869 287 764 977 722 414 408 424 768 867 315 870 112 371 386 369 676 260 469 126 525 879 326 230 815 25 494 866 595
16 20 6153 902 311 208 858 764 531 173 682 449 933 704 966 603 201 4 381 162 329 521 542 32 552 713 20 461 792 867 448 135 115 164 465 359 84 181 909 173 789 117 451
17 20 8910 631 864 239 447 611 798 783 942 235 165 745 932 544 535 501 756 983 289 366 720 542 398 18 457 421 179 217 924 837 834 663 674 784 293 845 197 497 720 676 658
18 20 8028 917 341 595 430 920 851 871 951 945 914 534 199 92 117 55 871 347 916 106 840 617 839 151 454 861 836 81 125 646 520 423 222 265 864 468 913 298 345 844 481
19 20 7960 926 428 548 128 498 771 453 522 397 298 462 316 295 948 12 931 543 271 499 482 493 787 884 643 820 803 501 584 620 469 362 968 701 597 250 21 301 946 386 992
20 20 6964 161 274 145 113 885 110 195 825 562 516 439 606 970 157 408 555 211 658 306 322 421 1000 234 382 74 583 221 52 600 636 846 919 749 622 106 217 757 919 415 25
21 20 7771 353 912 878 755 569 303 331 513 604 90 163 784 753 199 242 705 193 623 820 254 630 968 3 315 122 558 780 153 813 681 106 51 649 906 655 686 529 850 521 515
22 20 7004 805 604 52 315 121 395 921 538 207 459 632 366 334 834 575 257 12 724 538 796 292 209 326 187 469 638 876 517 177 574 961 4 553 260 416 247 201 756 288 326
23 20 7294 32 918 85 360 534 208 723 974 979 670 623 455 814 79 804 636 58 219 297 133 475 645 260 240 894 548 264 604 347 490 756 230 127 703 507 749 70 567 469 606
