1001 14 5100 808 791 172 164 109 66 602 581 977 978 216 184 269 328 144 59 61 74 586 554 856 855 951 952 29 83 595 622
2001 14 5100 172 164 61 74 977 978 602 581 586 554 29 83 109 66 808 791 595 622 144 59 216 184 269 328 951 952 856 855
3001 14 5100 172 164 977 978 61 74 269 328 144 59 586 554 602 581 216 184 951 952 29 83 109 66 595 622 808 791 856 855
4001 14 5100 586 554 951 952 269 328 595 622 61 74 29 83 977 978 144 59 602 581 808 791 856 855 172 164 216 184 109 66
5001 14 5100 951 952 586 554 216 184 856 855 29 83 595 622 61 74 808 791 144 59 269 328 109 66 602 581 977 978 172 164
6001 14 5100 216 184 172 164 951 952 977 978 856 855 595 622 144 59 269 328 602 581 29 83 109 66 586 554 61 74 808 791
7001 14 5100 977 978 216 184 109 66 144 59 172 164 61 74 951 952 808 791 586 554 269 328 29 83 602 581 856 855 595 622
8001 14 5100 856 855 808 791 602 581 61 74 951 952 595 622 269 328 109 66 586 554 29 83 172 164 216 184 144 59 977 978
9001 14 5100 586 554 172 164 808 791 595 622 951 952 977 978 29 83 216 184 144 59 109 66 61 74 602 581 269 328 856 855
10001 14 5100 951 952 61 74 602 581 595 622 144 59 808 791 216 184 29 83 977 978 269 328 856 855 109 66 172 164 586 554
11001 14 5100 856 855 29 83 808 791 602 581 951 952 977 978 586 554 269 328 61 74 172 164 144 59 109 66 595 622 216 184
12001 14 5100 586 554 61 74 977 978 144 59 595 622 109 66 856 855 216 184 808 791 172 164 29 83 269 328 951 952 602 581
13001 14 5100 269 328 144 59 61 74 29 83 216 184 595 622 602 581 977 978 172 164 856 855 808 791 951 952 586 554 109 66
14001 14 5100 856 855 269 328 109 66 61 74 602 581 216 184 808 791 586 554 977 978 172 164 144 59 951 952 29 83 595 622
15001 14 5100 61 74 172 164 586 554 602 581 951 952 856 855 109 66 595 622 29 83 808 791 144 59 269 328 216 184 977 978
1002 14 4686 89 143 32 62 401 406 514 530 470 494 702 703 30 99 200 198 671 649 334 284 610 578 572 576 936 936 297 323
2002 14 4686 572 576 671 649 401 406 470 494 32 62 30 99 297 323 610 578 936 936 514 530 334 284 200 198 702 703 89 143
3002 14 4686 30 99 334 284 470 494 200 198 401 406 671 649 297 323 514 530 89 143 572 576 610 578 702 703 32 62 936 936
4002 14 4686 200 198 702 703 671 649 514 530 610 578 470 494 936 936 334 284 30 99 297 323 401 406 32 62 572 576 89 143
5002 14 4686 572 576 470 494 671 649 401 406 702 703 514 530 610 578 200 198 32 62 936 936 30 99 297 323 89 143 334 284
6002 14 4686 200 198 89 143 334 284 297 323 30 99 470 494 702 703 936 936 514 530 671 649 401 406 32 62 610 578 572 576
7002 14 4686 30 99 200 198 610 578 89 143 671 649 572 576 936 936 470 494 334 284 401 406 514 530 297 323 702 703 32 62
8002 14 4686 32 62 30 99 470 494 200 198 572 576 89 143 702 703 514 530 610 578 401 406 334 284 297 323 936 936 671 649
9002 14 4686 702 703 200 198 514 530 671 649 32 62 297 323 401 406 610 578 30 99 572 576 470 494 89 143 334 284 936 936
10002 14 4686 334 284 702 703 671 649 514 530 610 578 30 99 89 143 32 62 572 576 200 198 297 323 401 406 936 936 470 494
11002 14 4686 30 99 200 198 572 576 936 936 671 649 470 494 610 578 32 62 89 143 334 284 297 323 514 530 401 406 702 703
12002 14 4686 470 494 32 62 671 649 200 198 297 323 610 578 89 143 572 576 334 284 702 703 514 530 401 406 30 99 936 936
13002 14 4686 32 62 671 649 401 406 297 323 334 284 30 99 610 578 572 576 514 530 702 703 936 936 200 198 89 143 470 494
14002 14 4686 610 578 32 62 89 143 401 406 30 99 470 494 200 198 702 703 297 323 514 530 671 649 936 936 572 576 334 284
15002 14 4686 470 494 30 99 200 198 610 578 334 284 32 62 401 406 936 936 671 649 297 323 514 530 702 703 572 576 89 143
1003 14 6476 70 42 790 776 937 931 877 878 549 589 833 844 978 978 675 664 741 723 189 206 298 348 629 662 294 315 235 188
2003 14 6476 833 844 298 348 877 878 978 978 70 42 741 723 235 188 189 206 629 662 675 664 549 589 294 315 790 776 937 931
3003 14 6476 978 978 790 776 235 188 937 931 189 206 833 844 549 589 877 878 70 42 675 664 298 348 294 315 741 723 629 662
4003 14 6476 937 931 189 206 833 844 549 589 298 348 629 662 70 42 978 978 235 188 790 776 294 315 675 664 741 723 877 878
5003 14 6476 877 878 235 188 790 776 70 42 937 931 549 589 978 978 189 206 675 664 298 348 833 844 629 662 741 723 294 315
6003 14 6476 629 662 790 776 235 188 70 42 978 978 294 315 675 664 298 348 877 878 189 206 937 931 833 844 549 589 741 723
7003 14 6476 833 844 549 589 741 723 675 664 978 978 790 776 189 206 235 188 937 931 877 878 70 42 294 315 629 662 298 348
8003 14 6476 298 348 790 776 877 878 675 664 235 188 937 931 629 662 741 723 978 978 833 844 549 589 294 315 189 206 70 42
9003 14 6476 189 206 741 723 790 776 675 664 937 931 833 844 294 315 298 348 70 42 629 662 235 188 549 589 978 978 877 878
10003 14 6476 70 42 790 776 549 589 629 662 833 844 235 188 877 878 294 315 937 931 189 206 741 723 298 348 978 978 675 664
11003 14 6476 294 315 629 662 235 188 298 348 790 776 877 878 70 42 833 844 675 664 937 931 978 978 189 206 741 723 549 589
12003 14 6476 675 664 70 42 298 348 741 723 978 978 549 589 937 931 629 662 877 878 790 776 294 315 235 188 833 844 189 206
13003 14 6476 937 931 790 776 298 348 294 315 235 188 741 723 629 662 189 206 70 42 549 589 877 878 833 844 978 978 675 664
14003 14 6476 629 662 675 664 189 206 235 188 70 42 937 931 549 589 298 348 833 844 294 315 741 723 877 878 978 978 790 776
15003 14 6476 978 978 549 589 298 348 877 878 937 931 629 662 833 844 70 42 790 776 189 206 294 315 675 664 235 188 741 723
1004 14 5656 833 823 454 485 213 227 862 863 607 626 708 720 248 186 650 659 962 962 216 286 427 438 751 760 67 38 72 29
2004 14 5656 708 720 213 227 427 438 67 38 216 286 862 863 650 659 72 29 962 962 248 186 607 626 751 760 454 485 833 823
3004 14 5656 751 760 650 659 454 485 833 823 216 286 67 38 962 962 213 227 427 438 248 186 708 720 862 863 607 626 72 29
4004 14 5656 862 863 427 438 454 485 67 38 213 227 607 626 650 659 751 760 72 29 248 186 962 962 216 286 833 823 708 720
5004 14 5656 67 38 213 227 607 626 427 438 216 286 650 659 708 720 833 823 248 186 72 29 751 760 962 962 454 485 862 863
6004 14 5656 454 485 427 438 708 720 650 659 248 186 213 227 72 29 607 626 216 286 67 38 962 962 833 823 862 863 751 760
7004 14 5656 708 720 216 286 454 485 833 823 751 760 607 626 862 863 213 227 427 438 650 659 67 38 72 29 248 186 962 962
8004 14 5656 72 29 248 186 427 438 454 485 708 720 213 227 751 760 650 659 862 863 962 962 833 823 216 286 67 38 607 626
9004 14 5656 751 760 67 38 213 227 248 186 962 962 427 438 650 659 833 823 607 626 216 286 862 863 72 29 708 720 454 485
10004 14 5656 650 659 708 720 216 286 427 438 248 186 213 227 751 760 67 38 72 29 833 823 607 626 454 485 962 962 862 863
11004 14 5656 708 720 833 823 72 29 67 38 751 760 862 863 607 626 427 438 962 962 248 186 650 659 213 227 216 286 454 485
12004 14 5656 427 438 67 38 213 227 248 186 751 760 454 485 650 659 607 626 862 863 962 962 708 720 216 286 72 29 833 823
13004 14 5656 607 626 454 485 862 863 833 823 427 438 67 38 708 720 213 227 751 760 72 29 216 286 650 659 962 962 248 186
14004 14 5656 213 227 862 863 454 485 962 962 751 760 833 823 650 659 248 186 67 38 708 720 427 438 607 626 72 29 216 286
15004 14 5656 862 863 607 626 427 438 67 38 650 659 248 186 962 962 454 485 708 720 213 227 216 286 833 823 72 29 751 760
1005 14 5092 332 292 137 132 722 725 466 505 693 710 108 77 175 219 571 555 46 36 620 609 744 726 138 145 905 901 708 726
2005 14 5092 137 132 620 609 175 219 905 901 722 725 744 726 693 710 332 292 46 36 138 145 108 77 708 726 466 505 571 555
3005 14 5092 744 726 332 292 620 609 138 145 46 36 693 710 466 505 108 77 905 901 722 725 175 219 137 132 571 555 708 726
4005 14 5092 137 132 332 292 46 36 620 609 571 555 708 726 905 901 722 725 693 710 466 505 108 77 138 145 175 219 744 726
5005 14 5092 693 710 46 36 620 609 137 132 905 901 466 505 708 726 571 555 332 292 175 219 138 145 108 77 722 725 744 726
6005 14 5092 571 555 744 726 138 145 466 505 137 132 722 725 108 77 46 36 708 726 693 710 905 901 332 292 175 219 620 609
7005 14 5092 46 36 905 901 466 505 571 555 708 726 332 292 108 77 175 219 693 710 138 145 620 609 744 726 722 725 137 132
8005 14 5092 332 292 708 726 137 132 46 36 466 505 138 145 905 901 744 726 620 609 571 555 175 219 722 725 108 77 693 710
9005 14 5092 708 726 571 555 137 132 175 219 466 505 744 726 332 292 46 36 620 609 138 145 108 77 693 710 905 901 722 725
10005 14 5092 708 726 693 710 137 132 905 901 108 77 466 505 571 555 332 292 722 725 138 145 175 219 620 609 744 726 46 36
11005 14 5092 693 710 108 77 138 145 708 726 620 609 46 36 571 555 137 132 905 901 466 505 722 725 332 292 175 219 744 726
12005 14 5092 571 555 108 77 905 901 620 609 175 219 137 132 332 292 722 725 744 726 466 505 46 36 708 726 693 710 138 145
