1 11 3534 144 2 172 452 808 38 595 834 109 259 216 295 586 120 602 242 61 568 856 457 269 901
2 11 4027 617 977 566 29 89 28 776 547 514 660 470 731 200 486 610 89 401 543 89 800 702 506
3 11 5168 690 32 657 936 520 334 130 30 852 671 170 572 548 350 189 602 978 640 790 166 937 59
4 11 4825 829 70 354 294 654 741 162 877 530 235 197 675 342 298 854 549 943 629 954 956 213 588
5 11 4426 535 833 199 216 951 427 592 67 345 72 270 650 634 708 701 248 86 962 477 607 743 454
6 11 4598 751 691 307 708 813 46 448 744 152 138 543 693 780 466 867 722 539 332 198 620 350 905
7 11 4230 175 768 108 330 137 471 571 305 682 818 740 102 950 666 48 322 982 379 795 219 100 643
8 11 5557 261 933 503 313 928 927 516 437 672 638 944 966 208 202 575 801 770 774 731 68 839 228
9 11 3448 484 102 776 773 138 886 773 906 96 866 639 409 553 184 260 412 161 628 162 754 268 382
10 11 3771 791 796 605 65 99 476 188 904 558 784 634 692 475 872 399 769 132 733 770 586 63 383
11 11 4324 266 125 637 454 264 796 283 435 676 44 890 645 528 919 232 635 646 877 324 56 660 171
12 11 5195 577 809 657 242 343 114 599 502 863 980 751 642 853 586 309 698 826 471 375 430 341 281
13 11 4716 167 579 933 194 990 705 265 518 398 503 970 980 457 992 185 911 875 553 423 185 232 226
14 11 4368 463 223 434 944 218 777 408 245 943 75 909 319 663 917 859 166 80 301 387 701 97 183
15 11 5059 511 281 825 379 631 539 841 459 925 354 10 67 807 104 559 332 361 534 223 448 631 157
16 11 5030 529 203 981 288 450 789 84 124 785 167 490 801 823 71 480 52 810 822 402 468 454 857
17 11 3837 118 990 711 403 813 615 444 256 237 366 297 406 243 927 890 947 670 498 312 173 62 225
18 11 4537 150 119 509 806 870 326 498 423 789 440 701 801 385 719 88 274 119 443 990 300 573 110
19 11 4670 604 401 234 879 378 940 386 962 622 462 500 42 659 8 928 243 269 330 348 677 910 296
20 11 3602 994 340 317 98 4 945 568 642 320 933 170 142 283 580 918 852 54 289 817 93 58 34
21 11 3597 976 313 392 599 15 276 192 746 801 895 1000 324 6 788 429 898 379 260 209 632 98 963
22 11 4504 660 7 332 429 774 316 324 982 855 1 207 928 537 489 71 150 533 706 781 839 557 348
23 11 4849 963 602 120 773 557 151 632 896 875 472 386 278 836 472 501 221 321 765 730 194 141 646
24 11 6114 973 592 882 175 591 448 151 884 653 904 473 302 955 376 999 595 635 481 658 83 673 767
25 11 3109 164 957 188 228 249 524 172 494 961 473 153 420 165 440 119 505 594 291 210 385 912 429
26 11 4949 768 120 815 362 780 921 697 633 896 799 169 898 51 851 789 415 407 100 376 695 439 898
27 11 4795 393 150 736 826 536 877 163 959 116 904 798 3 751 798 416 865 932 75 915 318 238 711
28 11 3980 413 940 935 840 595 39 200 334 820 316 688 867 11 860 4 376 233 297 297 161 779 200
29 11 4452 787 168 198 657 450 782 926 165 394 235 411 92 412 297 59 790 409 415 955 192 564 16
30 11 5296 979 280 754 141 135 430 273 626 869 794 909 514 465 751 299 738 358 543 967 349 613 33
31 11 4324 863 316 861 576 37 133 566 933 401 857 871 688 462 894 617 202 182 452 19 716 527 630
32 11 3783 675 451 91 619 522 411 273 925 530 118 768 241 33 724 105 525 187 779 568 43 977 567
33 11 3470 908 955 141 621 144 505 365 512 931 317 75 593 176 129 749 356 284 216 526 134 39 869
34 11 4565 849 661 925 820 457 737 833 913 142 783 694 506 261 230 320 458 307 515 883 904 36 527
35 11 4372 364 230 65 757 570 946 812 720 236 262 436 130 665 371 906 228 558 57 381 4 472 43
36 11 4039 376 364 506 465 606 429 185 771 502 267 19 159 659 879 849 67 248 117 838 973 261 419
37 11 3786 816 948 572 898 612 122 123 464 246 540 485 332 57 674 309 166 280 570 996 687 237 157
38 11 5799 743 990 655 950 599 78 652 530 693 156 428 494 734 72 846 259 715 916 812 882 372 294
39 11 2560 229 965 530 899 595 462 81 344 652 687 80 676 56 637 3 323 431 551 24 256 519 757
