1001 11 3534 172 452 144 2 595 834 586 120 856 457 216 295 61 568 269 901 808 38 109 259 602 242
2001 11 3534 595 834 586 120 269 901 144 2 808 38 61 568 216 295 109 259 602 242 172 452 856 457
1002 11 4027 89 28 702 506 566 29 610 89 617 977 401 543 200 486 776 547 470 731 514 660 89 800
2002 11 4027 200 486 89 28 776 547 702 506 514 660 610 89 470 731 617 977 401 543 566 29 89 800
1003 11 5168 170 572 657 936 790 166 978 640 189 602 548 350 520 334 852 671 690 32 937 59 130 30
2003 11 5168 548 350 189 602 978 640 790 166 937 59 657 936 520 334 170 572 852 671 690 32 130 30
1004 11 4825 654 741 854 549 213 588 943 629 954 956 197 675 829 70 354 294 342 298 162 877 530 235
2004 11 4825 654 741 954 956 854 549 342 298 162 877 197 675 530 235 213 588 943 629 354 294 829 70
1005 11 4426 701 248 345 72 199 216 477 607 535 833 743 454 592 67 270 650 951 427 634 708 86 962
2005 11 4426 592 67 634 708 701 248 345 72 743 454 199 216 86 962 951 427 477 607 270 650 535 833
1006 11 4598 448 744 307 708 152 138 539 332 751 691 198 620 543 693 867 722 813 46 350 905 780 466
2006 11 4598 198 620 867 722 813 46 543 693 350 905 751 691 448 744 152 138 780 466 307 708 539 332
1007 11 4230 175 768 740 102 982 379 682 818 571 305 137 471 795 219 100 643 950 666 48 322 108 330
2007 11 4230 100 643 795 219 571 305 982 379 950 666 175 768 108 330 682 818 137 471 740 102 48 322
1008 11 5557 503 313 672 638 516 437 208 202 575 801 928 927 731 68 839 228 261 933 944 966 770 774
2008 11 5557 770 774 839 228 516 437 928 927 503 313 672 638 944 966 208 202 261 933 575 801 731 68
1009 11 3448 96 866 773 906 268 382 260 412 553 184 138 886 639 409 162 754 776 773 484 102 161 628
2009 11 3448 162 754 161 628 773 906 553 184 138 886 776 773 268 382 639 409 96 866 260 412 484 102
1010 11 3771 791 796 770 586 558 784 399 769 188 904 634 692 605 65 63 383 132 733 99 476 475 872
2010 11 3771 132 733 475 872 558 784 99 476 791 796 63 383 188 904 634 692 605 65 399 769 770 586
1011 11 4324 637 454 232 635 283 435 324 56 890 645 266 125 660 171 528 919 676 44 646 877 264 796
2011 11 4324 637 454 232 635 660 171 890 645 264 796 676 44 646 877 283 435 324 56 528 919 266 125
1012 11 5195 375 430 863 980 826 471 657 242 577 809 599 502 343 114 309 698 751 642 341 281 853 586
2012 11 5195 826 471 375 430 309 698 343 114 599 502 341 281 863 980 751 642 853 586 577 809 657 242
1013 11 4716 423 185 185 911 457 992 232 226 970 980 875 553 167 579 265 518 398 503 990 705 933 194
2013 11 4716 265 518 457 992 423 185 185 911 990 705 398 503 232 226 875 553 167 579 933 194 970 980
1014 11 4368 909 319 387 701 97 183 434 944 80 301 218 777 943 75 663 917 463 223 859 166 408 245
2014 11 4368 218 777 80 301 909 319 97 183 434 944 408 245 943 75 859 166 387 701 663 917 463 223
1015 11 5059 631 157 361 534 925 354 559 332 807 104 825 379 511 281 631 539 223 448 841 459 10 67
2015 11 5059 925 354 10 67 841 459 631 539 511 281 807 104 559 332 825 379 223 448 631 157 361 534
1016 11 5030 450 789 490 801 454 857 785 167 402 468 480 52 981 288 529 203 810 822 823 71 84 124
2016 11 5030 785 167 529 203 84 124 823 71 480 52 402 468 490 801 810 822 454 857 450 789 981 288
1017 11 3837 813 615 670 498 243 927 297 406 312 173 890 947 237 366 118 990 62 225 444 256 711 403
2017 11 3837 711 403 312 173 243 927 297 406 444 256 890 947 62 225 237 366 670 498 813 615 118 990
1018 11 4537 870 326 701 801 88 274 789 440 385 719 119 443 150 119 573 110 509 806 990 300 498 423
2018 11 4537 509 806 701 801 789 440 990 300 119 443 573 110 498 423 150 119 870 326 88 274 385 719
1019 11 4670 604 401 348 677 234 879 659 8 928 243 622 462 910 296 386 962 269 330 500 42 378 940
2019 11 4670 386 962 622 462 500 42 604 401 659 8 910 296 928 243 269 330 348 677 234 879 378 940
1020 11 3602 4 945 58 34 317 98 994 340 54 289 918 852 170 142 283 580 320 933 817 93 568 642
2020 11 3602 54 289 317 98 994 340 283 580 817 93 568 642 58 34 320 933 4 945 918 852 170 142
1021 11 3597 801 895 379 260 209 632 6 788 15 276 1000 324 429 898 192 746 976 313 98 963 392 599
2021 11 3597 6 788 429 898 209 632 1000 324 976 313 192 746 801 895 392 599 98 963 379 260 15 276
1022 11 4504 855 1 557 348 71 150 537 489 774 316 207 928 781 839 660 7 332 429 324 982 533 706
2022 11 4504 71 150 774 316 207 928 332 429 533 706 781 839 660 7 557 348 324 982 537 489 855 1
1023 11 4849 120 773 963 602 141 646 501 221 321 765 836 472 557 151 632 896 875 472 730 194 386 278
2023 11 4849 557 151 386 278 730 194 501 221 120 773 141 646 321 765 632 896 875 472 836 472 963 602
1024 11 6114 673 767 653 904 473 302 999 595 882 175 955 376 591 448 658 83 973 592 635 481 151 884
2024 11 6114 151 884 882 175 473 302 635 481 658 83 673 767 653 904 973 592 591 448 955 376 999 595
1025 11 3109 188 228 912 429 153 420 594 291 961 473 165 440 172 494 164 957 249 524 210 385 119 505
2025 11 3109 119 505 210 385 153 420 961 473 188 228 249 524 165 440 164 957 172 494 594 291 912 429
1026 11 4949 789 415 407 100 376 695 768 120 51 851 169 898 439 898 780 921 815 362 896 799 697 633
2026 11 4949 439 898 376 695 780 921 697 633 768 120 407 100 169 898 815 362 51 851 896 799 789 415
1027 11 4795 798 3 163 959 116 904 915 318 736 826 751 798 393 150 536 877 238 711 932 75 416 865
2027 11 4795 393 150 932 75 915 318 536 877 116 904 751 798 416 865 163 959 798 3 736 826 238 711
1028 11 3980 200 334 779 200 688 867 935 840 233 297 820 316 595 39 297 161 11 860 413 940 4 376
2028 11 3980 11 860 595 39 935 840 4 376 820 316 779 200 297 161 413 940 200 334 233 297 688 867
1029 11 4452 564 16 411 92 926 165 412 297 198 657 59 790 450 782 955 192 394 235 409 415 787 168
2029 11 4452 926 165 198 657 787 168 450 782 412 297 409 415 411 92 564 16 59 790 955 192 394 235
1030 11 5296 613 33 299 738 754 141 979 280 967 349 465 751 273 626 135 430 909 514 358 543 869 794
