1 15 2564 72 2 86 565 404 47 298 1042 55 323 108 369 293 150 301 303 31 710 428 571 135 1127 476 771 489 707 15 111 14 970
2 15 2484 257 825 235 913 100 607 305 112 201 679 45 1000 351 633 149 863 16 821 468 650 167 162 15 1065 336 212 286 685 175 236
3 15 3783 489 800 395 208 469 74 417 1036 35 442 147 818 371 203 439 662 118 246 338 427 149 1068 275 1179 315 1192 478 267 294 1078
4 15 3028 417 248 108 1189 214 740 34 432 36 338 325 792 354 876 124 108 481 597 304 929 227 977 376 864 154 885 407 58 224 929
5 15 2916 69 678 347 975 233 1084 361 673 166 248 310 438 453 395 88 960 54 412 69 589 286 381 341 1023 370 127 475 833 24 402
6 15 3525 190 994 110 125 322 490 131 1166 252 391 464 1158 258 546 336 798 472 1207 104 252 288 1001 385 968 366 85 420 285 309 605
7 15 2784 388 966 69 1108 387 1132 48 1083 320 511 277 230 130 515 81 785 81 943 134 477 444 989 398 756 33 124 238 235 452 697
8 15 2992 317 865 238 1089 200 961 66 917 385 733 32 479 474 332 63 797 227 330 398 354 218 844 22 1112 323 660 460 290 318 808
9 15 2994 162 70 330 213 288 721 405 822 121 429 57 748 251 1079 490 939 321 1066 293 386 349 1032 236 469 215 426 141 1062 84 723
10 15 3296 97 1237 353 331 259 497 252 1213 490 572 496 231 456 1094 277 528 93 290 113 374 232 278 217 1180 109 971 204 306 472 93
11 15 3228 160 829 459 1074 83 100 151 483 351 121 92 887 256 351 413 473 316 674 421 574 463 442 5 84 404 130 280 415 181 667
12 15 3493 224 789 79 368 265 254 491 360 225 987 42 155 393 209 245 1001 412 88 240 65 405 1027 201 584 227 1072 423 148 495 888
13 15 2588 407 768 222 320 119 457 149 507 122 1159 445 1184 335 623 156 216 31 281 192 188 60 636 403 1087 163 622 212 986 220 876
14 15 2676 193 898 44 343 60 554 495 375 287 137 132 755 201 293 440 472 470 483 481 778 231 625 21 823 4 1160 122 336 165 435
15 15 2995 455 369 129 1242 170 396 49 5 473 709 321 400 467 213 71 354 290 1148 426 68 145 1021 47 73 17 317 488 392 196 748
16 15 3575 138 239 373 1001 448 1250 162 7 394 537 449 473 130 262 316 122 482 445 330 9 166 536 387 395 162 1227 428 1 104 1160
17 15 3384 245 89 75 666 353 976 420 696 174 83 482 753 60 967 279 189 316 1120 438 590 193 347 418 590 251 277 161 956 365 242
18 15 4029 323 1083 487 740 441 218 296 560 76 1105 327 1130 237 377 478 470 500 744 318 602 329 103 337 958 295 205 479 235 114 311
19 15 2979 86 618 481 592 77 525 83 550 60 631 297 364 105 482 456 536 211 959 60 1019 181 975 461 871 317 1120 400 211 449 63
20 15 3407 395 519 204 125 188 868 220 1122 362 491 75 920 413 670 439 203 480 145 452 997 2 938 399 520 433 1165 38 1144 159 297
21 15 2690 28 516 470 1168 420 744 20 250 167 1024 158 860 434 13 430 5 188 291 149 371 81 973 100 1129 394 210 99 821 225 978
22 15 2638 83 493 118 514 46 515 149 74 395 511 208 1194 96 705 8 997 490 350 377 176 68 538 137 783 435 992 455 642 233 939
23 15 2832 369 447 272 1209 175 766 17 575 432 395 431 720 19 166 283 1166 201 1071 436 860 231 1117 309 253 91 564 10 895 264 787
24 15 2932 338 564 46 774 261 514 137 1156 265 148 384 301 17 905 53 656 94 974 284 53 489 708 256 1135 478 176 311 180 253 456
25 15 3163 466 396 38 741 88 161 375 445 142 270 263 168 20 1086 235 1061 331 1157 410 571 369 1042 457 177 392 868 253 326 115 400
26 15 2357 154 644 442 1130 18 659 457 454 115 81 379 712 473 1015 360 295 131 545 65 831 186 1132 114 697 29 476 2 589 22 1094
