1001 18 6672 808 38 172 452 109 259 856 457 547 514 216 295 29 89 660 470 595 834 951 617 61 568 586 120 144 2 269 901 602 242 977 566 28 776 731 200
2001 18 6672 61 568 977 566 951 617 660 470 28 776 731 200 269 901 216 295 29 89 109 259 808 38 586 120 547 514 172 452 144 2 602 242 595 834 856 457
3001 18 6672 172 452 28 776 109 259 547 514 731 200 808 38 660 470 216 295 602 242 29 89 144 2 61 568 595 834 586 120 269 901 856 457 951 617 977 566
4001 18 6672 808 38 547 514 109 259 856 457 586 120 216 295 595 834 731 200 61 568 144 2 269 901 977 566 28 776 951 617 29 89 602 242 172 452 660 470
5001 18 6672 29 89 602 242 856 457 61 568 109 259 951 617 808 38 586 120 172 452 216 295 977 566 28 776 731 200 595 834 547 514 660 470 144 2 269 901
6001 18 6672 144 2 28 776 269 901 856 457 808 38 731 200 29 89 951 617 109 259 977 566 602 242 61 568 547 514 660 470 586 120 172 452 595 834 216 295
7001 18 6672 808 38 547 514 28 776 660 470 856 457 109 259 951 617 216 295 269 901 586 120 172 452 977 566 595 834 731 200 144 2 602 242 29 89 61 568
8001 18 6672 144 2 547 514 586 120 808 38 951 617 856 457 595 834 660 470 602 242 731 200 29 89 172 452 269 901 216 295 28 776 977 566 109 259 61 568
9001 18 6672 109 259 595 834 951 617 28 776 856 457 731 200 660 470 269 901 216 295 172 452 977 566 144 2 586 120 602 242 61 568 547 514 29 89 808 38
10001 18 6672 731 200 808 38 216 295 61 568 269 901 660 470 602 242 144 2 977 566 595 834 28 776 109 259 172 452 586 120 29 89 951 617 856 457 547 514
11001 18 6672 109 259 547 514 808 38 602 242 61 568 172 452 951 617 269 901 144 2 977 566 28 776 856 457 586 120 731 200 595 834 29 89 216 295 660 470
12001 18 6672 731 200 602 242 216 295 595 834 808 38 951 617 61 568 547 514 586 120 109 259 856 457 144 2 269 901 977 566 172 452 29 89 660 470 28 776
13001 18 6672 808 38 547 514 660 470 172 452 29 89 269 901 61 568 586 120 951 617 856 457 28 776 595 834 216 295 602 242 977 566 144 2 109 259 731 200
14001 18 6672 586 120 977 566 29 89 602 242 547 514 216 295 61 568 595 834 731 200 808 38 28 776 144 2 660 470 269 901 951 617 856 457 109 259 172 452
15001 18 6672 660 470 977 566 109 259 586 120 144 2 29 89 731 200 269 901 951 617 216 295 602 242 547 514 856 457 595 834 808 38 61 568 172 452 28 776
1002 18 6139 350 189 32 657 334 130 297 690 602 978 610 89 829 70 354 294 59 833 166 937 936 520 30 852 640 790 572 548 89 800 702 506 401 543 671 170
2002 18 6139 354 294 829 70 32 657 702 506 334 130 640 790 671 170 166 937 602 978 297 690 610 89 89 800 30 852 350 189 59 833 936 520 401 543 572 548
3002 18 6139 572 548 334 130 401 543 32 657 89 800 610 89 602 978 297 690 640 790 829 70 350 189 30 852 59 833 354 294 166 937 671 170 702 506 936 520
4002 18 6139 89 800 936 520 32 657 702 506 640 790 354 294 401 543 602 978 829 70 572 548 59 833 610 89 297 690 30 852 166 937 334 130 671 170 350 189
5002 18 6139 354 294 334 130 829 70 297 690 610 89 936 520 640 790 350 189 401 543 572 548 59 833 671 170 702 506 89 800 30 852 32 657 602 978 166 937
6002 18 6139 610 89 401 543 702 506 936 520 334 130 671 170 354 294 166 937 59 833 89 800 602 978 297 690 829 70 640 790 30 852 572 548 350 189 32 657
7002 18 6139 30 852 702 506 89 800 936 520 572 548 334 130 602 978 829 70 166 937 350 189 401 543 297 690 32 657 354 294 671 170 59 833 610 89 640 790
8002 18 6139 829 70 334 130 702 506 166 937 936 520 401 543 572 548 640 790 610 89 30 852 59 833 671 170 354 294 32 657 297 690 89 800 602 978 350 189
9002 18 6139 702 506 166 937 59 833 89 800 602 978 30 852 671 170 572 548 334 130 354 294 610 89 936 520 297 690 640 790 401 543 829 70 32 657 350 189
10002 18 6139 572 548 350 189 671 170 936 520 30 852 334 130 640 790 89 800 610 89 32 657 59 833 166 937 401 543 702 506 354 294 297 690 829 70 602 978
11002 18 6139 572 548 401 543 671 170 829 70 89 800 610 89 32 657 59 833 354 294 602 978 350 189 30 852 640 790 334 130 297 690 702 506 936 520 166 937
12002 18 6139 166 937 350 189 640 790 59 833 572 548 829 70 610 89 401 543 334 130 89 800 936 520 30 852 354 294 602 978 297 690 702 506 32 657 671 170
13002 18 6139 572 548 671 170 401 543 334 130 354 294 829 70 89 800 610 89 702 506 32 657 350 189 936 520 602 978 166 937 30 852 640 790 297 690 59 833
14002 18 6139 89 800 829 70 671 170 602 978 401 543 59 833 350 189 30 852 702 506 936 520 166 937 297 690 572 548 610 89 354 294 334 130 32 657 640 790
15002 18 6139 602 978 32 657 166 937 671 170 401 543 350 189 572 548 354 294 334 130 829 70 30 852 610 89 59 833 640 790 936 520 702 506 297 690 89 800
1003 18 7888 199 216 675 342 592 67 701 248 877 530 951 427 741 162 629 954 298 854 345 72 270 650 235 197 535 833 588 862 549 943 634 708 956 213 86 962
2003 18 7888 235 197 634 708 86 962 199 216 956 213 629 954 588 862 701 248 345 72 877 530 675 342 592 67 549 943 535 833 951 427 298 854 741 162 270 650
3003 18 7888 675 342 592 67 877 530 549 943 629 954 535 833 298 854 956 213 86 962 270 650 634 708 199 216 701 248 588 862 951 427 741 162 345 72 235 197
4003 18 7888 86 962 549 943 675 342 535 833 634 708 298 854 701 248 588 862 629 954 877 530 956 213 235 197 951 427 741 162 199 216 270 650 592 67 345 72
