1001 12 4295 172 164 144 59 595 622 602 581 269 328 216 184 856 855 951 952 61 74 586 554 109 66 808 791
2001 12 4295 602 581 951 952 172 164 61 74 216 184 269 328 586 554 808 791 856 855 595 622 144 59 109 66
3001 12 4295 109 66 808 791 602 581 856 855 216 184 269 328 586 554 144 59 951 952 61 74 172 164 595 622
4001 12 4295 269 328 61 74 856 855 144 59 951 952 109 66 216 184 808 791 586 554 595 622 602 581 172 164
5001 12 4295 216 184 951 952 586 554 144 59 595 622 172 164 61 74 856 855 808 791 269 328 109 66 602 581
6001 12 4295 808 791 586 554 856 855 951 952 61 74 595 622 269 328 602 581 109 66 144 59 216 184 172 164
7001 12 4295 172 164 586 554 216 184 856 855 61 74 602 581 595 622 951 952 269 328 144 59 808 791 109 66
8001 12 4295 595 622 856 855 586 554 144 59 172 164 951 952 109 66 216 184 61 74 808 791 269 328 602 581
9001 12 4295 602 581 144 59 216 184 269 328 61 74 856 855 586 554 172 164 595 622 951 952 109 66 808 791
10001 12 4295 602 581 61 74 216 184 856 855 951 952 144 59 109 66 586 554 595 622 269 328 808 791 172 164
11001 12 4295 144 59 586 554 269 328 61 74 808 791 951 952 602 581 595 622 109 66 172 164 856 855 216 184
12001 12 4295 951 952 172 164 61 74 808 791 109 66 586 554 856 855 144 59 216 184 269 328 595 622 602 581
13001 12 4295 808 791 951 952 216 184 856 855 602 581 144 59 586 554 595 622 61 74 269 328 172 164 109 66
14001 12 4295 144 59 595 622 808 791 269 328 172 164 602 581 586 554 109 66 216 184 856 855 61 74 951 952
15001 12 4295 951 952 602 581 856 855 172 164 269 328 808 791 216 184 586 554 144 59 61 74 595 622 109 66
16001 12 4295 109 66 951 952 586 554 216 184 61 74 269 328 602 581 172 164 144 59 808 791 856 855 595 622
17001 12 4295 808 791 109 66 951 952 586 554 61 74 856 855 172 164 269 328 216 184 144 59 595 622 602 581
18001 12 4295 144 59 951 952 595 622 808 791 602 581 856 855 61 74 109 66 586 554 269 328 216 184 172 164
19001 12 4295 808 791 856 855 144 59 586 554 951 952 216 184 109 66 595 622 172 164 61 74 269 328 602 581
20001 12 4295 595 622 856 855 144 59 808 791 216 184 602 581 61 74 269 328 586 554 951 952 172 164 109 66
21001 12 4295 172 164 602 581 951 952 216 184 144 59 595 622 808 791 269 328 61 74 109 66 856 855 586 554
22001 12 4295 602 581 61 74 808 791 595 622 856 855 951 952 172 164 144 59 216 184 586 554 109 66 269 328
23001 12 4295 172 164 269 328 856 855 216 184 586 554 61 74 144 59 602 581 109 66 808 791 951 952 595 622
24001 12 4295 144 59 808 791 109 66 61 74 172 164 216 184 269 328 586 554 595 622 856 855 602 581 951 952
25001 12 4295 586 554 602 581 144 59 216 184 856 855 808 791 595 622 269 328 172 164 61 74 109 66 951 952
26001 12 4295 109 66 144 59 269 328 951 952 808 791 216 184 586 554 172 164 595 622 602 581 856 855 61 74
27001 12 4295 61 74 109 66 586 554 144 59 216 184 951 952 808 791 602 581 172 164 595 622 856 855 269 328
28001 12 4295 586 554 216 184 808 791 951 952 602 581 269 328 109 66 856 855 595 622 172 164 144 59 61 74
29001 12 4295 586 554 144 59 269 328 595 622 61 74 602 581 109 66 856 855 172 164 216 184 808 791 951 952
30001 12 4295 144 59 595 622 216 184 856 855 109 66 808 791 172 164 602 581 586 554 951 952 61 74 269 328
31001 12 4295 269 328 109 66 216 184 856 855 61 74 808 791 951 952 586 554 172 164 595 622 602 581 144 59
32001 12 4295 808 791 586 554 856 855 269 328 172 164 951 952 144 59 61 74 595 622 216 184 602 581 109 66
33001 12 4295 586 554 216 184 269 328 61 74 602 581 172 164 144 59 808 791 595 622 109 66 856 855 951 952
34001 12 4295 602 581 144 59 216 184 856 855 61 74 172 164 951 952 586 554 109 66 269 328 595 622 808 791
35001 12 4295 172 164 856 855 61 74 951 952 144 59 586 554 602 581 808 791 216 184 109 66 269 328 595 622
36001 12 4295 586 554 144 59 951 952 61 74 172 164 808 791 602 581 856 855 269 328 595 622 109 66 216 184
37001 12 4295 61 74 602 581 144 59 109 66 856 855 595 622 586 554 269 328 951 952 808 791 172 164 216 184
38001 12 4295 602 581 595 622 216 184 61 74 951 952 109 66 269 328 172 164 808 791 856 855 144 59 586 554
39001 12 4295 951 952 586 554 109 66 595 622 808 791 602 581 216 184 172 164 144 59 856 855 61 74 269 328
40001 12 4295 109 66 595 622 602 581 216 184 856 855 269 328 172 164 144 59 951 952 61 74 808 791 586 554
41001 12 4295 595 622 109 66 586 554 951 952 61 74 144 59 602 581 269 328 216 184 856 855 172 164 808 791
42001 12 4295 808 791 172 164 586 554 144 59 109 66 951 952 602 581 269 328 856 855 595 622 61 74 216 184
43001 12 4295 109 66 269 328 586 554 951 952 144 59 61 74 808 791 216 184 172 164 595 622 602 581 856 855
44001 12 4295 595 622 61 74 602 581 808 791 951 952 144 59 109 66 216 184 856 855 586 554 172 164 269 328
45001 12 4295 595 622 951 952 109 66 586 554 602 581 216 184 269 328 61 74 856 855 808 791 144 59 172 164
46001 12 4295 269 328 595 622 109 66 602 581 856 855 808 791 144 59 172 164 951 952 586 554 216 184 61 74
47001 12 4295 61 74 172 164 602 581 586 554 951 952 144 59 109 66 269 328 595 622 216 184 808 791 856 855
48001 12 4295 586 554 808 791 109 66 269 328 144 59 61 74 172 164 602 581 595 622 216 184 856 855 951 952
49001 12 4295 856 855 951 952 602 581 586 554 61 74 216 184 595 622 109 66 808 791 269 328 172 164 144 59
50001 12 4295 216 184 61 74 144 59 595 622 602 581 269 328 856 855 586 554 172 164 109 66 951 952 808 791
1002 12 3796 702 703 401 406 514 530 32 62 200 198 610 578 89 3 566 525 89 143 297 323 776 778 470 494
2002 12 3796 610 578 514 530 89 3 200 198 566 525 702 703 297 323 401 406 32 62 89 143 776 778 470 494
3002 12 3796 776 778 702 703 297 323 89 143 566 525 610 578 32 62 514 530 470 494 89 3 200 198 401 406
4002 12 3796 200 198 89 3 89 143 401 406 566 525 776 778 610 578 702 703 514 530 470 494 32 62 297 323
5002 12 3796 514 530 776 778 32 62 470 494 702 703 610 578 89 143 297 323 89 3 566 525 200 198 401 406
6002 12 3796 401 406 32 62 514 530 200 198 702 703 470 494 610 578 566 525 776 778 89 3 89 143 297 323
7002 12 3796 89 143 702 703 32 62 89 3 514 530 566 525 297 323 610 578 470 494 401 406 200 198 776 778
8002 12 3796 32 62 514 530 200 198 566 525 401 406 776 778 297 323 89 3 470 494 89 143 702 703 610 578
9002 12 3796 566 525 401 406 32 62 702 703 776 778 610 578 200 198 89 3 470 494 297 323 89 143 514 530
10002 12 3796 297 323 514 530 702 703 200 198 610 578 89 3 32 62 566 525 776 778 470 494 401 406 89 143
11002 12 3796 610 578 89 3 89 143 297 323 776 778 514 530 401 406 702 703 470 494 566 525 32 62 200 198
12002 12 3796 89 3 514 530 776 778 470 494 32 62 89 143 200 198 566 525 702 703 401 406 610 578 297 323
