1001 14 5100 808 791 172 164 109 66 602 581 977 978 216 184 269 328 144 59 61 74 586 554 856 855 951 952 29 83 595 622
2001 14 5100 172 164 61 74 977 978 602 581 586 554 29 83 109 66 808 791 595 622 144 59 216 184 269 328 951 952 856 855
3001 14 5100 172 164 977 978 61 74 269 328 144 59 586 554 602 581 216 184 951 952 29 83 109 66 595 622 808 791 856 855
4001 14 5100 586 554 951 952 269 328 595 622 61 74 29 83 977 978 144 59 602 581 808 791 856 855 172 164 216 184 109 66
5001 14 5100 951 952 586 554 216 184 856 855 29 83 595 622 61 74 808 791 144 59 269 328 109 66 602 581 977 978 172 164
6001 14 5100 216 184 172 164 951 952 977 978 856 855 595 622 144 59 269 328 602 581 29 83 109 66 586 554 61 74 808 791
7001 14 5100 977 978 216 184 109 66 144 59 172 164 61 74 951 952 808 791 586 554 269 328 29 83 602 581 856 855 595 622
8001 14 5100 856 855 808 791 602 581 61 74 951 952 595 622 269 328 109 66 586 554 29 83 172 164 216 184 144 59 977 978
9001 14 5100 586 554 172 164 808 791 595 622 951 952 977 978 29 83 216 184 144 59 109 66 61 74 602 581 269 328 856 855
10001 14 5100 951 952 61 74 602 581 595 622 144 59 808 791 216 184 29 83 977 978 269 328 856 855 109 66 172 164 586 554
11001 14 5100 856 855 29 83 808 791 602 581 951 952 977 978 586 554 269 328 61 74 172 164 144 59 109 66 595 622 216 184
12001 14 5100 586 554 61 74 977 978 144 59 595 622 109 66 856 855 216 184 808 791 172 164 29 83 269 328 951 952 602 581
13001 14 5100 269 328 144 59 61 74 29 83 216 184 595 622 602 581 977 978 172 164 856 855 808 791 951 952 586 554 109 66
14001 14 5100 856 855 269 328 109 66 61 74 602 581 216 184 808 791 586 554 977 978 172 164 144 59 951 952 29 83 595 622
15001 14 5100 61 74 172 164 586 554 602 581 951 952 856 855 109 66 595 622 29 83 808 791 144 59 269 328 216 184 977 978
16001 14 5100 856 855 29 83 951 952 61 74 172 164 109 66 269 328 586 554 216 184 144 59 602 581 977 978 808 791 595 622
17001 14 5100 977 978 216 184 951 952 172 164 29 83 269 328 595 622 602 581 808 791 61 74 144 59 586 554 109 66 856 855
18001 14 5100 269 328 144 59 172 164 586 554 951 952 216 184 595 622 61 74 856 855 977 978 602 581 109 66 29 83 808 791
19001 14 5100 586 554 109 66 216 184 61 74 602 581 172 164 808 791 144 59 269 328 595 622 951 952 29 83 977 978 856 855
20001 14 5100 977 978 172 164 216 184 951 952 109 66 61 74 602 581 586 554 29 83 808 791 269 328 595 622 856 855 144 59
1002 14 4686 297 323 671 649 572 576 30 99 334 284 470 494 401 406 936 936 89 143 200 198 610 578 32 62 702 703 514 530
2002 14 4686 334 284 297 323 702 703 671 649 200 198 514 530 936 936 470 494 572 576 610 578 89 143 30 99 401 406 32 62
3002 14 4686 32 62 334 284 470 494 297 323 514 530 671 649 401 406 89 143 702 703 610 578 572 576 30 99 936 936 200 198
4002 14 4686 401 406 297 323 89 143 200 198 32 62 30 99 610 578 702 703 334 284 514 530 470 494 671 649 572 576 936 936
5002 14 4686 572 576 401 406 200 198 89 143 702 703 334 284 671 649 32 62 514 530 297 323 30 99 610 578 936 936 470 494
6002 14 4686 334 284 297 323 514 530 936 936 200 198 470 494 702 703 32 62 671 649 572 576 30 99 89 143 610 578 401 406
7002 14 4686 470 494 32 62 200 198 297 323 30 99 702 703 671 649 514 530 572 576 401 406 89 143 610 578 334 284 936 936
8002 14 4686 32 62 200 198 610 578 30 99 572 576 334 284 702 703 514 530 89 143 401 406 936 936 297 323 671 649 470 494
9002 14 4686 702 703 32 62 671 649 610 578 334 284 470 494 297 323 401 406 30 99 89 143 200 198 936 936 514 530 572 576
10002 14 4686 470 494 334 284 297 323 702 703 572 576 32 62 610 578 936 936 200 198 30 99 89 143 401 406 514 530 671 649
11002 14 4686 32 62 297 323 702 703 200 198 514 530 572 576 334 284 89 143 936 936 470 494 401 406 671 649 610 578 30 99
12002 14 4686 572 576 401 406 200 198 334 284 32 62 936 936 30 99 470 494 671 649 89 143 514 530 610 578 297 323 702 703
13002 14 4686 334 284 297 323 30 99 702 703 470 494 572 576 514 530 200 198 32 62 89 143 401 406 610 578 936 936 671 649
14002 14 4686 702 703 470 494 572 576 514 530 401 406 671 649 32 62 334 284 30 99 297 323 610 578 89 143 936 936 200 198
15002 14 4686 200 198 30 99 297 323 32 62 702 703 514 530 334 284 470 494 89 143 401 406 572 576 671 649 936 936 610 578
16002 14 4686 671 649 297 323 30 99 32 62 334 284 610 578 89 143 401 406 200 198 470 494 702 703 572 576 514 530 936 936
17002 14 4686 572 576 514 530 936 936 89 143 334 284 297 323 470 494 30 99 702 703 200 198 32 62 610 578 671 649 401 406
18002 14 4686 401 406 297 323 200 198 89 143 30 99 702 703 671 649 936 936 334 284 572 576 514 530 610 578 470 494 32 62
19002 14 4686 470 494 936 936 297 323 89 143 702 703 572 576 610 578 401 406 32 62 671 649 30 99 514 530 334 284 200 198
20002 14 4686 32 62 297 323 514 530 671 649 572 576 30 99 200 198 610 578 702 703 470 494 936 936 401 406 334 284 89 143
1003 14 6476 741 723 937 931 70 42 298 348 978 978 294 315 189 206 833 844 629 662 877 878 549 589 235 188 675 664 790 776
2003 14 6476 629 662 189 206 298 348 675 664 549 589 790 776 877 878 937 931 294 315 978 978 741 723 70 42 833 844 235 188
3003 14 6476 877 878 978 978 298 348 741 723 70 42 675 664 937 931 235 188 189 206 790 776 294 315 833 844 549 589 629 662
4003 14 6476 937 931 629 662 235 188 70 42 189 206 877 878 790 776 298 348 833 844 741 723 675 664 294 315 549 589 978 978
5003 14 6476 549 589 790 776 298 348 294 315 877 878 937 931 833 844 189 206 978 978 235 188 741 723 629 662 70 42 675 664
6003 14 6476 298 348 70 42 549 589 790 776 629 662 978 978 235 188 189 206 741 723 294 315 877 878 675 664 937 931 833 844
7003 14 6476 978 978 549 589 877 878 937 931 294 315 790 776 189 206 833 844 741 723 235 188 629 662 675 664 70 42 298 348
8003 14 6476 675 664 189 206 70 42 298 348 294 315 937 931 741 723 549 589 877 878 235 188 978 978 790 776 629 662 833 844
9003 14 6476 790 776 877 878 70 42 937 931 549 589 629 662 189 206 675 664 833 844 235 188 741 723 294 315 298 348 978 978
10003 14 6476 937 931 549 589 629 662 877 878 294 315 189 206 978 978 298 348 235 188 833 844 675 664 741 723 70 42 790 776
11003 14 6476 70 42 877 878 978 978 189 206 235 188 549 589 833 844 629 662 294 315 937 931 741 723 298 348 790 776 675 664
12003 14 6476 978 978 294 315 70 42 298 348 675 664 629 662 790 776 549 589 877 878 189 206 937 931 833 844 235 188 741 723
13003 14 6476 833 844 235 188 877 878 70 42 978 978 549 589 675 664 189 206 790 776 741 723 298 348 294 315 937 931 629 662
14003 14 6476 675 664 937 931 549 589 235 188 741 723 877 878 189 206 298 348 629 662 294 315 790 776 833 844 978 978 70 42
15003 14 6476 189 206 978 978 294 315 877 878 235 188 549 589 675 664 937 931 833 844 298 348 629 662 70 42 741 723 790 776
16003 14 6476 978 978 298 348 833 844 937 931 675 664 790 776 629 662 877 878 741 723 235 188 189 206 549 589 294 315 70 42
17003 14 6476 877 878 937 931 549 589 235 188 675 664 70 42 189 206 629 662 790 776 741 723 978 978 294 315 833 844 298 348
18003 14 6476 629 662 70 42 790 776 298 348 877 878 937 931 978 978 549 589 675 664 833 844 294 315 189 206 741 723 235 188
19003 14 6476 549 589 790 776 70 42 741 723 675 664 298 348 189 206 235 188 937 931 978 978 877 878 629 662 833 844 294 315
20003 14 6476 790 776 629 662 877 878 937 931 189 206 235 188 741 723 70 42 978 978 549 589 294 315 298 348 833 844 675 664
1004 14 5656 650 659 454 485 72 29 67 38 427 438 607 626 962 962 751 760 862 863 708 720 833 823 216 286 248 186 213 227
2004 14 5656 454 485 708 720 962 962 248 186 72 29 833 823 427 438 650 659 862 863 216 286 607 626 213 227 67 38 751 760
3004 14 5656 833 823 650 659 708 720 216 286 862 863 427 438 67 38 607 626 248 186 72 29 962 962 454 485 751 760 213 227
4004 14 5656 454 485 650 659 862 863 708 720 751 760 213 227 248 186 72 29 427 438 67 38 607 626 216 286 962 962 833 823
5004 14 5656 427 438 862 863 708 720 454 485 248 186 67 38 213 227 751 760 650 659 962 962 216 286 607 626 72 29 833 823
6004 14 5656 751 760 833 823 216 286 67 38 454 485 72 29 607 626 862 863 213 227 427 438 248 186 650 659 962 962 708 720
7004 14 5656 862 863 248 186 67 38 751 760 213 227 650 659 607 626 962 962 427 438 216 286 708 720 833 823 72 29 454 485
8004 14 5656 650 659 213 227 454 485 862 863 67 38 216 286 248 186 833 823 708 720 751 760 962 962 72 29 607 626 427 438
9004 14 5656 213 227 751 760 454 485 962 962 67 38 833 823 650 659 862 863 708 720 216 286 607 626 427 438 248 186 72 29
10004 14 5656 213 227 427 438 454 485 248 186 607 626 67 38 751 760 650 659 72 29 216 286 962 962 708 720 833 823 862 863
11004 14 5656 427 438 607 626 216 286 213 227 708 720 862 863 751 760 454 485 248 186 67 38 72 29 650 659 962 962 833 823
12004 14 5656 751 760 607 626 248 186 708 720 962 962 454 485 650 659 72 29 833 823 67 38 862 863 213 227 427 438 216 286
