1001 18 6672 808 38 172 452 109 259 856 457 547 514 216 295 29 89 660 470 595 834 951 617 61 568 586 120 144 2 269 901 602 242 977 566 28 776 731 200
2001 18 6672 61 568 977 566 951 617 660 470 28 776 731 200 269 901 216 295 29 89 109 259 808 38 586 120 547 514 172 452 144 2 602 242 595 834 856 457
3001 18 6672 172 452 28 776 109 259 547 514 731 200 808 38 660 470 216 295 602 242 29 89 144 2 61 568 595 834 586 120 269 901 856 457 951 617 977 566
4001 18 6672 808 38 547 514 109 259 856 457 586 120 216 295 595 834 731 200 61 568 144 2 269 901 977 566 28 776 951 617 29 89 602 242 172 452 660 470
5001 18 6672 29 89 602 242 856 457 61 568 109 259 951 617 808 38 586 120 172 452 216 295 977 566 28 776 731 200 595 834 547 514 660 470 144 2 269 901
1002 18 6139 829 70 350 189 354 294 89 800 936 520 602 978 610 89 32 657 297 690 572 548 401 543 702 506 166 937 59 833 334 130 30 852 640 790 671 170
2002 18 6139 936 520 166 937 350 189 59 833 89 800 297 690 32 657 671 170 354 294 334 130 30 852 572 548 640 790 602 978 829 70 401 543 610 89 702 506
3002 18 6139 829 70 166 937 334 130 936 520 32 657 89 800 640 790 59 833 401 543 602 978 610 89 30 852 354 294 671 170 350 189 572 548 297 690 702 506
4002 18 6139 297 690 640 790 32 657 350 189 89 800 602 978 59 833 354 294 671 170 30 852 572 548 829 70 334 130 401 543 702 506 166 937 610 89 936 520
5002 18 6139 602 978 936 520 671 170 702 506 354 294 59 833 401 543 829 70 572 548 640 790 350 189 297 690 30 852 334 130 610 89 32 657 89 800 166 937
1003 18 7888 951 427 86 962 877 530 629 954 675 342 592 67 634 708 298 854 956 213 588 862 199 216 701 248 345 72 741 162 535 833 270 650 235 197 549 943
2003 18 7888 741 162 629 954 235 197 535 833 877 530 634 708 675 342 86 962 345 72 951 427 701 248 956 213 298 854 588 862 592 67 270 650 549 943 199 216
3003 18 7888 877 530 86 962 549 943 592 67 270 650 298 854 675 342 345 72 634 708 701 248 199 216 535 833 235 197 629 954 588 862 956 213 951 427 741 162
4003 18 7888 345 72 588 862 270 650 629 954 86 962 235 197 675 342 535 833 741 162 877 530 199 216 956 213 549 943 298 854 634 708 701 248 951 427 592 67
5003 18 7888 549 943 588 862 951 427 345 72 956 213 270 650 741 162 298 854 634 708 235 197 629 954 86 962 701 248 535 833 877 530 675 342 592 67 199 216
1004 18 7199 198 620 448 744 543 693 813 46 350 905 607 743 471 571 305 682 330 137 768 108 152 138 780 466 316 175 539 332 751 691 307 708 454 782 867 722
2004 18 7199 305 682 471 571 448 744 307 708 543 693 316 175 867 722 768 108 350 905 813 46 607 743 751 691 780 466 198 620 330 137 152 138 454 782 539 332
3004 18 7199 539 332 543 693 454 782 448 744 751 691 607 743 350 905 813 46 316 175 471 571 198 620 780 466 330 137 305 682 768 108 867 722 307 708 152 138
4004 18 7199 751 691 152 138 448 744 307 708 316 175 305 682 454 782 350 905 471 571 539 332 330 137 607 743 813 46 780 466 768 108 543 693 867 722 198 620
5004 18 7199 305 682 543 693 471 571 813 46 607 743 152 138 316 175 198 620 454 782 539 332 330 137 867 722 307 708 751 691 780 466 448 744 350 905 768 108
1005 18 8235 795 219 313 928 966 208 100 643 950 666 638 944 740 102 228 617 437 672 202 575 68 839 982 379 48 322 392 261 801 770 927 516 933 503 774 731
2005 18 8235 801 770 966 208 202 575 100 643 927 516 950 666 68 839 48 322 228 617 933 503 313 928 982 379 774 731 740 102 638 944 437 672 795 219 392 261
3005 18 8235 48 322 950 666 966 208 228 617 100 643 313 928 927 516 392 261 795 219 801 770 437 672 638 944 740 102 774 731 982 379 202 575 68 839 933 503
4005 18 8235 966 208 228 617 437 672 202 575 68 839 801 770 638 944 927 516 950 666 740 102 795 219 100 643 982 379 392 261 313 928 48 322 774 731 933 503
5005 18 8235 927 516 933 503 638 944 100 643 801 770 950 666 392 261 202 575 795 219 774 731 437 672 228 617 313 928 966 208 740 102 982 379 48 322 68 839
1006 18 7721 102 776 605 65 886 773 634 692 412 161 628 162 754 268 382 887 188 904 475 872 773 138 866 639 184 260 409 553 558 784 99 476 906 96 791 796
2006 18 7721 791 796 773 138 184 260 382 887 102 776 634 692 628 162 605 65 409 553 412 161 906 96 866 639 188 904 475 872 558 784 99 476 754 268 886 773
3006 18 7721 102 776 886 773 605 65 409 553 188 904 634 692 412 161 628 162 99 476 754 268 773 138 906 96 475 872 791 796 866 639 184 260 558 784 382 887
4006 18 7721 412 161 634 692 886 773 475 872 605 65 382 887 773 138 866 639 99 476 906 96 791 796 558 784 102 776 628 162 188 904 409 553 754 268 184 260
5006 18 7721 475 872 754 268 791 796 886 773 605 65 773 138 102 776 188 904 409 553 634 692 866 639 628 162 382 887 184 260 906 96 99 476 558 784 412 161
1007 18 7602 528 919 383 948 646 877 809 657 733 770 232 635 769 132 264 796 266 125 324 56 660 171 586 63 890 645 676 44 637 454 575 577 283 435 242 343
2007 18 7602 586 63 575 577 242 343 528 919 283 435 264 796 676 44 809 657 324 56 733 770 383 948 646 877 637 454 890 645 232 635 266 125 769 132 660 171
3007 18 7602 383 948 646 877 733 770 637 454 264 796 890 645 266 125 283 435 242 343 660 171 575 577 528 919 809 657 676 44 232 635 769 132 324 56 586 63
4007 18 7602 242 343 637 454 383 948 890 645 575 577 266 125 809 657 676 44 264 796 733 770 283 435 586 63 232 635 769 132 528 919 660 171 646 877 324 56
