1001 18 4882 172 255 2 102 808 828 259 333 242 318 38 134 120 208 61 155 452 507 295 366 109 198 595 635 144 230 216 295 834 851 586 627 602 642 568 612
2001 18 4882 109 198 586 627 295 366 61 155 602 642 568 612 216 295 38 134 120 208 808 828 172 255 595 635 242 318 2 102 144 230 834 851 452 507 259 333
3001 18 4882 2 102 602 642 808 828 242 318 568 612 172 255 61 155 38 134 834 851 120 208 144 230 109 198 452 507 595 635 216 295 259 333 295 366 586 627
4001 18 4882 172 255 242 318 808 828 259 333 595 635 38 134 452 507 568 612 109 198 144 230 216 295 586 627 602 642 295 366 120 208 834 851 2 102 61 155
5001 18 4882 120 208 834 851 259 333 109 198 808 828 295 366 172 255 595 635 2 102 38 134 586 627 602 642 568 612 452 507 242 318 61 155 144 230 216 295
6001 18 4882 144 230 602 642 216 295 259 333 172 255 568 612 120 208 295 366 808 828 586 627 834 851 109 198 242 318 61 155 595 635 2 102 452 507 38 134
7001 18 4882 172 255 242 318 602 642 61 155 259 333 808 828 295 366 38 134 216 295 595 635 2 102 586 627 452 507 568 612 144 230 834 851 120 208 109 198
8001 18 4882 144 230 242 318 595 635 172 255 295 366 259 333 452 507 61 155 834 851 568 612 120 208 2 102 216 295 38 134 602 642 586 627 808 828 109 198
9001 18 4882 808 828 452 507 295 366 602 642 259 333 568 612 61 155 216 295 38 134 2 102 586 627 144 230 595 635 834 851 109 198 242 318 120 208 172 255
10001 18 4882 568 612 172 255 38 134 109 198 216 295 61 155 834 851 144 230 586 627 452 507 602 642 808 828 2 102 595 635 120 208 295 366 259 333 242 318
1002 18 7414 547 592 486 537 269 342 566 609 951 956 514 563 731 758 617 655 29 127 89 180 776 799 200 280 660 694 457 511 28 126 470 523 901 911 977 980
2002 18 7414 457 511 566 609 901 911 28 126 269 342 731 758 951 956 486 537 660 694 547 592 200 280 29 127 617 655 89 180 514 563 470 523 977 980 776 799
3002 18 7414 269 342 486 537 977 980 514 563 470 523 617 655 951 956 660 694 731 758 200 280 776 799 28 126 901 911 566 609 89 180 29 127 547 592 457 511
4002 18 7414 660 694 89 180 470 523 566 609 486 537 901 911 951 956 28 126 457 511 269 342 776 799 29 127 977 980 617 655 731 758 200 280 547 592 514 563
5002 18 7414 977 980 89 180 547 592 660 694 29 127 470 523 457 511 617 655 731 758 901 911 566 609 486 537 200 280 28 126 269 342 951 956 514 563 776 799
6002 18 7414 486 537 470 523 617 655 29 127 200 280 977 980 514 563 776 799 951 956 269 342 457 511 731 758 28 126 566 609 547 592 660 694 89 180 901 911
7002 18 7414 776 799 514 563 470 523 660 694 617 655 28 126 901 911 269 342 200 280 29 127 977 980 547 592 731 758 486 537 951 956 457 511 89 180 566 609
8002 18 7414 566 609 617 655 89 180 470 523 547 592 977 980 200 280 29 127 28 126 514 563 486 537 731 758 951 956 776 799 269 342 901 911 660 694 457 511
9002 18 7414 547 592 457 511 470 523 660 694 28 126 776 799 89 180 200 280 514 563 566 609 951 956 977 980 29 127 731 758 269 342 617 655 901 911 486 537
10002 18 7414 776 799 617 655 514 563 29 127 977 980 457 511 28 126 486 537 89 180 566 609 951 956 901 911 660 694 547 592 731 758 470 523 200 280 269 342
