1 18 7160 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
2 18 9307 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 
3 18 8798 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 
4 18 8972 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 
5 18 9366 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 
6 18 9003 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 
7 18 8408 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 
8 18 9636 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 
9 18 7868 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
10 18 7395 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 
11 18 8183 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 
12 18 7824 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 
13 18 8380 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
14 18 8956 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 
15 18 10671 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 
16 18 8398 1 1 1 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 
17 18 9940 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 
18 18 8126 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 
19 18 9696 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 
20 18 8088 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 
21 18 7960 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 
22 18 9201 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 
23 18 8917 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 
24 18 7558 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 
25 18 9211 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 
26 18 9518 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 
27 18 8776 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 
28 18 8860 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 
29 18 8885 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 
30 18 8832 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 
31 18 8261 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 
32 18 9190 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 
33 18 8215 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 
34 18 8934 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 
35 18 7523 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 
36 18 8422 1 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 
37 18 9122 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 
38 18 8441 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 
39 18 9664 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 
40 18 8281 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 
41 18 9126 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 
42 18 7736 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 
43 18 9219 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 
44 18 8038 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 
