1 15 12109 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 
2 15 14618 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 
3 15 14970 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 
4 15 15443 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 
5 15 13909 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 
6 15 15319 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 
7 15 15395 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 
8 15 15914 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 
9 15 15222 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 
10 15 14192 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 
11 15 11121 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 
12 15 12305 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 
13 15 14210 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 
14 15 12724 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 
15 15 11473 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 
16 15 12232 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 
17 15 12830 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 
18 15 13299 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 
19 15 14784 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 
20 15 15641 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 
21 15 14932 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 
22 15 14229 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 
23 15 16548 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
24 15 13548 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 
25 15 13374 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 
26 15 15368 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 
27 15 15175 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 
28 15 12952 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 
29 15 16667 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 
30 15 12934 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 
31 15 13538 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 
32 15 16062 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 
33 15 15008 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 
34 15 19403 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 
35 15 14859 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 
36 15 15769 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 
37 15 14017 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 
38 15 16977 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 
39 15 13657 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 
40 15 16102 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 
41 15 13946 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 
42 15 15603 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 
43 15 13619 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 
44 15 12185 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 
45 15 12722 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 
46 15 10914 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 
47 15 16050 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
48 15 13002 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 
49 15 15594 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 
50 15 12429 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 
51 15 16554 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 
52 15 12329 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 
53 15 12659 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 
54 15 14684 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 
55 15 15216 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 
56 15 15388 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 
57 15 12203 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 
