1001 16 4379 172 255 2 102 808 828 109 198 120 208 38 134 295 366 602 642 452 507 216 295 595 635 586 627 834 851 144 230 242 318 259 333
2001 16 4379 109 198 2 102 216 295 242 318 808 828 602 642 259 333 295 366 834 851 38 134 144 230 586 627 452 507 595 635 120 208 172 255
3001 16 4379 834 851 109 198 586 627 38 134 452 507 295 366 144 230 808 828 2 102 216 295 595 635 242 318 172 255 602 642 259 333 120 208
4001 16 4379 452 507 242 318 586 627 109 198 120 208 595 635 216 295 2 102 808 828 259 333 144 230 38 134 295 366 172 255 602 642 834 851
5001 16 4379 109 198 144 230 834 851 38 134 172 255 216 295 586 627 2 102 602 642 808 828 242 318 295 366 120 208 259 333 595 635 452 507
6001 16 4379 834 851 595 635 808 828 586 627 38 134 120 208 109 198 172 255 144 230 216 295 452 507 602 642 242 318 2 102 295 366 259 333
7001 16 4379 216 295 2 102 834 851 595 635 109 198 172 255 259 333 452 507 242 318 808 828 144 230 602 642 586 627 295 366 38 134 120 208
8001 16 4379 602 642 216 295 172 255 109 198 120 208 144 230 586 627 295 366 2 102 38 134 808 828 834 851 452 507 595 635 259 333 242 318
9001 16 4379 602 642 295 366 452 507 120 208 144 230 808 828 172 255 259 333 834 851 242 318 216 295 595 635 2 102 586 627 38 134 109 198
10001 16 4379 808 828 38 134 172 255 602 642 586 627 452 507 242 318 834 851 595 635 2 102 259 333 295 366 109 198 120 208 216 295 144 230
11001 16 4379 144 230 259 333 172 255 834 851 808 828 2 102 120 208 595 635 602 642 242 318 109 198 38 134 586 627 216 295 452 507 295 366
12001 16 4379 452 507 144 230 242 318 602 642 586 627 808 828 295 366 120 208 172 255 109 198 216 295 595 635 38 134 2 102 834 851 259 333
13001 16 4379 144 230 2 102 808 828 595 635 109 198 295 366 452 507 242 318 586 627 259 333 834 851 172 255 38 134 602 642 120 208 216 295
14001 16 4379 452 507 259 333 109 198 144 230 586 627 595 635 38 134 808 828 120 208 834 851 295 366 216 295 172 255 2 102 602 642 242 318
15001 16 4379 259 333 109 198 120 208 595 635 602 642 216 295 2 102 172 255 38 134 808 828 242 318 834 851 295 366 452 507 144 230 586 627
16001 16 4379 295 366 808 828 120 208 172 255 586 627 595 635 216 295 259 333 834 851 242 318 144 230 2 102 452 507 602 642 109 198 38 134
17001 16 4379 109 198 144 230 242 318 295 366 216 295 2 102 452 507 172 255 808 828 120 208 602 642 595 635 259 333 586 627 38 134 834 851
18001 16 4379 602 642 216 295 452 507 144 230 595 635 109 198 38 134 834 851 242 318 586 627 172 255 120 208 295 366 2 102 259 333 808 828
19001 16 4379 834 851 38 134 242 318 602 642 144 230 259 333 595 635 295 366 808 828 172 255 452 507 109 198 2 102 120 208 216 295 586 627
20001 16 4379 808 828 586 627 38 134 834 851 242 318 295 366 144 230 216 295 2 102 109 198 172 255 602 642 452 507 120 208 259 333 595 635
1002 16 7044 269 342 977 980 660 694 951 956 547 592 29 127 566 609 457 511 617 655 856 871 28 126 514 563 568 612 776 799 89 180 901 911
2002 16 7044 977 980 29 127 457 511 568 612 269 342 660 694 776 799 514 563 28 126 89 180 951 956 856 871 547 592 901 911 617 655 566 609
