1001 14 5100 808 38 172 452 109 259 602 242 977 566 216 295 269 901 144 2 61 568 586 120 856 457 951 617 29 89 595 834
2001 14 5100 172 452 61 568 977 566 602 242 586 120 29 89 109 259 808 38 595 834 144 2 216 295 269 901 951 617 856 457
3001 14 5100 172 452 977 566 61 568 269 901 144 2 586 120 602 242 216 295 951 617 29 89 109 259 595 834 808 38 856 457
4001 14 5100 586 120 951 617 269 901 595 834 61 568 29 89 977 566 144 2 602 242 808 38 856 457 172 452 216 295 109 259
5001 14 5100 951 617 586 120 216 295 856 457 29 89 595 834 61 568 808 38 144 2 269 901 109 259 602 242 977 566 172 452
1002 14 4849 470 731 671 170 776 547 30 852 200 486 401 543 297 690 32 657 334 130 610 89 936 520 514 660 89 800 702 506
2002 14 4849 30 852 470 731 936 520 297 690 671 170 89 800 776 547 702 506 514 660 32 657 610 89 334 130 200 486 401 543
3002 14 4849 200 486 702 506 334 130 89 800 776 547 401 543 32 657 936 520 514 660 610 89 671 170 470 731 297 690 30 852
4002 14 4849 514 660 671 170 702 506 401 543 776 547 30 852 610 89 470 731 297 690 936 520 89 800 334 130 32 657 200 486
5002 14 4849 776 547 89 800 334 130 401 543 297 690 702 506 470 731 610 89 30 852 32 657 200 486 936 520 671 170 514 660
1003 14 6411 235 197 294 654 833 829 978 640 548 350 741 162 549 943 877 530 189 602 298 854 937 59 675 342 790 166 70 354
2003 14 6411 549 943 189 602 741 162 937 59 790 166 675 342 235 197 70 354 833 829 298 854 294 654 877 530 548 350 978 640
3003 14 6411 877 530 937 59 189 602 294 654 70 354 790 166 978 640 741 162 298 854 235 197 833 829 548 350 549 943 675 342
4003 14 6411 235 197 877 530 675 342 189 602 978 640 70 354 833 829 549 943 741 162 298 854 937 59 548 350 294 654 790 166
5003 14 6411 189 602 298 854 549 943 978 640 548 350 235 197 675 342 790 166 294 654 833 829 937 59 877 530 70 354 741 162
1004 14 5818 427 592 650 634 216 951 954 956 213 588 67 345 962 477 862 535 607 743 248 86 833 199 454 782 708 701 72 270
2004 14 5818 454 782 607 743 216 951 213 588 650 634 962 477 72 270 833 199 708 701 954 956 248 86 862 535 67 345 427 592
3004 14 5818 962 477 248 86 213 588 862 535 216 951 607 743 72 270 954 956 427 592 454 782 833 199 67 345 650 634 708 701
4004 14 5818 862 535 67 345 607 743 954 956 833 199 213 588 708 701 248 86 962 477 72 270 216 951 650 634 454 782 427 592
5004 14 5818 454 782 213 588 607 743 216 951 67 345 954 956 833 199 862 535 650 634 708 701 962 477 72 270 427 592 248 86
1005 14 5188 722 539 108 330 137 471 175 768 905 316 708 813 138 543 620 350 693 780 46 448 744 152 332 198 466 867 691 307
2005 14 5188 905 316 722 539 466 867 108 330 46 448 691 307 620 350 708 813 137 471 744 152 693 780 175 768 138 543 332 198
3005 14 5188 332 198 905 316 708 813 722 539 691 307 108 330 138 543 693 780 466 867 744 152 137 471 175 768 620 350 46 448
4005 14 5188 138 543 722 539 693 780 46 448 332 198 175 768 744 152 466 867 905 316 691 307 708 813 108 330 137 471 620 350
5005 14 5188 137 471 138 543 46 448 693 780 466 867 905 316 108 330 332 198 691 307 722 539 175 768 744 152 620 350 708 813
1006 14 5822 379 795 503 313 261 933 672 638 102 950 944 966 322 982 643 392 219 100 305 682 928 927 666 48 516 437 818 740
2006 14 5822 944 966 643 392 102 950 503 313 928 927 322 982 219 100 261 933 305 682 818 740 666 48 516 437 379 795 672 638
3006 14 5822 643 392 102 950 516 437 928 927 305 682 379 795 322 982 261 933 666 48 818 740 672 638 503 313 219 100 944 966
4006 14 5822 322 982 643 392 219 100 516 437 379 795 944 966 503 313 818 740 928 927 666 48 102 950 672 638 261 933 305 682
5006 14 5822 944 966 379 795 503 313 322 982 305 682 643 392 516 437 672 638 102 950 928 927 666 48 818 740 261 933 219 100
1007 14 4762 484 102 774 731 68 839 773 906 260 412 228 617 801 770 639 409 138 886 202 575 553 184 161 628 776 773 96 866
2007 14 4762 228 617 553 184 773 906 801 770 484 102 138 886 96 866 202 575 161 628 639 409 260 412 776 773 774 731 68 839
