1001 20 9491 216 586 834 259 566 89 690 657 741 877 144 172 548 189 530 197 702 297 936 334 130 852 671 572 856 269 543 800 610 401 242 568 829 354 675 298 854 943 547 660
2001 20 9491 936 334 548 189 854 943 547 660 543 800 690 657 741 877 530 197 216 586 702 297 675 298 242 568 829 354 130 852 856 269 566 89 610 401 671 572 144 172 834 259
3001 20 9491 548 189 216 586 242 568 543 800 610 401 566 89 130 852 675 298 547 660 702 297 936 334 834 259 530 197 690 657 856 269 741 877 854 943 829 354 144 172 671 572
4001 20 9491 834 259 548 189 547 660 130 852 690 657 671 572 856 269 829 354 702 297 566 89 936 334 144 172 216 586 610 401 854 943 543 800 530 197 242 568 741 877 675 298
5001 20 9491 242 568 144 172 856 269 547 660 854 943 936 334 671 572 741 877 690 657 675 298 530 197 566 89 548 189 702 297 834 259 216 586 829 354 543 800 130 852 610 401
6001 20 9491 854 943 610 401 675 298 702 297 936 334 530 197 671 572 242 568 216 586 690 657 543 800 741 877 547 660 548 189 144 172 566 89 130 852 834 259 829 354 856 269
7001 20 9491 566 89 854 943 144 172 216 586 610 401 834 259 671 572 547 660 130 852 543 800 741 877 936 334 530 197 829 354 702 297 856 269 548 189 675 298 242 568 690 657
8001 20 9491 216 586 530 197 130 852 242 568 543 800 547 660 548 189 144 172 936 334 741 877 702 297 671 572 610 401 675 298 566 89 854 943 834 259 690 657 829 354 856 269
9001 20 9491 216 586 144 172 856 269 741 877 834 259 936 334 530 197 854 943 610 401 671 572 130 852 548 189 566 89 702 297 675 298 690 657 242 568 547 660 543 800 829 354
10001 20 9491 543 800 829 354 936 334 530 197 702 297 547 660 242 568 856 269 741 877 671 572 216 586 834 259 610 401 566 89 675 298 130 852 144 172 854 943 548 189 690 657
11001 20 9491 130 852 548 189 530 197 854 943 675 298 834 259 566 89 671 572 547 660 242 568 741 877 144 172 856 269 829 354 543 800 216 586 690 657 702 297 936 334 610 401
12001 20 9491 856 269 530 197 854 943 144 172 671 572 936 334 829 354 702 297 216 586 690 657 543 800 834 259 547 660 548 189 741 877 566 89 610 401 130 852 675 298 242 568
13001 20 9491 702 297 242 568 829 354 936 334 741 877 834 259 690 657 130 852 144 172 548 189 610 401 216 586 530 197 856 269 854 943 547 660 543 800 675 298 566 89 671 572
14001 20 9491 675 298 130 852 936 334 854 943 690 657 856 269 829 354 702 297 547 660 216 586 834 259 530 197 543 800 548 189 671 572 741 877 144 172 566 89 610 401 242 568
15001 20 9491 530 197 829 354 671 572 566 89 675 298 834 259 543 800 690 657 702 297 610 401 547 660 144 172 242 568 936 334 130 852 216 586 854 943 741 877 856 269 548 189
1002 20 10832 316 768 966 202 199 951 954 213 650 708 744 138 672 944 751 307 219 643 950 48 571 682 722 332 701 86 392 933 503 928 780 867 927 437 962 607 743 782 818 102
2002 20 10832 780 867 219 643 672 944 818 102 744 138 743 782 571 682 316 768 650 708 966 202 722 332 199 951 503 928 751 307 950 48 392 933 927 437 954 213 962 607 701 86
3002 20 10832 743 782 927 437 650 708 751 307 503 928 954 213 744 138 701 86 571 682 966 202 722 332 962 607 672 944 219 643 392 933 818 102 199 951 780 867 950 48 316 768
4002 20 10832 672 944 751 307 701 86 962 607 650 708 316 768 722 332 743 782 780 867 966 202 927 437 950 48 219 643 199 951 744 138 954 213 503 928 392 933 571 682 818 102
5002 20 10832 503 928 672 944 966 202 927 437 950 48 392 933 316 768 780 867 818 102 751 307 744 138 571 682 701 86 219 643 954 213 199 951 722 332 962 607 650 708 743 782
6002 20 10832 950 48 650 708 672 944 743 782 954 213 701 86 744 138 751 307 818 102 571 682 219 643 392 933 780 867 722 332 966 202 927 437 962 607 503 928 316 768 199 951
7002 20 10832 927 437 571 682 966 202 962 607 219 643 950 48 751 307 954 213 650 708 722 332 199 951 818 102 743 782 392 933 701 86 316 768 503 928 780 867 744 138 672 944
8002 20 10832 954 213 744 138 650 708 672 944 392 933 818 102 743 782 927 437 316 768 722 332 962 607 219 643 701 86 966 202 503 928 571 682 199 951 780 867 950 48 751 307
9002 20 10832 751 307 927 437 744 138 392 933 672 944 954 213 966 202 571 682 219 643 818 102 316 768 701 86 503 928 780 867 722 332 962 607 199 951 743 782 650 708 950 48
10002 20 10832 927 437 744 138 751 307 571 682 950 48 818 102 701 86 722 332 219 643 503 928 966 202 743 782 650 708 672 944 780 867 199 951 962 607 392 933 954 213 316 768
11002 20 10832 392 933 219 643 701 86 751 307 780 867 571 682 316 768 743 782 199 951 503 928 672 944 950 48 954 213 744 138 966 202 818 102 722 332 927 437 650 708 962 607
12002 20 10832 650 708 950 48 672 944 780 867 316 768 954 213 818 102 927 437 392 933 751 307 744 138 219 643 962 607 743 782 966 202 199 951 503 928 701 86 571 682 722 332
13002 20 10832 701 86 650 708 744 138 751 307 392 933 950 48 962 607 743 782 672 944 818 102 954 213 316 768 927 437 780 867 219 643 722 332 199 951 571 682 503 928 966 202
14002 20 10832 751 307 927 437 954 213 950 48 503 928 219 643 392 933 780 867 316 768 966 202 743 782 818 102 199 951 571 682 650 708 962 607 701 86 672 944 744 138 722 332
15002 20 10832 818 102 503 928 722 332 392 933 780 867 316 768 571 682 966 202 950 48 954 213 650 708 199 951 962 607 743 782 701 86 751 307 744 138 219 643 672 944 927 437
1003 20 9493 639 553 65 476 980 642 872 769 773 886 324 660 791 605 657 343 266 637 268 887 853 309 634 475 770 63 801 774 484 776 645 919 454 796 731 839 184 412 676 890
2003 20 9493 645 919 266 637 268 887 773 886 853 309 639 553 770 63 184 412 454 796 801 774 634 475 731 839 657 343 65 476 676 890 324 660 484 776 872 769 980 642 791 605
3003 20 9493 324 660 266 637 645 919 484 776 634 475 872 769 791 605 184 412 980 642 657 343 801 774 639 553 853 309 268 887 770 63 676 890 65 476 454 796 731 839 773 886
4003 20 9493 484 776 184 412 65 476 980 642 676 890 454 796 791 605 731 839 324 660 268 887 853 309 657 343 770 63 801 774 266 637 634 475 773 886 645 919 639 553 872 769
5003 20 9493 980 642 801 774 853 309 773 886 639 553 731 839 657 343 65 476 770 63 454 796 266 637 184 412 324 660 676 890 484 776 645 919 872 769 634 475 268 887 791 605
6003 20 9493 980 642 872 769 791 605 65 476 801 774 773 886 731 839 324 660 184 412 645 919 268 887 266 637 853 309 639 553 676 890 770 63 634 475 657 343 454 796 484 776
7003 20 9493 268 887 484 776 184 412 639 553 801 774 266 637 454 796 773 886 731 839 770 63 980 642 853 309 634 475 872 769 324 660 65 476 645 919 676 890 791 605 657 343
8003 20 9493 676 890 634 475 266 637 454 796 853 309 184 412 645 919 872 769 65 476 324 660 639 553 731 839 484 776 268 887 773 886 770 63 801 774 657 343 980 642 791 605
9003 20 9493 266 637 770 63 645 919 454 796 634 475 676 890 268 887 324 660 657 343 853 309 639 553 791 605 801 774 484 776 731 839 773 886 184 412 980 642 65 476 872 769
10003 20 9493 639 553 324 660 791 605 65 476 853 309 268 887 731 839 634 475 770 63 980 642 484 776 266 637 645 919 184 412 676 890 773 886 872 769 454 796 801 774 657 343
11003 20 9493 184 412 801 774 872 769 484 776 773 886 454 796 324 660 770 63 268 887 791 605 853 309 639 553 266 637 65 476 980 642 676 890 731 839 657 343 634 475 645 919
12003 20 9493 184 412 639 553 634 475 791 605 770 63 454 796 731 839 980 642 645 919 657 343 484 776 65 476 773 886 324 660 266 637 872 769 853 309 268 887 676 890 801 774
13003 20 9493 65 476 634 475 645 919 791 605 184 412 454 796 676 890 770 63 773 886 266 637 657 343 853 309 872 769 484 776 731 839 268 887 639 553 980 642 324 660 801 774
14003 20 9493 484 776 980 642 634 475 184 412 770 63 676 890 645 919 801 774 853 309 65 476 324 660 657 343 791 605 454 796 872 769 773 886 639 553 266 637 268 887 731 839
15003 20 9493 770 63 657 343 324 660 853 309 484 776 773 886 634 475 65 476 980 642 676 890 731 839 266 637 454 796 872 769 645 919 268 887 791 605 801 774 639 553 184 412
1004 20 10000 917 166 849 579 511 825 826 375 807 559 875 423 933 990 430 281 332 534 944 777 529 981 398 970 631 295 789 124 408 943 980 992 97 710 185 226 705 518 354 67
2004 20 10000 807 559 354 67 398 970 705 518 789 124 511 825 430 281 875 423 980 992 97 710 529 981 185 226 631 295 933 990 408 943 944 777 917 166 826 375 332 534 849 579
3004 20 10000 511 825 529 981 944 777 97 710 789 124 917 166 430 281 826 375 807 559 398 970 875 423 980 992 849 579 933 990 354 67 631 295 185 226 408 943 332 534 705 518
4004 20 10000 849 579 944 777 631 295 705 518 917 166 875 423 354 67 97 710 511 825 826 375 185 226 529 981 807 559 789 124 430 281 398 970 408 943 980 992 332 534 933 990
5004 20 10000 332 534 631 295 944 777 789 124 529 981 933 990 826 375 408 943 849 579 97 710 430 281 980 992 807 559 398 970 511 825 917 166 705 518 185 226 875 423 354 67
6004 20 10000 185 226 917 166 529 981 807 559 97 710 631 295 354 67 849 579 332 534 430 281 705 518 944 777 933 990 408 943 826 375 875 423 789 124 398 970 980 992 511 825
7004 20 10000 398 970 980 992 944 777 631 295 529 981 430 281 789 124 332 534 185 226 511 825 875 423 705 518 408 943 97 710 849 579 933 990 354 67 807 559 917 166 826 375
8004 20 10000 933 990 631 295 807 559 332 534 875 423 408 943 529 981 826 375 944 777 185 226 354 67 398 970 705 518 980 992 430 281 849 579 97 710 917 166 511 825 789 124
9004 20 10000 875 423 789 124 807 559 185 226 917 166 398 970 354 67 980 992 430 281 944 777 631 295 849 579 97 710 408 943 332 534 826 375 511 825 529 981 933 990 705 518
10004 20 10000 917 166 705 518 875 423 430 281 849 579 529 981 789 124 185 226 933 990 944 777 332 534 511 825 631 295 408 943 980 992 398 970 354 67 97 710 807 559 826 375
11004 20 10000 430 281 826 375 354 67 875 423 917 166 807 559 705 518 631 295 185 226 408 943 332 534 529 981 511 825 944 777 849 579 980 992 398 970 789 124 933 990 97 710
12004 20 10000 430 281 933 990 980 992 789 124 705 518 185 226 807 559 97 710 944 777 408 943 354 67 332 534 875 423 826 375 849 579 398 970 511 825 917 166 529 981 631 295
13004 20 10000 849 579 408 943 944 777 933 990 97 710 917 166 807 559 511 825 631 295 826 375 430 281 980 992 332 534 185 226 705 518 398 970 875 423 354 67 789 124 529 981
14004 20 10000 944 777 789 124 97 710 705 518 354 67 917 166 849 579 980 992 408 943 875 423 332 534 933 990 511 825 430 281 826 375 398 970 631 295 529 981 807 559 185 226
15004 20 10000 849 579 944 777 430 281 97 710 917 166 807 559 980 992 933 990 511 825 705 518 826 375 332 534 408 943 529 981 185 226 398 970 354 67 789 124 631 295 875 423
1005 20 10910 480 810 910 258 384 119 879 940 927 947 801 71 801 719 670 312 994 317 604 234 615 256 870 498 711 813 243 330 845 990 297 243 173 225 990 573 622 500 822 468
2005 20 10910 670 312 994 317 990 573 384 119 845 990 870 498 480 810 243 330 622 500 822 468 604 234 711 813 927 947 801 71 879 940 297 243 910 258 173 225 801 719 615 256
3005 20 10910 845 990 879 940 243 330 173 225 870 498 615 256 801 71 622 500 801 719 910 258 994 317 604 234 480 810 711 813 822 468 384 119 927 947 297 243 990 573 670 312
4005 20 10910 910 258 990 573 870 498 604 234 845 990 927 947 711 813 173 225 822 468 384 119 243 330 801 71 615 256 297 243 994 317 879 940 801 719 670 312 622 500 480 810
5005 20 10910 173 225 622 500 604 234 670 312 801 71 879 940 384 119 297 243 910 258 994 317 927 947 711 813 990 573 822 468 480 810 243 330 615 256 801 719 870 498 845 990
6005 20 10910 480 810 615 256 927 947 990 573 822 468 604 234 711 813 801 71 243 330 173 225 845 990 297 243 910 258 801 719 870 498 670 312 622 500 879 940 994 317 384 119
7005 20 10910 994 317 910 258 822 468 384 119 845 990 879 940 801 71 927 947 480 810 297 243 173 225 615 256 604 234 801 719 243 330 870 498 990 573 670 312 622 500 711 813
8005 20 10910 480 810 801 719 615 256 604 234 990 573 243 330 801 71 927 947 297 243 870 498 173 225 994 317 622 500 384 119 670 312 910 258 879 940 845 990 711 813 822 468
9005 20 10910 994 317 822 468 910 258 604 234 173 225 711 813 879 940 670 312 845 990 480 810 990 573 927 947 622 500 297 243 870 498 243 330 801 719 384 119 801 71 615 256
10005 20 10910 622 500 801 71 927 947 879 940 670 312 870 498 822 468 711 813 297 243 480 810 801 719 990 573 845 990 615 256 173 225 243 330 994 317 604 234 384 119 910 258
11005 20 10910 822 468 990 573 910 258 173 225 870 498 845 990 711 813 927 947 670 312 801 719 480 810 384 119 879 940 801 71 243 330 994 317 297 243 622 500 604 234 615 256
12005 20 10910 243 330 297 243 994 317 801 71 711 813 927 947 801 719 384 119 173 225 615 256 670 312 870 498 845 990 990 573 910 258 879 940 604 234 480 810 622 500 822 468
13005 20 10910 994 317 801 71 927 947 297 243 910 258 622 500 990 573 384 119 845 990 604 234 822 468 711 813 615 256 480 810 173 225 243 330 670 312 879 940 801 719 870 498
14005 20 10910 822 468 927 947 622 500 243 330 480 810 870 498 670 312 711 813 845 990 879 940 801 719 910 258 297 243 384 119 604 234 173 225 801 71 615 256 994 317 990 573
15005 20 10910 711 813 297 243 845 990 604 234 879 940 615 256 910 258 622 500 670 312 990 573 173 225 870 498 801 719 243 330 994 317 384 119 801 71 822 468 927 947 480 810
1006 20 10296 730 141 706 839 918 54 788 898 71 533 632 963 557 67 1000 6 313 599 93 34 472 221 316 982 773 151 933 142 875 386 963 120 928 489 855 207 379 209 568 320
2006 20 10296 316 982 557 67 706 839 928 489 632 963 788 898 963 120 875 386 730 141 71 533 855 207 568 320 313 599 1000 6 773 151 933 142 93 34 379 209 472 221 918 54
3006 20 10296 632 963 316 982 875 386 933 142 918 54 788 898 568 320 928 489 773 151 557 67 1000 6 730 141 706 839 963 120 93 34 313 599 855 207 472 221 71 533 379 209
4006 20 10296 71 533 855 207 788 898 93 34 773 151 568 320 963 120 313 599 928 489 472 221 875 386 1000 6 706 839 933 142 557 67 632 963 316 982 918 54 379 209 730 141
5006 20 10296 855 207 875 386 963 120 472 221 313 599 379 209 632 963 316 982 933 142 71 533 918 54 706 839 730 141 773 151 1000 6 557 67 788 898 568 320 928 489 93 34
6006 20 10296 568 320 730 141 963 120 933 142 632 963 928 489 93 34 855 207 71 533 773 151 706 839 918 54 1000 6 313 599 557 67 472 221 875 386 379 209 316 982 788 898
7006 20 10296 788 898 557 67 706 839 875 386 773 151 93 34 568 320 855 207 472 221 379 209 71 533 313 599 933 142 316 982 1000 6 963 120 928 489 918 54 730 141 632 963
8006 20 10296 472 221 928 489 855 207 316 982 632 963 71 533 568 320 788 898 313 599 773 151 918 54 557 67 1000 6 93 34 379 209 875 386 730 141 933 142 706 839 963 120
9006 20 10296 472 221 855 207 773 151 730 141 1000 6 918 54 71 533 568 320 557 67 788 898 933 142 632 963 379 209 963 120 313 599 875 386 928 489 316 982 706 839 93 34
10006 20 10296 632 963 316 982 71 533 855 207 706 839 472 221 875 386 918 54 933 142 93 34 963 120 313 599 788 898 928 489 730 141 568 320 379 209 557 67 1000 6 773 151
11006 20 10296 855 207 928 489 93 34 313 599 568 320 875 386 933 142 788 898 918 54 1000 6 316 982 963 120 773 151 472 221 730 141 557 67 706 839 379 209 71 533 632 963
12006 20 10296 773 151 730 141 93 34 855 207 706 839 788 898 963 120 928 489 472 221 933 142 1000 6 313 599 316 982 875 386 557 67 71 533 568 320 918 54 632 963 379 209
13006 20 10296 316 982 632 963 379 209 730 141 933 142 928 489 557 67 71 533 1000 6 918 54 963 120 93 34 875 386 855 207 568 320 706 839 773 151 788 898 472 221 313 599
14006 20 10296 568 320 71 533 855 207 379 209 706 839 632 963 1000 6 773 151 788 898 313 599 316 982 472 221 875 386 93 34 730 141 963 120 557 67 933 142 928 489 918 54
15006 20 10296 632 963 788 898 855 207 875 386 316 982 313 599 1000 6 706 839 963 120 928 489 918 54 568 320 93 34 933 142 472 221 557 67 71 533 773 151 379 209 730 141
1007 20 11256 420 440 594 210 898 851 695 898 448 884 473 955 429 768 658 673 724 150 318 711 957 228 789 407 921 633 767 164 961 153 932 915 896 169 595 481 798 751 798 865
2007 20 11256 932 915 594 210 724 150 595 481 957 228 473 955 921 633 896 169 429 768 420 440 798 751 789 407 318 711 448 884 961 153 695 898 658 673 898 851 767 164 798 865
3007 20 11256 420 440 318 711 767 164 695 898 789 407 957 228 658 673 932 915 594 210 961 153 798 865 896 169 921 633 473 955 429 768 448 884 798 751 595 481 898 851 724 150
4007 20 11256 898 851 658 673 595 481 318 711 448 884 798 751 789 407 932 915 420 440 473 955 767 164 957 228 594 210 961 153 798 865 429 768 921 633 896 169 695 898 724 150
5007 20 11256 448 884 420 440 798 751 896 169 767 164 898 851 594 210 724 150 658 673 318 711 957 228 595 481 473 955 921 633 429 768 932 915 789 407 798 865 695 898 961 153
6007 20 11256 695 898 448 884 898 851 896 169 789 407 658 673 724 150 961 153 767 164 798 865 420 440 957 228 921 633 932 915 473 955 429 768 594 210 318 711 595 481 798 751
7007 20 11256 724 150 798 865 921 633 932 915 789 407 318 711 658 673 798 751 429 768 594 210 420 440 957 228 767 164 961 153 595 481 898 851 896 169 473 955 695 898 448 884
8007 20 11256 798 751 724 150 658 673 932 915 595 481 318 711 420 440 798 865 898 851 695 898 896 169 921 633 789 407 957 228 961 153 767 164 473 955 594 210 448 884 429 768
9007 20 11256 798 751 695 898 724 150 921 633 473 955 957 228 658 673 961 153 767 164 318 711 789 407 420 440 798 865 898 851 429 768 932 915 595 481 448 884 896 169 594 210
10007 20 11256 789 407 798 865 898 851 798 751 420 440 896 169 767 164 473 955 318 711 448 884 658 673 724 150 957 228 695 898 429 768 595 481 921 633 961 153 932 915 594 210
11007 20 11256 767 164 898 851 594 210 658 673 961 153 429 768 724 150 473 955 896 169 595 481 420 440 798 751 798 865 695 898 932 915 957 228 789 407 921 633 448 884 318 711
12007 20 11256 595 481 594 210 318 711 921 633 961 153 767 164 695 898 448 884 932 915 896 169 420 440 898 851 658 673 957 228 429 768 724 150 798 751 473 955 798 865 789 407
13007 20 11256 658 673 921 633 798 865 595 481 932 915 767 164 429 768 896 169 695 898 798 751 789 407 594 210 318 711 448 884 724 150 420 440 957 228 961 153 898 851 473 955
14007 20 11256 429 768 448 884 921 633 767 164 658 673 473 955 420 440 957 228 318 711 789 407 595 481 798 865 961 153 724 150 594 210 896 169 798 751 898 851 932 915 695 898
15007 20 11256 448 884 695 898 318 711 961 153 658 673 767 164 932 915 724 150 420 440 896 169 789 407 473 955 594 210 921 633 798 865 595 481 898 851 798 751 429 768 957 228
1008 20 10884 233 297 141 430 926 394 787 198 967 613 409 955 894 202 675 91 871 462 657 782 979 754 619 411 297 790 869 909 863 861 527 494 935 595 576 133 514 751 867 860
2008 20 10884 657 782 409 955 619 411 979 754 967 613 527 494 297 790 576 133 863 861 935 595 141 430 926 394 233 297 871 462 675 91 869 909 514 751 894 202 867 860 787 198
3008 20 10884 409 955 657 782 967 613 576 133 894 202 926 394 514 751 867 860 141 430 935 595 527 494 979 754 233 297 869 909 675 91 863 861 787 198 871 462 297 790 619 411
4008 20 10884 787 198 619 411 979 754 894 202 657 782 675 91 863 861 514 751 527 494 935 595 297 790 141 430 926 394 233 297 576 133 409 955 967 613 867 860 871 462 869 909
5008 20 10884 409 955 967 613 514 751 657 782 527 494 297 790 619 411 869 909 863 861 979 754 867 860 935 595 926 394 576 133 675 91 787 198 141 430 233 297 894 202 871 462
6008 20 10884 514 751 675 91 967 613 576 133 409 955 619 411 787 198 926 394 233 297 869 909 527 494 863 861 871 462 141 430 657 782 979 754 297 790 894 202 935 595 867 860
7008 20 10884 787 198 894 202 514 751 527 494 863 861 675 91 657 782 576 133 233 297 619 411 869 909 141 430 867 860 967 613 409 955 979 754 935 595 297 790 871 462 926 394
8008 20 10884 409 955 233 297 894 202 576 133 657 782 141 430 979 754 863 861 297 790 871 462 867 860 787 198 514 751 869 909 935 595 967 613 619 411 527 494 675 91 926 394
9008 20 10884 675 91 926 394 527 494 297 790 894 202 657 782 869 909 619 411 576 133 967 613 409 955 935 595 514 751 863 861 867 860 871 462 141 430 787 198 233 297 979 754
10008 20 10884 619 411 935 595 871 462 514 751 657 782 863 861 233 297 869 909 867 860 979 754 787 198 675 91 926 394 894 202 527 494 576 133 297 790 409 955 967 613 141 430
11008 20 10884 675 91 867 860 869 909 787 198 514 751 409 955 233 297 141 430 297 790 935 595 619 411 926 394 979 754 527 494 967 613 657 782 871 462 576 133 863 861 894 202
