1 14 5100 144 2 172 452 808 38 595 834 109 259 216 295 586 120 602 242 61 568 856 457 269 901 951 617 977 566 29 89
2 14 4849 776 547 514 660 470 731 200 486 610 89 401 543 89 800 702 506 297 690 32 657 936 520 334 130 30 852 671 170
3 14 6411 548 350 189 602 978 640 790 166 937 59 833 829 70 354 294 654 741 162 877 530 235 197 675 342 298 854 549 943
4 14 5818 954 956 213 588 862 535 833 199 216 951 427 592 67 345 72 270 650 634 708 701 248 86 962 477 607 743 454 782
5 14 5188 691 307 708 813 46 448 744 152 138 543 693 780 466 867 722 539 332 198 620 350 905 316 175 768 108 330 137 471
6 14 5822 305 682 818 740 102 950 666 48 322 982 379 795 219 100 643 392 261 933 503 313 928 927 516 437 672 638 944 966
7 14 4762 202 575 801 770 774 731 68 839 228 617 484 102 776 773 138 886 773 906 96 866 639 409 553 184 260 412 161 628
8 14 5438 754 268 382 887 791 796 605 65 99 476 188 904 558 784 634 692 475 872 399 769 132 733 770 586 63 383 948 266
9 14 5504 637 454 264 796 283 435 676 44 890 645 528 919 232 635 646 877 324 56 660 171 575 577 809 657 242 343 114 599
10 14 6916 863 980 751 642 853 586 309 698 826 471 375 430 341 281 849 167 579 933 194 990 705 265 518 398 503 970 980 457
11 14 4785 185 911 875 553 423 185 232 226 300 463 223 434 944 218 777 408 245 943 75 909 319 663 917 859 166 80 301 387
12 14 3992 97 183 710 511 281 825 379 631 539 841 459 925 354 10 67 807 104 559 332 361 534 223 448 631 157 295 529 203
13 14 5220 288 450 789 84 124 785 167 490 801 823 71 480 52 810 822 402 468 454 857 845 118 990 711 403 813 615 444 256
14 14 5955 366 297 406 243 927 890 947 670 498 312 173 62 225 384 150 119 509 806 870 326 498 423 789 440 701 801 385 719
15 14 4844 274 119 443 990 300 573 110 263 604 401 234 879 378 940 386 962 622 462 500 42 659 8 928 243 269 330 348 677
16 14 4292 296 258 994 340 317 98 4 945 568 642 320 933 170 142 283 580 918 852 54 289 817 93 58 34 253 976 313 392
17 14 4175 15 276 192 746 801 895 1000 324 6 788 429 898 379 260 209 632 98 963 356 660 7 332 429 774 316 324 982 855
18 14 5117 207 928 537 489 71 150 533 706 781 839 557 348 67 963 602 120 773 557 151 632 896 875 472 386 278 836 472 501
19 14 5519 321 765 730 194 141 646 867 973 592 882 175 591 448 151 884 653 904 473 302 955 376 999 595 635 481 658 83 673
20 14 5855 590 164 957 188 228 249 524 172 494 961 473 153 420 165 440 119 505 594 291 210 385 912 429 421 768 120 815 362
21 14 6523 921 697 633 896 799 169 898 51 851 789 415 407 100 376 695 439 898 724 393 150 736 826 536 877 163 959 116 904
22 14 5148 3 751 798 416 865 932 75 915 318 238 711 55 413 940 935 840 595 39 200 334 820 316 688 867 11 860 4 376
23 14 4978 297 297 161 779 200 903 787 168 198 657 450 782 926 165 394 235 411 92 412 297 59 790 409 415 955 192 564 16
24 14 6378 979 280 754 141 135 430 273 626 869 794 909 514 465 751 299 738 358 543 967 349 613 33 460 863 316 861 576 37
25 14 5330 566 933 401 857 871 688 462 894 617 202 182 452 19 716 527 630 494 675 451 91 619 522 411 273 925 530 118 768
26 14 5096 33 724 105 525 187 779 568 43 977 567 512 908 955 141 621 144 505 365 512 931 317 75 593 176 129 749 356 284
