1 10 19184 0 1 1 1 1 0 1 1 1 1 
2 10 21565 1 1 1 0 0 1 1 1 1 1 
3 10 25212 1 1 1 0 1 1 0 1 1 1 
4 10 20904 1 1 1 1 1 1 1 0 0 1 
5 10 30089 1 1 1 1 1 1 1 0 1 1 
6 10 26382 1 1 0 0 1 1 1 1 1 1 
7 10 29112 1 1 1 1 1 1 1 1 1 0 
8 10 25706 0 1 1 1 1 1 0 1 1 1 
9 10 22345 0 1 1 1 1 1 1 1 1 1 
10 10 20701 1 1 1 0 1 1 0 1 1 1 
11 10 19450 1 1 1 1 1 1 1 1 0 1 
12 10 26677 1 1 1 1 1 1 1 1 0 1 
13 10 29620 1 1 1 0 1 0 0 1 1 1 
14 10 20014 1 1 1 0 1 1 1 1 1 1 
15 10 32004 1 1 1 0 0 1 1 1 1 1 
16 10 20806 1 1 1 1 1 1 0 1 1 1 
17 10 25368 1 1 1 1 1 0 1 1 1 0 
18 10 25499 1 1 0 1 1 1 1 1 0 1 
19 10 22079 1 1 1 0 1 1 1 0 0 1 
20 10 20653 1 1 1 1 0 1 1 1 1 0 
21 10 22333 0 1 1 1 1 1 1 1 0 1 
22 10 19359 1 0 1 1 1 1 1 0 1 1 
23 10 26590 1 1 0 0 1 1 1 1 1 1 
24 10 27732 1 1 0 1 1 1 1 1 0 1 
25 10 25327 1 1 0 1 1 1 1 0 1 1 
26 10 26329 1 1 1 1 1 1 1 0 1 0 
27 10 26549 1 1 1 1 1 1 1 1 1 0 
28 10 27039 1 0 1 1 1 1 1 1 0 0 
29 10 26868 1 1 1 0 1 1 0 1 1 1 
30 10 24017 1 0 1 1 1 1 1 1 1 1 
31 10 31654 1 1 1 0 1 1 0 1 1 1 
32 10 18190 1 1 1 1 1 0 1 1 0 1 
33 10 22015 0 1 1 1 1 1 1 1 1 0 
34 10 20460 0 1 1 1 1 1 1 0 1 1 
35 10 22263 1 1 1 1 0 1 0 1 1 1 
36 10 25229 1 1 1 1 1 1 1 0 1 1 
37 10 12937 1 1 0 1 1 1 1 1 1 0 
38 10 21614 1 1 1 0 1 0 1 0 1 1 
39 10 26007 1 1 1 1 1 0 1 1 1 1 
40 10 17167 1 1 1 1 1 1 1 0 1 0 
41 10 22062 1 1 1 1 1 0 1 1 1 0 
42 10 16477 1 0 1 0 1 1 1 1 1 1 
43 10 26693 1 1 1 1 1 1 1 0 1 1 
44 10 19720 1 1 1 1 1 0 1 1 1 1 
45 10 23357 1 1 0 1 1 0 1 1 1 1 
46 10 24103 0 1 1 1 1 1 1 1 0 1 
47 10 16623 1 1 1 1 1 1 1 0 1 0 
48 10 18141 1 1 1 1 1 0 0 1 1 1 
49 10 27464 1 1 1 1 1 0 1 1 1 1 
50 10 26054 1 1 1 1 1 1 0 1 1 1 
51 10 22796 1 1 1 1 0 1 1 1 1 1 
52 10 23805 1 0 1 1 0 1 1 1 1 1 
53 10 21547 1 0 1 0 1 1 1 1 1 1 
54 10 22444 0 1 1 1 0 1 1 1 1 1 
55 10 26528 1 1 1 0 1 1 0 1 1 1 
56 10 29658 0 1 1 1 1 0 1 1 1 1 
57 10 26939 1 1 0 0 1 1 1 1 1 1 
58 10 22569 1 1 0 1 1 1 1 1 0 1 
59 10 21039 0 1 1 1 1 1 1 1 1 1 
60 10 26719 0 1 1 1 1 1 0 1 1 1 
61 10 15549 1 1 1 1 1 0 1 1 1 1 
62 10 23619 1 1 1 1 0 1 0 1 1 1 
63 10 27285 1 1 1 1 0 0 1 1 1 1 
64 10 15136 1 0 1 1 1 0 1 1 1 1 
65 10 26315 0 1 1 0 1 1 1 1 1 1 
66 10 25617 1 1 1 1 1 1 1 1 1 0 
67 10 15322 1 0 1 1 1 1 0 1 1 1 
68 10 29478 1 0 1 1 0 1 1 1 1 1 
69 10 23794 1 1 1 1 1 1 0 1 0 1 
70 10 24562 1 1 1 1 0 0 1 1 1 1 
71 10 25698 1 1 1 1 0 1 1 1 1 1 
72 10 16126 1 1 1 0 1 1 1 1 0 1 
73 10 26098 1 1 1 1 1 1 1 1 0 1 
74 10 32880 1 0 0 1 1 1 1 1 1 1 
75 10 16901 1 0 1 1 1 0 1 1 1 1 
76 10 21589 1 1 1 1 1 1 0 1 0 1 
77 10 21924 1 1 1 1 1 1 0 1 1 0 
78 10 23784 0 1 1 1 1 1 1 1 0 1 
79 10 24336 1 1 1 1 1 1 1 0 0 0 
80 10 24592 1 1 1 1 1 1 1 1 1 0 
81 10 24893 1 1 1 0 1 1 1 1 1 0 
82 10 25733 1 1 1 1 1 1 0 1 1 1 
83 10 24053 1 1 1 1 0 1 1 1 1 1 
84 10 22969 1 1 1 0 0 0 1 1 1 1 
85 10 27303 1 1 1 1 1 1 0 1 1 1 
86 10 27690 1 1 0 1 1 1 1 1 1 1 
87 10 31090 1 1 1 1 1 1 0 1 1 1 
88 10 19791 1 1 1 1 1 1 1 0 1 0 
89 10 24631 1 0 1 1 0 1 1 1 1 1 
90 10 24112 1 0 1 1 1 1 1 1 1 0 
91 10 24943 1 0 1 1 1 1 1 1 0 1 
92 10 18378 0 1 1 0 1 0 1 1 1 1 
93 10 27143 1 1 1 0 1 1 1 0 1 1 
94 10 19951 0 1 1 1 1 1 1 1 1 0 
95 10 27239 1 0 0 1 1 1 1 1 1 1 
96 10 25213 0 1 1 0 1 1 1 1 1 0 
97 10 22589 1 1 1 0 1 1 1 0 1 1 
98 10 20349 1 0 1 1 0 1 1 1 1 1 
99 10 24511 1 1 1 1 0 1 1 1 1 1 
100 10 27436 1 1 1 1 1 0 1 1 1 1 
