1001 14 5100 808 38 172 452 109 259 602 242 977 566 216 295 269 901 144 2 61 568 586 120 856 457 951 617 29 89 595 834
2001 14 5100 172 452 61 568 977 566 602 242 586 120 29 89 109 259 808 38 595 834 144 2 216 295 269 901 951 617 856 457
3001 14 5100 172 452 977 566 61 568 269 901 144 2 586 120 602 242 216 295 951 617 29 89 109 259 595 834 808 38 856 457
4001 14 5100 586 120 951 617 269 901 595 834 61 568 29 89 977 566 144 2 602 242 808 38 856 457 172 452 216 295 109 259
5001 14 5100 951 617 586 120 216 295 856 457 29 89 595 834 61 568 808 38 144 2 269 901 109 259 602 242 977 566 172 452
6001 14 5100 216 295 172 452 951 617 977 566 856 457 595 834 144 2 269 901 602 242 29 89 109 259 586 120 61 568 808 38
7001 14 5100 977 566 216 295 109 259 144 2 172 452 61 568 951 617 808 38 586 120 269 901 29 89 602 242 856 457 595 834
8001 14 5100 856 457 808 38 602 242 61 568 951 617 595 834 269 901 109 259 586 120 29 89 172 452 216 295 144 2 977 566
9001 14 5100 586 120 172 452 808 38 595 834 951 617 977 566 29 89 216 295 144 2 109 259 61 568 602 242 269 901 856 457
10001 14 5100 951 617 61 568 602 242 595 834 144 2 808 38 216 295 29 89 977 566 269 901 856 457 109 259 172 452 586 120
1002 14 4849 936 520 702 506 401 543 470 731 776 547 297 690 671 170 32 657 514 660 30 852 610 89 334 130 200 486 89 800
2002 14 4849 671 170 514 660 297 690 610 89 200 486 334 130 936 520 89 800 401 543 30 852 702 506 32 657 776 547 470 731
3002 14 4849 32 657 610 89 514 660 702 506 89 800 200 486 470 731 297 690 30 852 936 520 401 543 776 547 671 170 334 130
4002 14 4849 936 520 32 657 334 130 514 660 470 731 89 800 401 543 671 170 297 690 30 852 610 89 776 547 702 506 200 486
5002 14 4849 514 660 30 852 671 170 470 731 776 547 936 520 334 130 200 486 702 506 401 543 610 89 32 657 89 800 297 690
6002 14 4849 936 520 702 506 776 547 514 660 30 852 334 130 32 657 671 170 89 800 610 89 470 731 297 690 401 543 200 486
7002 14 4849 297 690 89 800 776 547 30 852 702 506 32 657 200 486 470 731 401 543 514 660 610 89 671 170 334 130 936 520
8002 14 4849 32 657 610 89 30 852 671 170 776 547 89 800 200 486 514 660 936 520 297 690 470 731 334 130 702 506 401 543
9002 14 4849 671 170 334 130 89 800 514 660 470 731 30 852 401 543 610 89 32 657 200 486 776 547 702 506 297 690 936 520
10002 14 4849 297 690 30 852 89 800 776 547 334 130 514 660 470 731 671 170 702 506 401 543 32 657 200 486 936 520 610 89
1003 14 6411 294 654 298 854 549 943 675 342 235 197 189 602 937 59 877 530 833 829 978 640 790 166 741 162 70 354 548 350
2003 14 6411 235 197 294 654 70 354 298 854 978 640 548 350 877 530 189 602 549 943 790 166 833 829 675 342 937 59 741 162
3003 14 6411 741 162 235 197 189 602 294 654 548 350 298 854 937 59 833 829 70 354 790 166 549 943 675 342 877 530 978 640
4003 14 6411 937 59 294 654 833 829 978 640 741 162 675 342 790 166 70 354 235 197 548 350 189 602 298 854 549 943 877 530
5003 14 6411 549 943 937 59 978 640 833 829 70 354 235 197 298 854 741 162 548 350 294 654 675 342 790 166 877 530 189 602
6003 14 6411 235 197 294 654 548 350 877 530 978 640 189 602 70 354 741 162 298 854 549 943 675 342 833 829 790 166 937 59
7003 14 6411 189 602 741 162 978 640 294 654 675 342 70 354 298 854 548 350 549 943 937 59 833 829 790 166 235 197 877 530
8003 14 6411 741 162 978 640 790 166 675 342 549 943 235 197 70 354 548 350 833 829 937 59 877 530 294 654 298 854 189 602
9003 14 6411 70 354 741 162 298 854 790 166 235 197 189 602 294 654 937 59 675 342 833 829 978 640 877 530 548 350 549 943
10003 14 6411 189 602 235 197 294 654 70 354 549 943 741 162 790 166 877 530 978 640 675 342 833 829 937 59 548 350 298 854
1004 14 5818 427 592 862 535 833 199 650 634 607 743 216 951 213 588 248 86 72 270 954 956 962 477 454 782 67 345 708 701
2004 14 5818 216 951 962 477 650 634 213 588 427 592 72 270 708 701 954 956 454 782 248 86 607 743 67 345 862 535 833 199
