1 14 5100 144 59 172 164 808 791 595 622 109 66 216 184 586 554 602 581 61 74 856 855 269 328 951 952 977 978 29 83
2 14 4686 514 530 470 494 200 198 610 578 401 406 89 143 702 703 297 323 32 62 936 936 334 284 30 99 671 649 572 576
3 14 6476 189 206 978 978 790 776 937 931 833 844 70 42 294 315 741 723 877 878 235 188 675 664 298 348 549 589 629 662
4 14 5656 213 227 862 863 833 823 216 286 427 438 67 38 72 29 650 659 708 720 248 186 962 962 607 626 454 485 751 760
5 14 5092 708 726 46 36 744 726 138 145 693 710 466 505 722 725 332 292 620 609 905 901 175 219 108 77 137 132 571 555
6 14 5744 818 827 102 182 666 636 322 387 379 416 219 157 643 635 261 325 503 484 928 934 516 510 672 681 944 949 208 160
7 14 4730 801 811 774 785 68 132 228 246 484 443 776 788 138 204 773 791 96 162 639 632 553 525 260 247 161 182 162 205
8 14 4935 382 430 791 803 605 571 99 95 188 254 558 583 634 648 475 514 399 431 132 172 770 774 63 41 948 946 125 149
9 14 5396 264 308 283 274 676 646 890 893 528 568 232 253 646 673 324 264 660 637 575 582 809 815 242 218 114 132 502 538
10 14 7020 751 758 853 856 309 336 826 825 375 366 341 312 849 839 579 615 194 273 705 691 518 508 503 550 980 980 992 992
11 14 5198 875 876 423 386 232 190 300 294 223 212 944 941 777 773 245 312 75 150 319 341 917 923 166 96 301 285 701 677
12 14 4699 710 710 281 327 379 395 539 571 459 505 354 290 67 125 104 114 332 313 534 508 448 463 157 123 529 501 981 980
13 14 5179 789 772 124 174 167 165 801 814 71 67 52 111 822 818 468 463 857 867 118 205 711 705 813 818 444 417 237 216
14 14 5732 406 375 927 933 947 949 498 479 173 101 225 207 150 86 509 539 870 865 498 490 789 786 701 719 385 412 88 47
15 14 5352 443 498 300 310 110 67 604 596 234 292 378 432 386 443 622 619 500 454 659 625 928 925 269 244 348 371 910 907
16 14 4708 994 993 317 262 4 93 568 580 320 379 170 111 283 295 918 924 54 14 817 802 58 12 976 975 392 404 15 64
17 14 6759 895 906 324 258 788 785 898 895 260 217 632 603 963 962 660 626 332 323 774 765 324 389 855 840 207 275 537 535
18 14 6371 150 155 706 723 839 841 348 292 963 964 120 168 557 526 632 661 875 874 386 358 836 836 501 473 321 357 730 713
19 14 7868 646 672 973 973 882 874 591 587 151 216 653 681 473 452 955 954 999 999 635 633 658 630 673 690 590 563 957 954
20 14 4793 249 252 172 171 961 961 153 139 165 155 119 120 594 577 210 192 912 911 421 452 120 175 362 397 921 924 633 662
21 14 5977 169 235 51 117 789 785 407 360 376 400 439 484 724 718 150 191 826 828 877 869 959 955 904 910 3 53 798 794
22 14 5333 932 926 915 912 238 270 55 39 940 945 840 843 39 7 820 813 688 711 11 82 4 59 200 264 787 773 198 223
23 14 4795 782 801 165 147 235 222 92 76 297 235 790 786 415 468 192 203 16 75 979 978 754 736 135 123 273 291 869 877
24 14 6610 514 510 751 741 738 730 543 586 349 363 33 25 863 858 861 863 37 49 933 932 857 868 688 686 894 896 202 152
25 14 5154 19 62 527 539 494 512 451 406 619 621 411 384 925 925 118 165 241 170 724 702 525 495 779 782 43 134 567 568
26 14 5950 955 951 621 594 505 491 512 554 317 259 593 566 129 172 356 328 216 220 134 54 869 868 849 854 925 930 457 482
27 14 5855 913 907 783 792 506 482 230 202 458 437 515 553 904 896 527 566 364 329 65 113 570 608 812 820 236 199 436 394
28 14 3912 371 422 228 237 57 34 4 79 376 359 506 503 606 601 185 229 502 479 19 51 879 887 67 20 117 176 973 972
29 14 6259 868 877 948 948 898 900 122 56 464 437 540 539 332 272 674 661 166 129 570 613 687 671 157 220 743 768 655 686
30 14 4614 78 105 530 548 156 144 494 518 72 136 259 291 916 921 882 879 294 360 229 301 530 568 595 592 81 52 652 666
31 14 5422 676 647 637 601 323 313 551 508 256 258 757 750 20 74 19 81 693 698 708 716 968 964 653 685 249 191 268 284
32 14 4387 754 778 82 58 573 615 375 430 648 648 9 12 100 172 288 322 457 503 75 97 484 530 281 314 869 875 489 516
33 14 6851 409 435 587 571 408 417 892 898 134 139 315 344 979 978 776 759 630 639 386 402 931 933 741 722 469 508 907 908
34 14 5499 495 478 771 754 815 832 537 536 135 119 595 557 99 144 311 352 119 182 237 220 531 514 924 929 753 762 552 545
35 14 5257 297 250 966 965 369 331 997 996 381 423 450 431 480 486 542 585 540 545 288 237 20 28 867 875 241 316 134 100
36 14 5323 866 879 115 175 81 75 642 630 84 143 512 552 389 442 155 239 828 838 789 806 978 978 364 348 89 155 762 744
37 14 4878 390 331 798 787 37 122 766 784 165 125 158 231 457 405 535 534 673 690 18 44 387 414 459 443 398 364 857 843
38 14 6421 983 983 457 500 991 991 474 440 784 793 924 919 909 903 657 680 63 128 338 389 674 656 420 396 156 156 197 198
39 14 5384 720 710 299 321 638 608 900 891 349 329 406 399 430 383 705 726 130 161 951 946 53 131 467 492 199 264 484 444
40 14 6132 530 565 78 157 654 640 916 923 111 171 384 371 839 850 665 662 140 141 836 850 965 963 355 313 520 472 673 678
41 14 4959 222 258 302 353 84 167 533 499 913 917 452 435 157 110 481 474 75 10 428 423 921 915 503 486 771 774 357 360
42 14 6192 574 557 539 557 316 344 625 659 989 988 931 925 856 855 728 716 502 501 482 483 365 402 74 162 117 148 643 620
43 14 5533 803 803 556 564 381 364 469 484 476 525 300 289 597 617 188 110 700 690 946 948 114 201 389 431 142 103 856 848
44 14 5114 116 155 110 165 646 669 371 433 439 459 516 522 754 760 31 49 36 47 790 804 658 671 346 322 580 588 1000 1000
45 14 5470 382 435 752 756 780 768 52 33 11 38 155 189 919 915 783 788 895 896 217 177 633 664 586 585 25 53 648 626
46 14 6320 123 67 755 751 46 8 548 591 670 643 513 474 979 978 168 100 838 831 784 773 263 218 759 770 705 723 749 755
