1001 5 6303 718 1147 6 506 858 1272 2257 2532 4040 4136
2001 5 6303 4040 4136 6 506 2257 2532 718 1147 858 1272
3001 5 6303 4040 4136 2257 2532 6 506 718 1147 858 1272
4001 5 6303 6 506 2257 2532 718 1147 4040 4136 858 1272
5001 5 6303 6 506 4040 4136 858 1272 2257 2532 718 1147
6001 5 6303 4040 4136 718 1147 6 506 858 1272 2257 2532
7001 5 6303 2257 2532 858 1272 6 506 718 1147 4040 4136
8001 5 6303 2257 2532 4040 4136 718 1147 858 1272 6 506
9001 5 6303 858 1272 718 1147 6 506 2257 2532 4040 4136
10001 5 6303 6 506 2257 2532 858 1272 718 1147 4040 4136
1002 5 8044 543 989 4168 4251 1080 1472 2973 3175 1292 1662
2002 5 8044 1080 1472 543 989 1292 1662 2973 3175 4168 4251
3002 5 8044 2973 3175 4168 4251 1080 1472 1292 1662 543 989
4002 5 8044 2973 3175 4168 4251 543 989 1080 1472 1292 1662
5002 5 8044 2973 3175 1080 1472 4168 4251 543 989 1292 1662
6002 5 8044 2973 3175 543 989 1292 1662 4168 4251 1080 1472
7002 5 8044 4168 4251 543 989 1080 1472 2973 3175 1292 1662
8002 5 8044 1292 1662 4168 4251 1080 1472 2973 3175 543 989
9002 5 8044 4168 4251 2973 3175 543 989 1292 1662 1080 1472
10002 5 8044 1080 1472 1292 1662 543 989 2973 3175 4168 4251
1003 5 6434 1210 1589 3006 3206 599 1039 302 772 2926 3133
2003 5 6434 599 1039 2926 3133 302 772 3006 3206 1210 1589
3003 5 6434 1210 1589 2926 3133 3006 3206 599 1039 302 772
4003 5 6434 3006 3206 302 772 1210 1589 599 1039 2926 3133
5003 5 6434 2926 3133 1210 1589 599 1039 302 772 3006 3206
6003 5 6434 1210 1589 2926 3133 599 1039 3006 3206 302 772
7003 5 6434 3006 3206 1210 1589 302 772 2926 3133 599 1039
8003 5 6434 3006 3206 599 1039 2926 3133 1210 1589 302 772
9003 5 6434 1210 1589 2926 3133 302 772 599 1039 3006 3206
10003 5 6434 599 1039 302 772 3006 3206 2926 3133 1210 1589
