1001 12 4295 172 164 144 59 595 622 602 581 269 328 216 184 856 855 951 952 61 74 586 554 109 66 808 791
2001 12 4295 602 581 951 952 172 164 61 74 216 184 269 328 586 554 808 791 856 855 595 622 144 59 109 66
3001 12 4295 109 66 808 791 602 581 856 855 216 184 269 328 586 554 144 59 951 952 61 74 172 164 595 622
4001 12 4295 269 328 61 74 856 855 144 59 951 952 109 66 216 184 808 791 586 554 595 622 602 581 172 164
5001 12 4295 216 184 951 952 586 554 144 59 595 622 172 164 61 74 856 855 808 791 269 328 109 66 602 581
6001 12 4295 808 791 586 554 856 855 951 952 61 74 595 622 269 328 602 581 109 66 144 59 216 184 172 164
7001 12 4295 172 164 586 554 216 184 856 855 61 74 602 581 595 622 951 952 269 328 144 59 808 791 109 66
8001 12 4295 595 622 856 855 586 554 144 59 172 164 951 952 109 66 216 184 61 74 808 791 269 328 602 581
9001 12 4295 602 581 144 59 216 184 269 328 61 74 856 855 586 554 172 164 595 622 951 952 109 66 808 791
10001 12 4295 602 581 61 74 216 184 856 855 951 952 144 59 109 66 586 554 595 622 269 328 808 791 172 164
11001 12 4295 144 59 586 554 269 328 61 74 808 791 951 952 602 581 595 622 109 66 172 164 856 855 216 184
12001 12 4295 951 952 172 164 61 74 808 791 109 66 586 554 856 855 144 59 216 184 269 328 595 622 602 581
13001 12 4295 808 791 951 952 216 184 856 855 602 581 144 59 586 554 595 622 61 74 269 328 172 164 109 66
14001 12 4295 144 59 595 622 808 791 269 328 172 164 602 581 586 554 109 66 216 184 856 855 61 74 951 952
15001 12 4295 951 952 602 581 856 855 172 164 269 328 808 791 216 184 586 554 144 59 61 74 595 622 109 66
16001 12 4295 109 66 951 952 586 554 216 184 61 74 269 328 602 581 172 164 144 59 808 791 856 855 595 622
17001 12 4295 808 791 109 66 951 952 586 554 61 74 856 855 172 164 269 328 216 184 144 59 595 622 602 581
18001 12 4295 144 59 951 952 595 622 808 791 602 581 856 855 61 74 109 66 586 554 269 328 216 184 172 164
19001 12 4295 808 791 856 855 144 59 586 554 951 952 216 184 109 66 595 622 172 164 61 74 269 328 602 581
20001 12 4295 595 622 856 855 144 59 808 791 216 184 602 581 61 74 269 328 586 554 951 952 172 164 109 66
1002 12 3796 297 323 200 198 702 703 470 494 776 778 566 525 514 530 401 406 610 578 32 62 89 3 89 143
2002 12 3796 200 198 610 578 514 530 566 525 89 3 702 703 297 323 776 778 470 494 89 143 32 62 401 406
3002 12 3796 297 323 401 406 89 3 470 494 89 143 610 578 776 778 200 198 32 62 514 530 702 703 566 525
4002 12 3796 776 778 514 530 32 62 610 578 297 323 470 494 401 406 89 143 566 525 89 3 200 198 702 703
5002 12 3796 89 143 200 198 776 778 470 494 89 3 514 530 566 525 401 406 297 323 610 578 32 62 702 703
6002 12 3796 32 62 776 778 401 406 702 703 514 530 470 494 89 143 297 323 566 525 200 198 89 3 610 578
7002 12 3796 610 578 32 62 89 143 776 778 470 494 702 703 514 530 200 198 297 323 566 525 89 3 401 406
8002 12 3796 89 143 470 494 514 530 702 703 200 198 401 406 32 62 89 3 566 525 297 323 776 778 610 578
9002 12 3796 89 143 776 778 401 406 566 525 610 578 200 198 32 62 89 3 297 323 470 494 514 530 702 703
10002 12 3796 776 778 566 525 470 494 89 3 32 62 514 530 297 323 200 198 89 143 702 703 610 578 401 406
11002 12 3796 401 406 32 62 470 494 89 3 610 578 514 530 702 703 89 143 297 323 566 525 200 198 776 778
12002 12 3796 514 530 89 143 89 3 401 406 297 323 702 703 776 778 610 578 566 525 470 494 200 198 32 62
13002 12 3796 89 143 470 494 401 406 610 578 200 198 297 323 776 778 514 530 566 525 32 62 89 3 702 703
14002 12 3796 200 198 776 778 470 494 89 3 610 578 297 323 702 703 89 143 32 62 401 406 566 525 514 530
15002 12 3796 297 323 89 3 610 578 702 703 776 778 89 143 200 198 514 530 470 494 32 62 401 406 566 525
16002 12 3796 89 143 776 778 702 703 610 578 297 323 514 530 200 198 89 3 401 406 566 525 32 62 470 494
17002 12 3796 610 578 200 198 776 778 32 62 89 3 566 525 89 143 401 406 702 703 514 530 297 323 470 494
18002 12 3796 200 198 566 525 470 494 610 578 702 703 32 62 401 406 297 323 514 530 89 3 776 778 89 143
19002 12 3796 702 703 89 143 32 62 566 525 514 530 200 198 470 494 297 323 776 778 89 3 610 578 401 406
20002 12 3796 32 62 566 525 200 198 470 494 89 3 401 406 297 323 776 778 702 703 610 578 514 530 89 143
1003 12 5048 130 48 520 504 294 315 937 931 833 844 790 776 852 857 189 206 170 182 548 535 978 978 70 42
2003 12 5048 70 42 978 978 294 315 790 776 520 504 937 931 852 857 189 206 548 535 130 48 833 844 170 182
3003 12 5048 520 504 189 206 294 315 937 931 790 776 833 844 70 42 170 182 978 978 130 48 852 857 548 535
4003 12 5048 130 48 833 844 852 857 70 42 937 931 790 776 520 504 170 182 548 535 294 315 978 978 189 206
5003 12 5048 130 48 937 931 520 504 294 315 852 857 170 182 189 206 833 844 548 535 70 42 790 776 978 978
6003 12 5048 189 206 130 48 520 504 852 857 548 535 70 42 790 776 978 978 937 931 294 315 170 182 833 844
7003 12 5048 833 844 978 978 852 857 294 315 937 931 790 776 520 504 189 206 130 48 170 182 70 42 548 535
8003 12 5048 294 315 70 42 520 504 189 206 790 776 833 844 978 978 852 857 130 48 170 182 548 535 937 931
9003 12 5048 548 535 937 931 852 857 294 315 833 844 170 182 130 48 520 504 70 42 189 206 978 978 790 776
10003 12 5048 170 182 833 844 790 776 130 48 852 857 189 206 548 535 294 315 978 978 520 504 937 931 70 42
11003 12 5048 520 504 294 315 130 48 70 42 189 206 548 535 833 844 170 182 978 978 937 931 790 776 852 857
12003 12 5048 548 535 130 48 833 844 189 206 170 182 520 504 937 931 294 315 70 42 978 978 790 776 852 857
13003 12 5048 790 776 520 504 937 931 978 978 170 182 548 535 70 42 130 48 852 857 833 844 189 206 294 315
14003 12 5048 189 206 833 844 978 978 294 315 170 182 790 776 548 535 520 504 130 48 852 857 70 42 937 931
15003 12 5048 130 48 790 776 70 42 852 857 520 504 548 535 978 978 937 931 833 844 170 182 189 206 294 315
16003 12 5048 294 315 70 42 130 48 189 206 520 504 852 857 548 535 170 182 790 776 833 844 978 978 937 931
17003 12 5048 978 978 520 504 70 42 833 844 130 48 170 182 937 931 548 535 852 857 294 315 189 206 790 776
18003 12 5048 70 42 130 48 189 206 170 182 294 315 790 776 937 931 833 844 852 857 978 978 520 504 548 535
19003 12 5048 170 182 294 315 70 42 520 504 790 776 548 535 189 206 833 844 852 857 937 931 978 978 130 48
20003 12 5048 937 931 130 48 520 504 189 206 548 535 833 844 70 42 170 182 790 776 852 857 294 315 978 978
1004 12 5226 854 856 943 945 427 438 162 226 862 863 530 505 216 286 197 225 833 823 213 227 954 958 342 315
2004 12 5226 943 945 530 505 862 863 833 823 954 958 427 438 342 315 213 227 197 225 216 286 854 856 162 226
