1001 12 4295 172 164 144 59 595 622 602 581 269 328 216 184 856 855 951 952 61 74 586 554 109 66 808 791
2001 12 4295 602 581 951 952 172 164 61 74 216 184 269 328 586 554 808 791 856 855 595 622 144 59 109 66
3001 12 4295 109 66 808 791 602 581 856 855 216 184 269 328 586 554 144 59 951 952 61 74 172 164 595 622
4001 12 4295 269 328 61 74 856 855 144 59 951 952 109 66 216 184 808 791 586 554 595 622 602 581 172 164
5001 12 4295 216 184 951 952 586 554 144 59 595 622 172 164 61 74 856 855 808 791 269 328 109 66 602 581
1002 12 3796 89 143 776 778 401 406 89 3 610 578 470 494 702 703 32 62 297 323 514 530 566 525 200 198
2002 12 3796 200 198 776 778 566 525 401 406 610 578 32 62 470 494 89 3 702 703 514 530 89 143 297 323
3002 12 3796 470 494 401 406 776 778 514 530 200 198 89 3 297 323 566 525 610 578 89 143 702 703 32 62
4002 12 3796 32 62 514 530 566 525 702 703 610 578 401 406 776 778 200 198 470 494 89 3 297 323 89 143
5002 12 3796 32 62 610 578 566 525 401 406 89 3 514 530 297 323 776 778 470 494 702 703 89 143 200 198
1003 12 5048 189 206 790 776 833 844 130 48 70 42 548 535 520 504 937 931 978 978 294 315 170 182 852 857
2003 12 5048 548 535 294 315 130 48 70 42 978 978 790 776 170 182 189 206 852 857 833 844 937 931 520 504
3003 12 5048 70 42 548 535 852 857 170 182 520 504 189 206 790 776 937 931 130 48 833 844 294 315 978 978
4003 12 5048 189 206 937 931 70 42 833 844 294 315 520 504 790 776 978 978 852 857 170 182 130 48 548 535
5003 12 5048 548 535 520 504 170 182 294 315 833 844 70 42 852 857 790 776 189 206 130 48 937 931 978 978
1004 12 5226 427 438 162 226 213 227 954 958 833 823 854 856 530 505 342 315 862 863 943 945 197 225 216 286
2004 12 5226 943 945 427 438 162 226 213 227 833 823 197 225 342 315 854 856 954 958 862 863 216 286 530 505
3004 12 5226 862 863 162 226 216 286 943 945 530 505 197 225 833 823 427 438 213 227 854 856 954 958 342 315
4004 12 5226 943 945 197 225 862 863 213 227 162 226 954 958 427 438 216 286 342 315 833 823 854 856 530 505
5004 12 5226 216 286 197 225 862 863 943 945 954 958 530 505 833 823 854 856 213 227 162 226 342 315 427 438
1005 12 4981 46 36 477 489 708 726 86 171 634 649 345 289 701 686 782 793 743 741 744 726 270 292 691 679
2005 12 4981 477 489 743 741 701 686 345 289 270 292 708 726 46 36 634 649 86 171 691 679 744 726 782 793
3005 12 4981 46 36 782 793 270 292 86 171 691 679 743 741 634 649 477 489 744 726 701 686 708 726 345 289
4005 12 4981 634 649 701 686 744 726 743 741 46 36 86 171 782 793 691 679 345 289 270 292 477 489 708 726
5005 12 4981 691 679 477 489 634 649 86 171 270 292 701 686 345 289 782 793 46 36 743 741 744 726 708 726
1006 12 5028 305 330 867 873 768 750 818 827 350 403 539 523 543 560 330 281 316 271 780 779 198 217 471 479
2006 12 5028 471 479 305 330 543 560 867 873 539 523 818 827 350 403 780 779 330 281 316 271 198 217 768 750
3006 12 5028 543 560 539 523 350 403 818 827 780 779 768 750 305 330 198 217 316 271 330 281 867 873 471 479
4006 12 5028 543 560 867 873 768 750 316 271 471 479 780 779 305 330 198 217 330 281 539 523 350 403 818 827
5006 12 5028 867 873 316 271 539 523 198 217 305 330 350 403 330 281 780 779 543 560 818 827 471 479 768 750
1007 12 5984 966 964 100 126 982 981 795 784 638 670 392 363 437 457 927 927 933 933 48 14 313 372 950 951
2007 12 5984 392 363 927 927 795 784 966 964 933 933 437 457 950 951 638 670 48 14 982 981 313 372 100 126
3007 12 5984 927 927 982 981 966 964 638 670 313 372 933 933 950 951 392 363 48 14 100 126 795 784 437 457
4007 12 5984 313 372 950 951 982 981 795 784 638 670 933 933 437 457 927 927 100 126 966 964 48 14 392 363
5007 12 5984 933 933 795 784 638 670 437 457 950 951 927 927 313 372 392 363 982 981 100 126 966 964 48 14
1008 12 6126 102 152 617 616 839 831 731 707 575 601 886 892 773 756 770 782 409 415 184 145 866 870 906 898
2008 12 6126 731 707 773 756 617 616 866 870 770 782 184 145 102 152 409 415 839 831 886 892 575 601 906 898
3008 12 6126 773 756 184 145 906 898 731 707 839 831 866 870 409 415 575 601 886 892 770 782 617 616 102 152
4008 12 6126 839 831 102 152 866 870 184 145 886 892 773 756 906 898 575 601 617 616 770 782 731 707 409 415
5008 12 6126 866 870 184 145 773 756 906 898 770 782 409 415 575 601 617 616 839 831 731 707 886 892 102 152
1009 12 3780 162 205 161 182 132 172 634 648 475 514 558 583 268 251 65 60 887 894 796 801 188 254 399 431
2009 12 3780 399 431 188 254 132 172 558 583 161 182 634 648 268 251 65 60 796 801 162 205 475 514 887 894
3009 12 3780 161 182 65 60 132 172 634 648 558 583 475 514 399 431 887 894 188 254 162 205 268 251 796 801
4009 12 3780 162 205 475 514 268 251 399 431 634 648 558 583 161 182 887 894 796 801 132 172 188 254 65 60
5009 12 3780 162 205 634 648 161 182 132 172 268 251 887 894 65 60 475 514 796 801 399 431 558 583 188 254
1010 12 4572 676 646 586 550 266 210 264 308 528 568 232 253 646 673 324 264 383 439 637 634 283 274 890 893
2010 12 4572 890 893 324 264 264 308 637 634 383 439 646 673 266 210 676 646 586 550 283 274 232 253 528 568
3010 12 4572 637 634 232 253 266 210 676 646 646 673 890 893 324 264 264 308 586 550 283 274 528 568 383 439
4010 12 4572 528 568 383 439 264 308 637 634 890 893 283 274 586 550 266 210 232 253 676 646 324 264 646 673
5010 12 4572 283 274 890 893 646 673 586 550 264 308 676 646 528 568 637 634 324 264 266 210 383 439 232 253
1011 12 5332 826 825 853 856 343 292 341 312 863 876 751 758 577 603 171 183 309 336 375 366 657 640 599 599
2011 12 5332 751 758 343 292 577 603 863 876 171 183 826 825 375 366 853 856 341 312 309 336 657 640 599 599
3011 12 5332 657 640 826 825 375 366 309 336 171 183 751 758 341 312 343 292 599 599 577 603 863 876 853 856
4011 12 5332 863 876 577 603 309 336 853 856 171 183 657 640 751 758 826 825 343 292 599 599 341 312 375 366
5011 12 5332 343 292 657 640 341 312 599 599 826 825 751 758 309 336 375 366 577 603 171 183 863 876 853 856
1012 12 4956 300 294 990 990 167 180 232 190 398 398 265 268 970 973 423 386 933 929 875 876 457 511 185 252
2012 12 4956 457 511 398 398 990 990 875 876 167 180 423 386 185 252 970 973 265 268 300 294 232 190 933 929
3012 12 4956 990 990 167 180 232 190 423 386 300 294 933 929 185 252 875 876 265 268 457 511 398 398 970 973
4012 12 4956 423 386 300 294 990 990 398 398 933 929 970 973 232 190 875 876 265 268 185 252 457 511 167 180
5012 12 4956 185 252 167 180 398 398 232 190 970 973 875 876 990 990 423 386 933 929 265 268 300 294 457 511
1013 12 4791 909 905 663 691 281 327 434 484 387 411 218 261 710 710 408 378 97 40 80 44 859 850 943 938
2013 12 4791 663 691 218 261 387 411 97 40 859 850 281 327 943 938 80 44 408 378 710 710 909 905 434 484
