1001 14 5100 808 791 172 164 109 66 602 581 977 978 216 184 269 328 144 59 61 74 586 554 856 855 951 952 29 83 595 622
2001 14 5100 172 164 61 74 977 978 602 581 586 554 29 83 109 66 808 791 595 622 144 59 216 184 269 328 951 952 856 855
3001 14 5100 172 164 977 978 61 74 269 328 144 59 586 554 602 581 216 184 951 952 29 83 109 66 595 622 808 791 856 855
4001 14 5100 586 554 951 952 269 328 595 622 61 74 29 83 977 978 144 59 602 581 808 791 856 855 172 164 216 184 109 66
5001 14 5100 951 952 586 554 216 184 856 855 29 83 595 622 61 74 808 791 144 59 269 328 109 66 602 581 977 978 172 164
6001 14 5100 216 184 172 164 951 952 977 978 856 855 595 622 144 59 269 328 602 581 29 83 109 66 586 554 61 74 808 791
7001 14 5100 977 978 216 184 109 66 144 59 172 164 61 74 951 952 808 791 586 554 269 328 29 83 602 581 856 855 595 622
8001 14 5100 856 855 808 791 602 581 61 74 951 952 595 622 269 328 109 66 586 554 29 83 172 164 216 184 144 59 977 978
9001 14 5100 586 554 172 164 808 791 595 622 951 952 977 978 29 83 216 184 144 59 109 66 61 74 602 581 269 328 856 855
10001 14 5100 951 952 61 74 602 581 595 622 144 59 808 791 216 184 29 83 977 978 269 328 856 855 109 66 172 164 586 554
1002 14 4686 334 284 297 323 89 143 200 198 514 530 32 62 572 576 936 936 470 494 671 649 401 406 30 99 610 578 702 703
2002 14 4686 572 576 470 494 32 62 401 406 610 578 30 99 334 284 702 703 89 143 671 649 297 323 936 936 514 530 200 198
3002 14 4686 936 936 401 406 470 494 297 323 702 703 610 578 200 198 32 62 671 649 334 284 89 143 514 530 572 576 30 99
4002 14 4686 334 284 936 936 30 99 470 494 200 198 702 703 89 143 572 576 32 62 671 649 401 406 514 530 297 323 610 578
5002 14 4686 470 494 671 649 572 576 200 198 514 530 334 284 30 99 610 578 297 323 89 143 401 406 936 936 702 703 32 62
6002 14 4686 334 284 297 323 514 530 470 494 671 649 30 99 936 936 572 576 702 703 401 406 200 198 32 62 89 143 610 578
7002 14 4686 32 62 702 703 514 530 671 649 297 323 936 936 610 578 200 198 89 143 470 494 401 406 572 576 30 99 334 284
8002 14 4686 936 936 401 406 671 649 572 576 514 530 702 703 610 578 470 494 334 284 32 62 200 198 30 99 297 323 89 143
9002 14 4686 572 576 30 99 702 703 470 494 200 198 671 649 89 143 401 406 936 936 610 578 514 530 297 323 32 62 334 284
10002 14 4686 32 62 671 649 702 703 514 530 30 99 470 494 200 198 572 576 297 323 89 143 936 936 610 578 334 284 401 406
1003 14 6476 741 723 549 589 629 662 298 348 675 664 978 978 833 844 235 188 70 42 790 776 937 931 877 878 294 315 189 206
2003 14 6476 675 664 741 723 294 315 549 589 790 776 189 206 235 188 978 978 629 662 937 931 70 42 298 348 833 844 877 878
3003 14 6476 877 878 675 664 978 978 741 723 189 206 549 589 833 844 70 42 294 315 937 931 629 662 298 348 235 188 790 776
4003 14 6476 833 844 741 723 70 42 790 776 877 878 298 348 937 931 294 315 675 664 189 206 978 978 549 589 629 662 235 188
5003 14 6476 629 662 833 844 790 776 70 42 294 315 675 664 549 589 877 878 189 206 741 723 298 348 937 931 235 188 978 978
6003 14 6476 675 664 741 723 189 206 235 188 790 776 978 978 294 315 877 878 549 589 629 662 298 348 70 42 937 931 833 844
7003 14 6476 978 978 877 878 790 776 741 723 298 348 294 315 549 589 189 206 629 662 833 844 70 42 937 931 675 664 235 188
8003 14 6476 877 878 790 776 937 931 298 348 629 662 675 664 294 315 189 206 70 42 833 844 235 188 741 723 549 589 978 978
9003 14 6476 294 315 877 878 549 589 937 931 675 664 978 978 741 723 833 844 298 348 70 42 790 776 235 188 189 206 629 662
10003 14 6476 978 978 675 664 741 723 294 315 629 662 877 878 937 931 235 188 790 776 298 348 70 42 833 844 189 206 549 589
1004 14 5656 67 38 833 823 216 286 708 720 454 485 427 438 862 863 962 962 650 659 213 227 607 626 751 760 72 29 248 186
2004 14 5656 427 438 607 626 708 720 862 863 67 38 650 659 248 186 213 227 751 760 962 962 454 485 72 29 833 823 216 286
3004 14 5656 862 863 833 823 248 186 216 286 213 227 427 438 454 485 708 720 67 38 962 962 607 626 72 29 650 659 751 760
4004 14 5656 216 286 213 227 427 438 454 485 607 626 751 760 67 38 862 863 248 186 833 823 72 29 962 962 650 659 708 720
5004 14 5656 708 720 248 186 833 823 67 38 216 286 454 485 862 863 213 227 962 962 607 626 427 438 751 760 650 659 72 29
6004 14 5656 751 760 833 823 248 186 67 38 862 863 72 29 962 962 607 626 708 720 213 227 216 286 427 438 454 485 650 659
7004 14 5656 427 438 454 485 650 659 962 962 862 863 833 823 213 227 248 186 216 286 708 720 67 38 72 29 751 760 607 626
8004 14 5656 607 626 833 823 708 720 962 962 248 186 216 286 751 760 650 659 862 863 427 438 454 485 72 29 213 227 67 38
9004 14 5656 213 227 650 659 833 823 962 962 216 286 427 438 72 29 607 626 67 38 751 760 248 186 454 485 862 863 708 720
10004 14 5656 67 38 833 823 454 485 751 760 427 438 248 186 708 720 72 29 216 286 213 227 650 659 607 626 862 863 962 962
1005 14 5092 332 292 138 145 466 505 108 77 46 36 722 725 708 726 693 710 571 555 620 609 137 132 905 901 175 219 744 726
2005 14 5092 571 555 708 726 108 77 175 219 137 132 744 726 620 609 138 145 722 725 46 36 332 292 466 505 693 710 905 901
3005 14 5092 620 609 46 36 108 77 332 292 466 505 175 219 138 145 905 901 708 726 744 726 722 725 693 710 137 132 571 555
4005 14 5092 138 145 571 555 905 901 466 505 708 726 620 609 744 726 108 77 693 710 332 292 175 219 722 725 137 132 46 36
5005 14 5092 137 132 744 726 108 77 722 725 620 609 138 145 693 710 708 726 46 36 905 901 332 292 571 555 466 505 175 219
6005 14 5092 108 77 466 505 137 132 744 726 571 555 46 36 905 901 708 726 332 292 722 725 620 609 175 219 138 145 693 710
7005 14 5092 46 36 137 132 620 609 138 145 722 725 744 726 708 726 693 710 332 292 905 901 571 555 175 219 466 505 108 77
8005 14 5092 175 219 708 726 466 505 108 77 722 725 138 145 332 292 137 132 620 609 905 901 46 36 744 726 571 555 693 710
9005 14 5092 744 726 620 609 466 505 138 145 137 132 571 555 708 726 175 219 693 710 905 901 332 292 722 725 108 77 46 36
10005 14 5092 138 145 137 132 571 555 620 609 722 725 708 726 46 36 108 77 905 901 693 710 175 219 332 292 466 505 744 726
1006 14 5744 944 949 322 387 643 635 219 157 503 484 102 182 928 934 666 636 379 416 818 827 672 681 261 325 208 160 516 510
2006 14 5744 643 635 379 416 944 949 261 325 516 510 666 636 208 160 102 182 322 387 219 157 818 827 928 934 503 484 672 681
3006 14 5744 928 934 503 484 322 387 944 949 643 635 102 182 516 510 219 157 208 160 672 681 261 325 379 416 818 827 666 636
4006 14 5744 516 510 818 827 102 182 503 484 672 681 322 387 219 157 261 325 666 636 379 416 208 160 928 934 643 635 944 949
5006 14 5744 219 157 643 635 379 416 322 387 503 484 102 182 516 510 818 827 928 934 261 325 666 636 944 949 672 681 208 160
6006 14 5744 643 635 261 325 928 934 818 827 516 510 208 160 666 636 322 387 672 681 503 484 219 157 102 182 379 416 944 949
7006 14 5744 322 387 818 827 102 182 503 484 516 510 944 949 219 157 666 636 208 160 672 681 643 635 379 416 928 934 261 325
8006 14 5744 666 636 944 949 208 160 261 325 322 387 818 827 643 635 102 182 516 510 928 934 379 416 219 157 672 681 503 484
9006 14 5744 102 182 208 160 944 949 672 681 516 510 261 325 219 157 503 484 818 827 643 635 322 387 666 636 928 934 379 416
10006 14 5744 208 160 666 636 322 387 818 827 219 157 503 484 672 681 944 949 643 635 102 182 379 416 261 325 928 934 516 510
1007 14 4730 773 791 161 182 138 204 776 788 484 443 260 247 553 525 162 205 774 785 96 162 68 132 228 246 639 632 801 811
2007 14 4730 161 182 96 162 553 525 639 632 138 204 68 132 484 443 773 791 774 785 228 246 260 247 801 811 776 788 162 205
3007 14 4730 68 132 773 791 96 162 228 246 774 785 484 443 776 788 260 247 639 632 138 204 553 525 161 182 162 205 801 811
4007 14 4730 161 182 773 791 774 785 96 162 162 205 801 811 639 632 138 204 484 443 776 788 260 247 228 246 553 525 68 132
5007 14 4730 484 443 774 785 96 162 161 182 639 632 776 788 801 811 162 205 773 791 553 525 228 246 260 247 138 204 68 132
6007 14 4730 162 205 68 132 228 246 776 788 161 182 138 204 260 247 774 785 801 811 484 443 639 632 773 791 553 525 96 162
7007 14 4730 774 785 639 632 776 788 162 205 801 811 773 791 260 247 553 525 484 443 228 246 96 162 68 132 138 204 161 182
8007 14 4730 773 791 801 811 161 182 774 785 776 788 228 246 639 632 68 132 96 162 162 205 553 525 138 204 260 247 484 443
9007 14 4730 801 811 162 205 161 182 553 525 776 788 68 132 773 791 774 785 96 162 228 246 260 247 484 443 639 632 138 204
10007 14 4730 801 811 484 443 161 182 639 632 260 247 776 788 162 205 773 791 138 204 228 246 553 525 96 162 68 132 774 785
1008 14 4935 791 803 188 254 132 172 382 430 63 41 125 149 634 648 605 571 99 95 558 583 399 431 475 514 770 774 948 946
2008 14 4935 634 648 188 254 99 95 63 41 770 774 605 571 475 514 399 431 948 946 558 583 125 149 382 430 791 803 132 172
