1001 18 7039 808 791 172 164 109 66 856 855 660 658 216 184 29 83 731 715 595 622 951 952 61 74 586 554 144 59 269 328 602 581 977 978 547 548 486 497
2001 18 7039 61 74 977 978 951 952 731 715 547 548 486 497 269 328 216 184 29 83 109 66 808 791 586 554 660 658 172 164 144 59 602 581 595 622 856 855
3001 18 7039 172 164 547 548 109 66 660 658 486 497 808 791 731 715 216 184 602 581 29 83 144 59 61 74 595 622 586 554 269 328 856 855 951 952 977 978
4001 18 7039 808 791 660 658 109 66 856 855 586 554 216 184 595 622 486 497 61 74 144 59 269 328 977 978 547 548 951 952 29 83 602 581 172 164 731 715
5001 18 7039 29 83 602 581 856 855 61 74 109 66 951 952 808 791 586 554 172 164 216 184 977 978 547 548 486 497 595 622 660 658 731 715 144 59 269 328
6001 18 7039 144 59 547 548 269 328 856 855 808 791 486 497 29 83 951 952 109 66 977 978 602 581 61 74 660 658 731 715 586 554 172 164 595 622 216 184
7001 18 7039 808 791 660 658 547 548 731 715 856 855 109 66 951 952 216 184 269 328 586 554 172 164 977 978 595 622 486 497 144 59 602 581 29 83 61 74
8001 18 7039 144 59 660 658 586 554 808 791 951 952 856 855 595 622 731 715 602 581 486 497 29 83 172 164 269 328 216 184 547 548 977 978 109 66 61 74
9001 18 7039 109 66 595 622 951 952 547 548 856 855 486 497 731 715 269 328 216 184 172 164 977 978 144 59 586 554 602 581 61 74 660 658 29 83 808 791
10001 18 7039 486 497 808 791 216 184 61 74 269 328 731 715 602 581 144 59 977 978 595 622 547 548 109 66 172 164 586 554 29 83 951 952 856 855 660 658
1002 18 6174 602 640 654 671 89 143 334 284 297 323 640 661 829 814 32 62 30 99 671 649 350 310 354 327 166 239 401 406 572 576 59 122 702 703 936 936
2002 18 6174 401 406 334 284 702 703 572 576 89 143 829 814 297 323 654 671 166 239 602 640 354 327 30 99 32 62 671 649 640 661 59 122 936 936 350 310
3002 18 6174 89 143 654 671 936 936 640 661 59 122 32 62 297 323 166 239 829 814 354 327 350 310 572 576 702 703 334 284 671 649 30 99 602 640 401 406
4002 18 6174 166 239 671 649 59 122 334 284 654 671 702 703 297 323 572 576 401 406 89 143 350 310 30 99 936 936 32 62 829 814 354 327 602 640 640 661
5002 18 6174 936 936 671 649 602 640 166 239 30 99 59 122 401 406 32 62 829 814 702 703 334 284 654 671 354 327 572 576 89 143 297 323 640 661 350 310
6002 18 6174 654 671 59 122 32 62 30 99 354 327 936 936 640 661 350 310 297 323 89 143 401 406 829 814 572 576 334 284 602 640 166 239 671 649 702 703
7002 18 6174 350 310 640 661 59 122 166 239 32 62 572 576 702 703 89 143 354 327 30 99 936 936 602 640 829 814 654 671 297 323 401 406 671 649 334 284
8002 18 6174 334 284 32 62 671 649 59 122 602 640 936 936 354 327 30 99 572 576 640 661 654 671 829 814 297 323 350 310 89 143 702 703 166 239 401 406
9002 18 6174 602 640 401 406 59 122 166 239 572 576 350 310 671 649 354 327 640 661 334 284 297 323 936 936 30 99 829 814 89 143 32 62 702 703 654 671
10002 18 6174 350 310 32 62 640 661 30 99 936 936 401 406 572 576 654 671 671 649 334 284 297 323 702 703 166 239 602 640 829 814 59 122 354 327 89 143
1003 18 7677 549 589 535 566 345 289 629 662 235 188 592 557 877 878 477 489 951 950 270 292 86 171 298 348 675 664 956 953 634 649 199 153 588 618 701 686
2003 18 7677 634 649 345 289 270 292 629 662 199 153 235 188 86 171 675 664 477 489 588 618 535 566 298 348 701 686 877 878 592 557 951 950 549 589 956 953
3003 18 7677 675 664 235 188 345 289 477 489 629 662 535 566 199 153 956 953 549 589 634 649 951 950 592 557 877 878 701 686 298 348 270 292 86 171 588 618
4003 18 7677 345 289 477 489 951 950 270 292 86 171 634 649 592 557 199 153 235 188 877 878 549 589 629 662 298 348 956 953 535 566 675 664 701 686 588 618
5003 18 7677 199 153 588 618 592 557 629 662 634 649 235 188 956 953 270 292 549 589 701 686 951 950 477 489 535 566 345 289 877 878 298 348 675 664 86 171
6003 18 7677 199 153 535 566 592 557 675 664 270 292 549 589 701 686 951 950 877 878 86 171 588 618 634 649 956 953 235 188 298 348 345 289 629 662 477 489
7003 18 7677 477 489 588 618 956 953 951 950 199 153 675 664 549 589 535 566 235 188 270 292 629 662 634 649 877 878 86 171 298 348 345 289 701 686 592 557
8003 18 7677 199 153 592 557 535 566 235 188 877 878 675 664 270 292 549 589 345 289 701 686 588 618 629 662 86 171 477 489 634 649 956 953 298 348 951 950
9003 18 7677 270 292 675 664 592 557 86 171 535 566 951 950 588 618 634 649 345 289 629 662 477 489 298 348 199 153 549 589 877 878 235 188 701 686 956 953
10003 18 7677 86 171 701 686 477 489 592 557 535 566 588 618 199 153 877 878 235 188 675 664 634 649 549 589 951 950 956 953 629 662 345 289 298 348 270 292
1004 18 7368 198 217 813 795 316 271 305 330 751 760 350 403 454 485 543 560 448 475 768 750 330 281 307 336 539 523 867 873 152 91 471 479 780 779 818 827
2004 18 7368 307 336 471 479 818 827 198 217 780 779 543 560 867 873 305 330 768 750 751 760 813 795 316 271 152 91 539 523 350 403 448 475 454 485 330 281
3004 18 7368 813 795 316 271 751 760 152 91 543 560 539 523 448 475 780 779 818 827 330 281 471 479 198 217 305 330 867 873 350 403 454 485 768 750 307 336
4004 18 7368 818 827 152 91 813 795 539 523 471 479 448 475 305 330 867 873 543 560 751 760 780 779 307 336 350 403 454 485 198 217 330 281 316 271 768 750
5004 18 7368 305 330 198 217 316 271 454 485 350 403 813 795 330 281 543 560 448 475 751 760 867 873 780 779 152 91 818 827 471 479 307 336 768 750 539 523
6004 18 7368 543 560 768 750 818 827 448 475 330 281 471 479 307 336 152 91 198 217 867 873 539 523 780 779 751 760 454 485 813 795 305 330 350 403 316 271
7004 18 7368 152 91 305 330 350 403 330 281 818 827 867 873 198 217 813 795 307 336 751 760 316 271 539 523 780 779 768 750 543 560 454 485 448 475 471 479
8004 18 7368 543 560 198 217 768 750 454 485 818 827 448 475 305 330 539 523 316 271 813 795 780 779 307 336 867 873 350 403 471 479 152 91 751 760 330 281
9004 18 7368 454 485 867 873 813 795 471 479 751 760 539 523 780 779 768 750 198 217 448 475 350 403 305 330 316 271 818 827 152 91 307 336 330 281 543 560
10004 18 7368 471 479 350 403 813 795 152 91 543 560 198 217 307 336 539 523 448 475 316 271 768 750 780 779 751 760 330 281 867 873 818 827 305 330 454 485
1005 18 8030 801 811 933 933 950 951 927 927 966 964 484 443 638 670 982 981 795 784 313 372 228 246 437 457 392 363 68 132 774 785 100 126 202 214 48 14
2005 18 8030 202 214 982 981 100 126 801 811 68 132 228 246 927 927 966 964 484 443 795 784 933 933 437 457 638 670 950 951 392 363 774 785 48 14 313 372
3005 18 8030 484 443 100 126 437 457 933 933 795 784 202 214 313 372 638 670 68 132 774 785 982 981 801 811 48 14 950 951 966 964 228 246 927 927 392 363
4005 18 8030 982 981 100 126 392 363 801 811 933 933 927 927 437 457 68 132 966 964 484 443 638 670 950 951 228 246 313 372 48 14 774 785 795 784 202 214
5005 18 8030 801 811 982 981 313 372 966 964 68 132 933 933 228 246 100 126 927 927 795 784 392 363 484 443 774 785 202 214 638 670 950 951 48 14 437 457
6005 18 8030 638 670 48 14 68 132 801 811 202 214 484 443 795 784 228 246 933 933 313 372 774 785 966 964 437 457 392 363 927 927 982 981 100 126 950 951
7005 18 8030 795 784 202 214 801 811 927 927 966 964 950 951 982 981 68 132 774 785 48 14 392 363 313 372 638 670 228 246 484 443 437 457 933 933 100 126
8005 18 8030 202 214 68 132 801 811 392 363 966 964 933 933 927 927 313 372 228 246 774 785 484 443 48 14 795 784 950 951 638 670 437 457 982 981 100 126
9005 18 8030 801 811 795 784 982 981 437 457 966 964 228 246 313 372 202 214 100 126 48 14 950 951 933 933 927 927 774 785 68 132 484 443 392 363 638 670
10005 18 8030 982 981 437 457 48 14 313 372 933 933 966 964 801 811 202 214 68 132 228 246 795 784 927 927 484 443 638 670 392 363 950 951 100 126 774 785
1006 18 7959 634 648 188 254 399 431 99 95 906 898 866 870 412 372 558 583 886 892 773 756 605 571 754 743 628 603 475 514 184 145 409 415 791 803 382 430
2006 18 7959 628 603 791 803 184 145 188 254 773 756 886 892 382 430 906 898 412 372 475 514 866 870 409 415 399 431 558 583 754 743 99 95 605 571 634 648
3006 18 7959 791 803 399 431 184 145 628 603 773 756 475 514 409 415 558 583 412 372 382 430 754 743 605 571 866 870 906 898 634 648 99 95 188 254 886 892
4006 18 7959 866 870 754 743 906 898 791 803 886 892 475 514 184 145 773 756 399 431 412 372 628 603 99 95 382 430 188 254 558 583 605 571 409 415 634 648
5006 18 7959 628 603 634 648 773 756 754 743 188 254 99 95 184 145 382 430 399 431 791 803 906 898 409 415 558 583 412 372 866 870 605 571 886 892 475 514
6006 18 7959 399 431 475 514 184 145 866 870 886 892 754 743 409 415 605 571 628 603 558 583 382 430 906 898 412 372 773 756 188 254 634 648 791 803 99 95
7006 18 7959 184 145 382 430 605 571 773 756 99 95 409 415 634 648 628 603 188 254 399 431 866 870 754 743 886 892 791 803 475 514 906 898 558 583 412 372
8006 18 7959 906 898 558 583 866 870 99 95 605 571 399 431 184 145 188 254 382 430 412 372 475 514 773 756 886 892 634 648 628 603 791 803 754 743 409 415
9006 18 7959 634 648 184 145 628 603 605 571 754 743 382 430 475 514 886 892 773 756 409 415 99 95 558 583 399 431 791 803 906 898 412 372 188 254 866 870
10006 18 7959 605 571 866 870 773 756 628 603 475 514 184 145 754 743 558 583 188 254 791 803 399 431 906 898 412 372 99 95 382 430 634 648 886 892 409 415
1007 18 7078 264 308 266 210 383 439 646 673 242 218 809 815 890 893 114 132 528 568 586 550 660 637 676 646 283 274 232 253 324 264 733 748 637 634 575 582
2007 18 7078 676 646 890 893 646 673 733 748 264 308 637 634 660 637 575 582 586 550 114 132 809 815 266 210 242 218 528 568 232 253 283 274 383 439 324 264
3007 18 7078 660 637 646 673 283 274 232 253 637 634 809 815 264 308 575 582 890 893 676 646 114 132 324 264 383 439 266 210 733 748 586 550 242 218 528 568
4007 18 7078 242 218 890 893 283 274 324 264 114 132 266 210 586 550 575 582 232 253 646 673 264 308 809 815 660 637 637 634 676 646 383 439 733 748 528 568
5007 18 7078 383 439 890 893 676 646 528 568 646 673 264 308 733 748 324 264 637 634 232 253 809 815 586 550 266 210 575 582 283 274 114 132 660 637 242 218
6007 18 7078 586 550 114 132 528 568 890 893 637 634 660 637 283 274 232 253 266 210 383 439 324 264 733 748 575 582 676 646 242 218 809 815 264 308 646 673
7007 18 7078 660 637 575 582 114 132 637 634 264 308 283 274 324 264 586 550 528 568 266 210 676 646 733 748 890 893 646 673 242 218 232 253 809 815 383 439
8007 18 7078 575 582 660 637 809 815 266 210 242 218 586 550 114 132 890 893 637 634 383 439 264 308 528 568 283 274 733 748 324 264 232 253 646 673 676 646
9007 18 7078 646 673 809 815 232 253 637 634 383 439 660 637 575 582 324 264 283 274 264 308 890 893 114 132 676 646 266 210 242 218 528 568 586 550 733 748
10007 18 7078 264 308 809 815 676 646 114 132 660 637 324 264 242 218 890 893 586 550 646 673 733 748 575 582 232 253 383 439 283 274 637 634 528 568 266 210
1008 18 9029 853 856 826 825 194 273 863 876 375 366 341 312 518 508 751 758 185 141 705 691 992 992 980 980 553 546 911 918 849 839 503 550 579 615 309 336
