1001 16 6065 808 791 172 164 109 66 61 74 29 83 216 184 951 952 547 548 595 622 269 328 586 554 977 978 602 581 144 59 660 658 856 855
2001 16 6065 61 74 172 164 269 328 660 658 109 66 547 548 856 855 951 952 602 581 216 184 144 59 977 978 595 622 586 554 29 83 808 791
3001 16 6065 602 581 61 74 977 978 216 184 595 622 951 952 144 59 109 66 172 164 269 328 586 554 660 658 808 791 547 548 856 855 29 83
4001 16 6065 595 622 660 658 977 978 61 74 29 83 586 554 269 328 172 164 109 66 856 855 144 59 216 184 951 952 808 791 547 548 602 581
5001 16 6065 61 74 144 59 602 581 216 184 808 791 269 328 977 978 172 164 547 548 109 66 660 658 951 952 29 83 856 855 586 554 595 622
6001 16 6065 602 581 586 554 109 66 977 978 216 184 29 83 61 74 808 791 144 59 269 328 595 622 547 548 660 658 172 164 951 952 856 855
7001 16 6065 269 328 172 164 602 581 586 554 61 74 808 791 856 855 595 622 660 658 109 66 144 59 547 548 977 978 951 952 216 184 29 83
8001 16 6065 547 548 269 328 808 791 61 74 29 83 144 59 977 978 951 952 172 164 216 184 109 66 602 581 595 622 586 554 856 855 660 658
9001 16 6065 547 548 951 952 595 622 29 83 144 59 109 66 808 791 856 855 602 581 660 658 269 328 586 554 172 164 977 978 216 184 61 74
10001 16 6065 109 66 216 184 808 791 547 548 977 978 595 622 660 658 602 581 586 554 172 164 856 855 951 952 61 74 29 83 269 328 144 59
11001 16 6065 144 59 856 855 808 791 602 581 109 66 172 164 29 83 586 554 547 548 660 658 61 74 216 184 977 978 269 328 595 622 951 952
12001 16 6065 595 622 144 59 660 658 547 548 977 978 109 66 951 952 29 83 808 791 61 74 269 328 586 554 216 184 172 164 602 581 856 855
13001 16 6065 144 59 172 164 109 66 586 554 61 74 951 952 595 622 660 658 977 978 856 855 602 581 808 791 216 184 547 548 29 83 269 328
14001 16 6065 595 622 856 855 61 74 144 59 977 978 586 554 216 184 109 66 29 83 602 581 951 952 269 328 808 791 172 164 547 548 660 658
15001 16 6065 856 855 61 74 29 83 586 554 547 548 269 328 172 164 808 791 216 184 109 66 660 658 602 581 951 952 595 622 144 59 977 978
16001 16 6065 951 952 109 66 29 83 808 791 977 978 586 554 269 328 856 855 602 581 660 658 144 59 172 164 595 622 547 548 61 74 216 184
17001 16 6065 61 74 144 59 660 658 951 952 269 328 172 164 595 622 808 791 109 66 29 83 547 548 586 554 856 855 977 978 216 184 602 581
18001 16 6065 547 548 269 328 595 622 144 59 586 554 61 74 216 184 602 581 660 658 977 978 808 791 29 83 951 952 172 164 856 855 109 66
19001 16 6065 602 581 216 184 660 658 547 548 144 59 856 855 586 554 951 952 109 66 808 791 595 622 61 74 172 164 29 83 269 328 977 978
20001 16 6065 109 66 977 978 216 184 602 581 660 658 951 952 144 59 269 328 172 164 61 74 808 791 547 548 595 622 29 83 856 855 586 554
21001 16 6065 602 581 269 328 586 554 951 952 29 83 61 74 172 164 216 184 144 59 977 978 547 548 856 855 109 66 595 622 808 791 660 658
22001 16 6065 269 328 61 74 216 184 109 66 602 581 586 554 595 622 856 855 547 548 808 791 951 952 977 978 29 83 660 658 144 59 172 164
23001 16 6065 144 59 595 622 216 184 109 66 660 658 61 74 977 978 808 791 951 952 29 83 586 554 602 581 269 328 547 548 856 855 172 164
24001 16 6065 951 952 660 658 172 164 977 978 29 83 547 548 109 66 144 59 856 855 586 554 269 328 216 184 602 581 61 74 808 791 595 622
25001 16 6065 951 952 61 74 660 658 856 855 586 554 29 83 808 791 109 66 977 978 595 622 144 59 172 164 547 548 269 328 216 184 602 581
1002 16 5305 702 703 200 198 936 936 32 62 334 284 401 406 166 239 89 143 297 323 602 640 350 310 671 649 572 576 30 99 640 661 610 578
2002 16 5305 166 239 32 62 200 198 602 640 30 99 640 661 936 936 671 649 89 143 401 406 572 576 702 703 610 578 297 323 350 310 334 284
3002 16 5305 32 62 640 661 602 640 89 143 334 284 200 198 702 703 671 649 572 576 297 323 610 578 166 239 30 99 350 310 936 936 401 406
4002 16 5305 702 703 401 406 610 578 572 576 297 323 200 198 30 99 671 649 640 661 602 640 166 239 32 62 350 310 89 143 334 284 936 936
5002 16 5305 297 323 702 703 936 936 671 649 572 576 30 99 200 198 610 578 350 310 89 143 32 62 401 406 640 661 602 640 334 284 166 239
6002 16 5305 89 143 334 284 602 640 671 649 610 578 936 936 200 198 572 576 350 310 32 62 166 239 640 661 30 99 702 703 401 406 297 323
7002 16 5305 610 578 671 649 30 99 702 703 401 406 297 323 32 62 572 576 89 143 602 640 936 936 200 198 334 284 640 661 166 239 350 310
8002 16 5305 671 649 350 310 32 62 200 198 401 406 89 143 936 936 640 661 30 99 702 703 610 578 297 323 334 284 572 576 602 640 166 239
9002 16 5305 30 99 671 649 32 62 401 406 610 578 334 284 572 576 602 640 89 143 297 323 200 198 166 239 640 661 936 936 702 703 350 310
10002 16 5305 89 143 401 406 200 198 702 703 671 649 32 62 297 323 572 576 610 578 640 661 936 936 602 640 334 284 350 310 166 239 30 99
11002 16 5305 702 703 89 143 602 640 166 239 30 99 200 198 401 406 610 578 334 284 572 576 936 936 671 649 297 323 32 62 640 661 350 310
12002 16 5305 30 99 350 310 610 578 89 143 671 649 702 703 936 936 297 323 334 284 32 62 640 661 572 576 602 640 166 239 401 406 200 198
13002 16 5305 89 143 671 649 32 62 702 703 610 578 200 198 640 661 334 284 572 576 936 936 602 640 297 323 401 406 350 310 166 239 30 99
