1001 18 6672 808 38 172 452 109 259 856 457 547 514 216 295 29 89 660 470 595 834 951 617 61 568 586 120 144 2 269 901 602 242 977 566 28 776 731 200
2001 18 6672 61 568 977 566 951 617 660 470 28 776 731 200 269 901 216 295 29 89 109 259 808 38 586 120 547 514 172 452 144 2 602 242 595 834 856 457
3001 18 6672 172 452 28 776 109 259 547 514 731 200 808 38 660 470 216 295 602 242 29 89 144 2 61 568 595 834 586 120 269 901 856 457 951 617 977 566
4001 18 6672 808 38 547 514 109 259 856 457 586 120 216 295 595 834 731 200 61 568 144 2 269 901 977 566 28 776 951 617 29 89 602 242 172 452 660 470
5001 18 6672 29 89 602 242 856 457 61 568 109 259 951 617 808 38 586 120 172 452 216 295 977 566 28 776 731 200 595 834 547 514 660 470 144 2 269 901
6001 18 6672 144 2 28 776 269 901 856 457 808 38 731 200 29 89 951 617 109 259 977 566 602 242 61 568 547 514 660 470 586 120 172 452 595 834 216 295
7001 18 6672 808 38 547 514 28 776 660 470 856 457 109 259 951 617 216 295 269 901 586 120 172 452 977 566 595 834 731 200 144 2 602 242 29 89 61 568
8001 18 6672 144 2 547 514 586 120 808 38 951 617 856 457 595 834 660 470 602 242 731 200 29 89 172 452 269 901 216 295 28 776 977 566 109 259 61 568
9001 18 6672 109 259 595 834 951 617 28 776 856 457 731 200 660 470 269 901 216 295 172 452 977 566 144 2 586 120 602 242 61 568 547 514 29 89 808 38
10001 18 6672 731 200 808 38 216 295 61 568 269 901 660 470 602 242 144 2 977 566 595 834 28 776 109 259 172 452 586 120 29 89 951 617 856 457 547 514
11001 18 6672 109 259 547 514 808 38 602 242 61 568 172 452 951 617 269 901 144 2 977 566 28 776 856 457 586 120 731 200 595 834 29 89 216 295 660 470
12001 18 6672 731 200 602 242 216 295 595 834 808 38 951 617 61 568 547 514 586 120 109 259 856 457 144 2 269 901 977 566 172 452 29 89 660 470 28 776
13001 18 6672 808 38 547 514 660 470 172 452 29 89 269 901 61 568 586 120 951 617 856 457 28 776 595 834 216 295 602 242 977 566 144 2 109 259 731 200
14001 18 6672 586 120 977 566 29 89 602 242 547 514 216 295 61 568 595 834 731 200 808 38 28 776 144 2 660 470 269 901 951 617 856 457 109 259 172 452
15001 18 6672 660 470 977 566 109 259 586 120 144 2 29 89 731 200 269 901 951 617 216 295 602 242 547 514 856 457 595 834 808 38 61 568 172 452 28 776
16001 18 6672 547 514 29 89 269 901 144 2 856 457 660 470 172 452 28 776 61 568 808 38 731 200 951 617 595 834 602 242 109 259 586 120 977 566 216 295
17001 18 6672 28 776 172 452 29 89 586 120 269 901 595 834 216 295 808 38 856 457 144 2 660 470 109 259 951 617 547 514 61 568 731 200 977 566 602 242
18001 18 6672 602 242 269 901 977 566 29 89 109 259 660 470 856 457 144 2 595 834 172 452 547 514 951 617 61 568 28 776 808 38 216 295 586 120 731 200
19001 18 6672 109 259 731 200 29 89 586 120 595 834 28 776 977 566 856 457 172 452 602 242 61 568 660 470 144 2 951 617 808 38 269 901 216 295 547 514
20001 18 6672 28 776 269 901 172 452 144 2 660 470 731 200 595 834 547 514 977 566 602 242 61 568 216 295 586 120 109 259 951 617 29 89 856 457 808 38
21001 18 6672 660 470 977 566 586 120 731 200 269 901 216 295 28 776 808 38 61 568 109 259 856 457 144 2 172 452 595 834 951 617 602 242 547 514 29 89
22001 18 6672 951 617 586 120 109 259 731 200 602 242 269 901 856 457 172 452 808 38 547 514 977 566 144 2 29 89 28 776 216 295 61 568 660 470 595 834
23001 18 6672 172 452 269 901 586 120 808 38 731 200 977 566 602 242 595 834 660 470 951 617 61 568 216 295 28 776 29 89 144 2 109 259 856 457 547 514
24001 18 6672 586 120 808 38 61 568 109 259 856 457 951 617 216 295 602 242 269 901 28 776 660 470 731 200 144 2 595 834 977 566 172 452 29 89 547 514
25001 18 6672 602 242 547 514 216 295 731 200 951 617 269 901 595 834 109 259 660 470 29 89 61 568 808 38 977 566 586 120 28 776 144 2 172 452 856 457
26001 18 6672 602 242 977 566 216 295 172 452 109 259 660 470 29 89 61 568 28 776 856 457 547 514 951 617 595 834 269 901 144 2 586 120 731 200 808 38
27001 18 6672 808 38 547 514 595 834 61 568 602 242 172 452 660 470 977 566 269 901 109 259 731 200 951 617 28 776 856 457 144 2 586 120 29 89 216 295
28001 18 6672 602 242 216 295 977 566 269 901 28 776 172 452 109 259 660 470 586 120 29 89 547 514 731 200 856 457 808 38 951 617 595 834 144 2 61 568
29001 18 6672 109 259 172 452 216 295 856 457 977 566 61 568 547 514 951 617 586 120 731 200 808 38 144 2 602 242 660 470 28 776 269 901 29 89 595 834
30001 18 6672 856 457 29 89 808 38 216 295 977 566 547 514 602 242 28 776 269 901 172 452 951 617 660 470 61 568 595 834 731 200 586 120 144 2 109 259
31001 18 6672 951 617 216 295 61 568 144 2 29 89 660 470 856 457 602 242 977 566 595 834 731 200 808 38 172 452 269 901 547 514 586 120 28 776 109 259
32001 18 6672 808 38 586 120 109 259 951 617 28 776 602 242 269 901 144 2 595 834 29 89 216 295 61 568 547 514 172 452 660 470 977 566 856 457 731 200
33001 18 6672 216 295 61 568 29 89 547 514 602 242 172 452 977 566 28 776 109 259 731 200 586 120 951 617 144 2 269 901 660 470 856 457 595 834 808 38
34001 18 6672 109 259 547 514 216 295 172 452 586 120 977 566 144 2 269 901 602 242 29 89 28 776 808 38 660 470 856 457 951 617 731 200 61 568 595 834
