1 16 6572 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 
2 16 8290 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 
3 16 8157 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 
4 16 7723 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 
5 16 6170 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 
6 16 8198 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 
7 16 7455 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 
8 16 7847 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 
9 16 8985 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 
10 16 7718 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 
11 16 7240 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 
12 16 6820 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 
13 16 7962 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 
14 16 7376 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 
15 16 8949 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 
16 16 7776 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 
17 16 9584 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 
18 16 7281 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 
19 16 9364 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 
20 16 6628 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 
21 16 7539 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 
22 16 6644 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 
23 16 7188 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 
24 16 8436 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 
25 16 5498 1 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 
26 16 7548 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 
27 16 9726 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 
28 16 7748 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 
29 16 8559 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 
30 16 8582 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 
31 16 7849 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
32 16 10076 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
33 16 7775 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 
34 16 8353 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 
35 16 7084 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 
36 16 7590 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 
37 16 7512 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 
38 16 7876 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 
39 16 6736 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 
40 16 8111 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 
41 16 8563 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 
42 16 8094 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 
43 16 8291 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 
44 16 5426 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 
45 16 7905 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 
46 16 7061 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 
47 16 9210 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 
48 16 6928 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 
49 16 7559 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 
50 16 6669 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
51 16 7786 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 
52 16 7047 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 
53 16 6888 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 
54 16 7959 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 
55 16 8834 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
56 16 6464 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 
57 16 6468 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 
58 16 9156 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
59 16 6413 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 
60 16 6462 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 
61 16 6609 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 
62 16 7025 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 
63 16 7691 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 
64 16 8685 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 
65 16 7716 1 1 0 1 1 0 1 1 0 0 1 1 1 1 1 1 
66 16 7794 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 
67 16 6770 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 
68 16 7331 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 
69 16 7414 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 
70 16 5033 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
71 16 6300 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 
72 16 8197 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 
73 16 8091 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 
74 16 7677 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 
75 16 6747 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 
76 16 7947 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 
77 16 6039 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 
78 16 8324 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 
79 16 6001 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 
80 16 7694 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 
81 16 7589 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 
82 16 6668 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 
83 16 8151 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 
84 16 8905 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 
85 16 7230 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 
86 16 6369 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 
87 16 7865 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 
88 16 5850 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 
89 16 7735 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 
90 16 8571 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 
91 16 7676 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 
92 16 6294 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 
93 16 9275 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
94 16 7915 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 
95 16 7553 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 
96 16 9585 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 
97 16 4645 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 
98 16 6392 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 
99 16 6900 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 
100 16 7452 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 
101 16 6672 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 
102 16 9006 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 
103 16 5843 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 
104 16 7049 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 
105 16 6620 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 
106 16 7619 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 
107 16 8920 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 
108 16 8338 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 
109 16 8470 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 
110 16 7347 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 
111 16 6713 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 
112 16 5211 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 
113 16 9168 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 
114 16 8801 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 
115 16 7996 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 
116 16 7353 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 
117 16 7265 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 
118 16 8245 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 
119 16 7974 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 
120 16 8901 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 
121 16 6136 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 
122 16 8900 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 
123 16 8409 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 
124 16 8145 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 
125 16 8609 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 
126 16 6779 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
127 16 6186 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 
128 16 6940 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 
129 16 6644 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 
130 16 7415 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 
131 16 8257 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 
132 16 6519 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 
133 16 5970 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 
134 16 8937 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 
135 16 6757 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 
136 16 7474 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 
137 16 7413 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 
138 16 7416 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 
139 16 8075 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 
140 16 7051 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 
141 16 8250 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 
142 16 7784 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 
143 16 8535 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 
144 16 7387 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 
