1001 20 5932 172 255 2 102 38 134 216 295 61 155 144 230 602 642 568 612 259 333 295 366 586 627 120 208 808 828 109 198 834 851 452 507 242 318 856 871 457 511 595 635
2001 20 5932 295 366 602 642 457 511 595 635 109 198 216 295 61 155 568 612 172 255 259 333 856 871 452 507 242 318 586 627 808 828 38 134 834 851 120 208 144 230 2 102
3001 20 5932 602 642 172 255 452 507 109 198 834 851 38 134 586 627 856 871 595 635 259 333 295 366 2 102 568 612 216 295 808 828 61 155 457 511 242 318 144 230 120 208
4001 20 5932 2 102 602 642 595 635 586 627 216 295 120 208 808 828 242 318 259 333 38 134 295 366 144 230 172 255 834 851 457 511 109 198 568 612 452 507 61 155 856 871
5001 20 5932 452 507 144 230 808 828 595 635 457 511 295 366 120 208 61 155 216 295 856 871 568 612 38 134 602 642 259 333 2 102 172 255 242 318 109 198 586 627 834 851
6001 20 5932 457 511 834 851 856 871 259 333 295 366 568 612 120 208 452 507 172 255 216 295 109 198 61 155 595 635 602 642 144 230 38 134 586 627 2 102 242 318 808 828
7001 20 5932 38 134 457 511 144 230 172 255 834 851 2 102 120 208 595 635 586 627 109 198 61 155 295 366 568 612 242 318 259 333 808 828 602 642 856 871 452 507 216 295
8001 20 5932 172 255 568 612 586 627 452 507 109 198 595 635 602 642 144 230 295 366 61 155 259 333 120 208 834 851 856 871 38 134 457 511 2 102 216 295 242 318 808 828
9001 20 5932 172 255 144 230 808 828 61 155 2 102 295 366 568 612 457 511 834 851 120 208 586 627 602 642 38 134 259 333 856 871 216 295 452 507 595 635 109 198 242 318
10001 20 5932 109 198 242 318 295 366 568 612 259 333 595 635 452 507 808 828 61 155 120 208 172 255 2 102 834 851 38 134 856 871 586 627 144 230 457 511 602 642 216 295
1002 20 8148 486 537 401 461 977 980 89 181 200 280 660 694 731 758 547 592 29 127 89 180 776 799 610 649 28 126 951 956 901 911 514 563 543 589 566 609 617 655 470 523
2002 20 8148 28 126 977 980 89 181 610 649 547 592 617 655 951 956 566 609 514 563 543 589 901 911 660 694 29 127 401 461 776 799 731 758 470 523 486 537 200 280 89 180
3002 20 8148 566 609 89 180 951 956 617 655 776 799 660 694 543 589 486 537 610 649 401 461 470 523 514 563 977 980 28 126 89 181 29 127 901 911 200 280 731 758 547 592
4002 20 8148 200 280 486 537 617 655 89 181 543 589 28 126 951 956 566 609 29 127 514 563 660 694 977 980 901 911 401 461 547 592 776 799 610 649 731 758 470 523 89 180
5002 20 8148 977 980 951 956 547 592 731 758 200 280 660 694 901 911 543 589 566 609 470 523 29 127 610 649 89 180 617 655 486 537 514 563 89 181 776 799 28 126 401 461
6002 20 8148 29 127 401 461 951 956 977 980 547 592 543 589 28 126 901 911 486 537 617 655 610 649 470 523 731 758 514 563 89 181 566 609 776 799 200 280 660 694 89 180
7002 20 8148 566 609 486 537 28 126 89 180 543 589 660 694 610 649 29 127 547 592 401 461 470 523 951 956 89 181 901 911 617 655 514 563 776 799 977 980 200 280 731 758
8002 20 8148 660 694 776 799 547 592 901 911 89 181 977 980 543 589 731 758 610 649 401 461 470 523 200 280 28 126 486 537 514 563 89 180 951 956 566 609 617 655 29 127
9002 20 8148 28 126 901 911 731 758 200 280 547 592 29 127 470 523 660 694 566 609 401 461 776 799 617 655 486 537 951 956 543 589 977 980 89 181 514 563 610 649 89 180
10002 20 8148 89 181 28 126 401 461 776 799 617 655 514 563 29 127 566 609 89 180 901 911 543 589 610 649 731 758 486 537 977 980 951 956 470 523 200 280 547 592 660 694
1003 20 7670 690 721 189 270 702 732 602 641 170 253 852 867 130 217 334 400 520 568 30 127 671 704 32 129 936 942 548 593 506 556 297 367 350 415 800 820 657 691 572 614
2003 20 7670 297 367 30 127 506 556 350 415 671 704 690 721 334 400 170 253 189 270 548 593 572 614 520 568 602 641 32 129 852 867 657 691 800 820 936 942 130 217 702 732
