1001 12 4295 172 452 144 2 595 834 602 242 269 901 216 295 856 457 951 617 61 568 586 120 109 259 808 38
2001 12 4295 602 242 951 617 172 452 61 568 216 295 269 901 586 120 808 38 856 457 595 834 144 2 109 259
3001 12 4295 109 259 808 38 602 242 856 457 216 295 269 901 586 120 144 2 951 617 61 568 172 452 595 834
4001 12 4295 269 901 61 568 856 457 144 2 951 617 109 259 216 295 808 38 586 120 595 834 602 242 172 452
5001 12 4295 216 295 951 617 586 120 144 2 595 834 172 452 61 568 856 457 808 38 269 901 109 259 602 242
6001 12 4295 808 38 586 120 856 457 951 617 61 568 595 834 269 901 602 242 109 259 144 2 216 295 172 452
7001 12 4295 172 452 586 120 216 295 856 457 61 568 602 242 595 834 951 617 269 901 144 2 808 38 109 259
8001 12 4295 595 834 856 457 586 120 144 2 172 452 951 617 109 259 216 295 61 568 808 38 269 901 602 242
9001 12 4295 602 242 144 2 216 295 269 901 61 568 856 457 586 120 172 452 595 834 951 617 109 259 808 38
10001 12 4295 602 242 61 568 216 295 856 457 951 617 144 2 109 259 586 120 595 834 269 901 808 38 172 452
11001 12 4295 144 2 586 120 269 901 61 568 808 38 951 617 602 242 595 834 109 259 172 452 856 457 216 295
12001 12 4295 951 617 172 452 61 568 808 38 109 259 586 120 856 457 144 2 216 295 269 901 595 834 602 242
13001 12 4295 808 38 951 617 216 295 856 457 602 242 144 2 586 120 595 834 61 568 269 901 172 452 109 259
14001 12 4295 144 2 595 834 808 38 269 901 172 452 602 242 586 120 109 259 216 295 856 457 61 568 951 617
15001 12 4295 951 617 602 242 856 457 172 452 269 901 808 38 216 295 586 120 144 2 61 568 595 834 109 259
16001 12 4295 109 259 951 617 586 120 216 295 61 568 269 901 602 242 172 452 144 2 808 38 856 457 595 834
17001 12 4295 808 38 109 259 951 617 586 120 61 568 856 457 172 452 269 901 216 295 144 2 595 834 602 242
18001 12 4295 144 2 951 617 595 834 808 38 602 242 856 457 61 568 109 259 586 120 269 901 216 295 172 452
19001 12 4295 808 38 856 457 144 2 586 120 951 617 216 295 109 259 595 834 172 452 61 568 269 901 602 242
20001 12 4295 595 834 856 457 144 2 808 38 216 295 602 242 61 568 269 901 586 120 951 617 172 452 109 259
21001 12 4295 172 452 602 242 951 617 216 295 144 2 595 834 808 38 269 901 61 568 109 259 856 457 586 120
22001 12 4295 602 242 61 568 808 38 595 834 856 457 951 617 172 452 144 2 216 295 586 120 109 259 269 901
23001 12 4295 172 452 269 901 856 457 216 295 586 120 61 568 144 2 602 242 109 259 808 38 951 617 595 834
24001 12 4295 144 2 808 38 109 259 61 568 172 452 216 295 269 901 586 120 595 834 856 457 602 242 951 617
25001 12 4295 586 120 602 242 144 2 216 295 856 457 808 38 595 834 269 901 172 452 61 568 109 259 951 617
1002 12 3796 297 690 776 547 401 543 32 657 200 486 514 660 566 29 89 800 610 89 89 28 470 731 702 506
2002 12 3796 702 506 297 690 566 29 776 547 514 660 32 657 200 486 89 28 89 800 610 89 470 731 401 543
3002 12 3796 566 29 514 660 200 486 32 657 89 28 401 543 297 690 470 731 610 89 89 800 776 547 702 506
4002 12 3796 566 29 776 547 401 543 610 89 702 506 89 28 297 690 470 731 89 800 514 660 200 486 32 657
5002 12 3796 776 547 610 89 514 660 470 731 297 690 200 486 89 800 89 28 566 29 32 657 702 506 401 543
6002 12 3796 401 543 297 690 514 660 470 731 702 506 200 486 32 657 566 29 89 800 610 89 89 28 776 547
7002 12 3796 200 486 566 29 470 731 401 543 89 800 32 657 776 547 702 506 610 89 514 660 89 28 297 690
8002 12 3796 566 29 514 660 401 543 702 506 89 28 89 800 776 547 200 486 610 89 297 690 470 731 32 657
9002 12 3796 89 28 776 547 514 660 470 731 702 506 89 800 32 657 566 29 297 690 401 543 610 89 200 486
10002 12 3796 89 800 470 731 702 506 32 657 776 547 566 29 89 28 200 486 514 660 297 690 401 543 610 89
11002 12 3796 566 29 776 547 32 657 702 506 89 800 200 486 89 28 470 731 401 543 610 89 297 690 514 660
