1001 22 8207 595 834 172 452 216 295 951 617 486 610 808 38 547 514 89 401 856 457 977 566 61 568 28 776 731 200 144 2 109 259 660 470 586 120 602 242 800 702 543 89 269 901 29 89
2001 22 8207 543 89 269 901 109 259 29 89 216 295 808 38 89 401 547 514 800 702 586 120 977 566 856 457 61 568 595 834 660 470 28 776 144 2 602 242 731 200 172 452 486 610 951 617
3001 22 8207 602 242 28 776 61 568 800 702 144 2 808 38 216 295 951 617 269 901 595 834 856 457 977 566 486 610 172 452 29 89 731 200 586 120 660 470 543 89 109 259 547 514 89 401
4001 22 8207 29 89 660 470 808 38 547 514 61 568 109 259 144 2 269 901 486 610 951 617 28 776 216 295 172 452 800 702 543 89 586 120 856 457 595 834 977 566 602 242 89 401 731 200
5001 22 8207 172 452 89 401 543 89 731 200 547 514 486 610 586 120 602 242 144 2 269 901 29 89 800 702 61 568 856 457 977 566 109 259 808 38 595 834 951 617 660 470 28 776 216 295
6001 22 8207 109 259 172 452 586 120 547 514 216 295 856 457 89 401 951 617 977 566 660 470 269 901 602 242 543 89 29 89 28 776 61 568 800 702 144 2 808 38 486 610 731 200 595 834
7001 22 8207 61 568 144 2 602 242 486 610 800 702 28 776 586 120 660 470 216 295 29 89 731 200 856 457 951 617 547 514 89 401 172 452 977 566 543 89 269 901 109 259 595 834 808 38
8001 22 8207 543 89 977 566 800 702 808 38 172 452 28 776 856 457 486 610 547 514 109 259 951 617 731 200 269 901 144 2 216 295 660 470 29 89 586 120 602 242 61 568 89 401 595 834
9001 22 8207 109 259 660 470 216 295 89 401 595 834 547 514 543 89 977 566 61 568 602 242 28 776 951 617 269 901 808 38 486 610 731 200 856 457 586 120 172 452 29 89 144 2 800 702
10001 22 8207 29 89 586 120 144 2 595 834 109 259 731 200 269 901 547 514 28 776 543 89 486 610 602 242 172 452 61 568 216 295 856 457 951 617 800 702 660 470 977 566 89 401 808 38
11001 22 8207 586 120 595 834 602 242 269 901 89 401 216 295 660 470 951 617 800 702 856 457 109 259 543 89 977 566 731 200 172 452 486 610 61 568 28 776 547 514 808 38 144 2 29 89
12001 22 8207 602 242 172 452 543 89 800 702 547 514 856 457 977 566 28 776 269 901 144 2 951 617 61 568 29 89 486 610 808 38 595 834 660 470 89 401 109 259 216 295 731 200 586 120
13001 22 8207 29 89 486 610 109 259 595 834 269 901 951 617 28 776 800 702 977 566 731 200 586 120 216 295 543 89 144 2 602 242 89 401 172 452 856 457 61 568 660 470 808 38 547 514
14001 22 8207 800 702 28 776 61 568 486 610 602 242 808 38 731 200 547 514 856 457 543 89 172 452 89 401 977 566 29 89 144 2 109 259 269 901 595 834 586 120 216 295 660 470 951 617
15001 22 8207 543 89 602 242 731 200 547 514 800 702 977 566 28 776 29 89 951 617 89 401 216 295 109 259 144 2 856 457 808 38 486 610 595 834 660 470 61 568 586 120 269 901 172 452
1002 22 8406 32 657 350 189 640 790 530 235 671 170 602 978 197 675 654 741 59 833 854 549 297 690 572 548 30 852 943 629 829 70 954 956 342 298 166 937 334 130 162 877 354 294 936 520
2002 22 8406 30 852 654 741 854 549 943 629 59 833 32 657 342 298 640 790 602 978 954 956 671 170 936 520 829 70 166 937 354 294 350 189 197 675 297 690 334 130 530 235 572 548 162 877
3002 22 8406 334 130 854 549 936 520 943 629 30 852 59 833 829 70 354 294 640 790 572 548 954 956 342 298 162 877 530 235 297 690 671 170 166 937 197 675 602 978 32 657 350 189 654 741
4002 22 8406 829 70 572 548 334 130 350 189 943 629 654 741 166 937 297 690 162 877 342 298 954 956 530 235 671 170 354 294 854 549 602 978 30 852 59 833 32 657 936 520 640 790 197 675
5002 22 8406 59 833 954 956 30 852 32 657 572 548 829 70 297 690 530 235 342 298 854 549 197 675 162 877 654 741 354 294 334 130 936 520 350 189 166 937 943 629 640 790 671 170 602 978
6002 22 8406 342 298 602 978 334 130 162 877 654 741 829 70 350 189 530 235 671 170 572 548 354 294 30 852 936 520 640 790 954 956 166 937 854 549 32 657 197 675 943 629 59 833 297 690
7002 22 8406 342 298 59 833 640 790 166 937 572 548 602 978 671 170 654 741 30 852 854 549 297 690 829 70 936 520 162 877 350 189 334 130 530 235 32 657 943 629 354 294 954 956 197 675
8002 22 8406 30 852 162 877 640 790 342 298 654 741 32 657 943 629 954 956 197 675 59 833 297 690 354 294 530 235 166 937 602 978 936 520 350 189 572 548 671 170 854 549 334 130 829 70
9002 22 8406 602 978 162 877 197 675 354 294 572 548 297 690 342 298 829 70 854 549 59 833 530 235 954 956 654 741 32 657 30 852 350 189 640 790 334 130 943 629 671 170 936 520 166 937
10002 22 8406 829 70 197 675 166 937 30 852 342 298 943 629 354 294 59 833 640 790 936 520 602 978 854 549 350 189 654 741 530 235 297 690 671 170 32 657 954 956 162 877 334 130 572 548
11002 22 8406 342 298 30 852 530 235 162 877 572 548 297 690 334 130 936 520 671 170 166 937 854 549 354 294 954 956 829 70 32 657 59 833 654 741 350 189 640 790 602 978 943 629 197 675
12002 22 8406 854 549 32 657 162 877 59 833 350 189 530 235 671 170 197 675 342 298 354 294 954 956 654 741 829 70 572 548 936 520 640 790 166 937 602 978 297 690 943 629 334 130 30 852
13002 22 8406 654 741 572 548 197 675 671 170 954 956 334 130 829 70 32 657 297 690 350 189 943 629 936 520 354 294 30 852 59 833 854 549 162 877 530 235 342 298 166 937 602 978 640 790
14002 22 8406 342 298 530 235 943 629 197 675 334 130 936 520 572 548 30 852 602 978 654 741 59 833 354 294 166 937 297 690 350 189 640 790 162 877 854 549 671 170 829 70 954 956 32 657
15002 22 8406 342 298 162 877 854 549 59 833 829 70 954 956 30 852 936 520 166 937 602 978 671 170 354 294 530 235 32 657 297 690 572 548 334 130 943 629 197 675 640 790 350 189 654 741
1003 22 9154 270 650 46 448 466 867 951 427 199 216 345 72 782 751 477 607 588 862 701 248 743 454 592 67 691 307 332 198 722 539 744 152 138 543 708 813 634 708 86 962 693 780 535 833
2003 22 9154 951 427 701 248 782 751 743 454 345 72 592 67 270 650 477 607 86 962 722 539 46 448 535 833 332 198 634 708 466 867 693 780 199 216 691 307 138 543 588 862 744 152 708 813
3003 22 9154 722 539 270 650 466 867 588 862 138 543 744 152 782 751 634 708 345 72 332 198 86 962 701 248 691 307 708 813 199 216 743 454 535 833 693 780 477 607 951 427 46 448 592 67
4003 22 9154 691 307 270 650 138 543 708 813 46 448 701 248 951 427 466 867 693 780 199 216 634 708 345 72 332 198 722 539 744 152 743 454 86 962 782 751 535 833 477 607 592 67 588 862
5003 22 9154 199 216 138 543 744 152 332 198 345 72 691 307 592 67 270 650 701 248 535 833 708 813 46 448 477 607 722 539 693 780 86 962 951 427 634 708 466 867 588 862 782 751 743 454
6003 22 9154 46 448 782 751 743 454 691 307 86 962 270 650 693 780 477 607 345 72 744 152 722 539 199 216 634 708 592 67 701 248 138 543 466 867 951 427 332 198 708 813 588 862 535 833
7003 22 9154 46 448 708 813 199 216 782 751 138 543 588 862 691 307 592 67 332 198 693 780 270 650 634 708 744 152 743 454 345 72 466 867 951 427 701 248 477 607 86 962 535 833 722 539
8003 22 9154 86 962 46 448 199 216 743 454 535 833 634 708 693 780 592 67 477 607 951 427 722 539 708 813 588 862 466 867 691 307 332 198 345 72 138 543 744 152 270 650 701 248 782 751
9003 22 9154 588 862 199 216 951 427 743 454 86 962 634 708 701 248 535 833 466 867 332 198 46 448 138 543 345 72 691 307 693 780 744 152 708 813 592 67 722 539 477 607 782 751 270 650
10003 22 9154 722 539 951 427 701 248 634 708 477 607 270 650 46 448 691 307 782 751 86 962 743 454 592 67 466 867 588 862 693 780 744 152 535 833 708 813 345 72 138 543 332 198 199 216
11003 22 9154 951 427 744 152 782 751 46 448 86 962 693 780 199 216 708 813 592 67 701 248 332 198 138 543 634 708 345 72 466 867 477 607 535 833 743 454 691 307 270 650 588 862 722 539
12003 22 9154 701 248 138 543 535 833 86 962 270 650 951 427 743 454 588 862 46 448 708 813 466 867 332 198 722 539 477 607 634 708 691 307 744 152 592 67 199 216 345 72 693 780 782 751
13003 22 9154 634 708 691 307 86 962 138 543 951 427 535 833 743 454 332 198 701 248 744 152 466 867 477 607 592 67 345 72 708 813 270 650 693 780 722 539 782 751 199 216 588 862 46 448
14003 22 9154 270 650 708 813 46 448 138 543 634 708 86 962 744 152 701 248 477 607 693 780 332 198 199 216 535 833 345 72 743 454 466 867 592 67 782 751 691 307 588 862 951 427 722 539
15003 22 9154 270 650 199 216 138 543 951 427 693 780 782 751 345 72 46 448 634 708 477 607 86 962 592 67 722 539 466 867 588 862 535 833 701 248 743 454 744 152 332 198 708 813 691 307
1004 22 8852 928 927 261 933 102 950 379 795 503 313 575 801 944 966 322 982 350 905 316 175 818 740 770 774 768 108 208 202 471 571 643 392 666 48 330 137 305 682 219 100 516 437 672 638
2004 22 8852 666 48 379 795 770 774 219 100 516 437 208 202 322 982 471 571 768 108 261 933 102 950 316 175 672 638 330 137 575 801 643 392 305 682 818 740 928 927 944 966 350 905 503 313
3004 22 8852 322 982 818 740 516 437 944 966 768 108 316 175 575 801 208 202 350 905 219 100 261 933 928 927 379 795 305 682 503 313 672 638 643 392 666 48 102 950 770 774 471 571 330 137
4004 22 8852 330 137 818 740 219 100 102 950 379 795 261 933 305 682 672 638 208 202 322 982 643 392 666 48 503 313 768 108 575 801 944 966 516 437 471 571 350 905 316 175 928 927 770 774
5004 22 8852 305 682 643 392 316 175 770 774 330 137 219 100 672 638 768 108 516 437 379 795 666 48 928 927 471 571 102 950 503 313 322 982 208 202 944 966 575 801 350 905 261 933 818 740
6004 22 8852 350 905 818 740 928 927 379 795 666 48 672 638 305 682 575 801 770 774 503 313 516 437 316 175 219 100 330 137 102 950 643 392 261 933 322 982 768 108 471 571 208 202 944 966
7004 22 8852 208 202 516 437 928 927 330 137 219 100 261 933 768 108 575 801 379 795 666 48 322 982 643 392 471 571 818 740 672 638 770 774 316 175 944 966 305 682 102 950 503 313 350 905
8004 22 8852 666 48 322 982 102 950 350 905 672 638 818 740 379 795 305 682 575 801 330 137 643 392 503 313 261 933 768 108 516 437 770 774 208 202 471 571 316 175 944 966 219 100 928 927
9004 22 8852 330 137 305 682 818 740 261 933 322 982 768 108 316 175 471 571 350 905 575 801 672 638 379 795 666 48 928 927 516 437 643 392 503 313 944 966 770 774 219 100 208 202 102 950
10004 22 8852 643 392 770 774 322 982 330 137 102 950 768 108 316 175 208 202 516 437 305 682 666 48 471 571 503 313 350 905 818 740 575 801 928 927 944 966 672 638 379 795 219 100 261 933
11004 22 8852 219 100 379 795 102 950 672 638 666 48 471 571 770 774 316 175 944 966 818 740 768 108 928 927 643 392 261 933 350 905 575 801 330 137 516 437 503 313 208 202 305 682 322 982
12004 22 8852 643 392 672 638 770 774 330 137 818 740 208 202 316 175 322 982 575 801 768 108 305 682 503 313 379 795 219 100 944 966 261 933 928 927 471 571 350 905 516 437 666 48 102 950
13004 22 8852 768 108 666 48 818 740 379 795 305 682 350 905 944 966 330 137 261 933 928 927 643 392 316 175 471 571 516 437 770 774 219 100 575 801 102 950 322 982 672 638 208 202 503 313
14004 22 8852 818 740 322 982 316 175 575 801 261 933 516 437 350 905 770 774 219 100 944 966 672 638 768 108 503 313 330 137 643 392 928 927 102 950 208 202 471 571 379 795 666 48 305 682
15004 22 8852 503 313 219 100 944 966 768 108 928 927 330 137 305 682 575 801 516 437 102 950 379 795 322 982 818 740 672 638 316 175 350 905 770 774 208 202 261 933 666 48 471 571 643 392
1005 22 8680 776 773 96 866 692 475 639 409 228 617 138 886 904 558 553 184 484 102 773 906 68 839 65 99 769 132 476 188 161 628 784 634 796 605 872 399 260 412 887 791 162 754 268 382
2005 22 8680 639 409 476 188 692 475 96 866 260 412 887 791 796 605 872 399 769 132 776 773 904 558 553 184 268 382 138 886 161 628 65 99 484 102 162 754 784 634 68 839 228 617 773 906
3005 22 8680 476 188 776 773 692 475 65 99 796 605 484 102 228 617 904 558 784 634 162 754 260 412 887 791 161 628 96 866 68 839 773 906 268 382 553 184 769 132 872 399 138 886 639 409
4005 22 8680 796 605 138 886 476 188 228 617 553 184 161 628 65 99 887 791 773 906 639 409 769 132 484 102 692 475 96 866 162 754 904 558 784 634 268 382 68 839 872 399 260 412 776 773
5005 22 8680 161 628 65 99 796 605 268 382 228 617 784 634 68 839 138 886 476 188 484 102 692 475 96 866 904 558 553 184 776 773 639 409 162 754 773 906 872 399 887 791 769 132 260 412
6005 22 8680 904 558 161 628 68 839 784 634 796 605 476 188 228 617 773 906 769 132 639 409 692 475 776 773 887 791 260 412 162 754 872 399 268 382 65 99 96 866 553 184 484 102 138 886
7005 22 8680 692 475 776 773 784 634 228 617 65 99 872 399 138 886 796 605 887 791 639 409 553 184 484 102 476 188 268 382 162 754 96 866 904 558 161 628 769 132 773 906 260 412 68 839
8005 22 8680 268 382 887 791 96 866 639 409 769 132 476 188 796 605 553 184 68 839 904 558 65 99 228 617 692 475 260 412 773 906 784 634 161 628 138 886 776 773 484 102 872 399 162 754
9005 22 8680 769 132 692 475 796 605 784 634 96 866 228 617 773 906 484 102 260 412 161 628 65 99 138 886 887 791 476 188 553 184 904 558 268 382 776 773 68 839 162 754 872 399 639 409
10005 22 8680 268 382 904 558 476 188 161 628 769 132 68 839 639 409 773 906 65 99 872 399 784 634 887 791 692 475 776 773 138 886 96 866 796 605 260 412 484 102 162 754 553 184 228 617
11005 22 8680 138 886 776 773 553 184 784 634 161 628 692 475 65 99 904 558 872 399 887 791 96 866 260 412 228 617 476 188 769 132 162 754 639 409 796 605 773 906 484 102 68 839 268 382
12005 22 8680 639 409 872 399 65 99 692 475 776 773 769 132 796 605 904 558 138 886 553 184 96 866 161 628 784 634 260 412 162 754 268 382 484 102 68 839 476 188 773 906 228 617 887 791
13005 22 8680 776 773 228 617 161 628 872 399 692 475 773 906 268 382 162 754 639 409 484 102 96 866 904 558 260 412 887 791 784 634 138 886 553 184 769 132 476 188 68 839 796 605 65 99
14005 22 8680 65 99 692 475 776 773 161 628 138 886 162 754 872 399 769 132 784 634 68 839 639 409 904 558 268 382 887 791 484 102 796 605 96 866 476 188 228 617 260 412 773 906 553 184
15005 22 8680 692 475 228 617 484 102 260 412 904 558 65 99 138 886 96 866 553 184 887 791 639 409 268 382 776 773 784 634 161 628 872 399 476 188 773 906 68 839 769 132 162 754 796 605
1006 22 9512 853 586 645 528 948 266 454 264 877 324 863 980 577 809 56 660 44 890 63 383 171 575 919 232 751 642 435 676 343 114 309 698 635 646 599 502 125 637 796 283 770 586 657 242
2006 22 9512 435 676 125 637 577 809 796 283 454 264 751 642 599 502 863 980 919 232 657 242 343 114 309 698 63 383 948 266 645 528 171 575 770 586 56 660 44 890 877 324 853 586 635 646
3006 22 9512 919 232 309 698 770 586 454 264 863 980 125 637 751 642 853 586 63 383 435 676 635 646 343 114 657 242 56 660 948 266 645 528 577 809 796 283 171 575 877 324 599 502 44 890
4006 22 9512 796 283 863 980 635 646 56 660 657 242 63 383 125 637 435 676 751 642 309 698 454 264 171 575 770 586 343 114 853 586 877 324 44 890 577 809 919 232 599 502 645 528 948 266
5006 22 9512 343 114 877 324 125 637 919 232 171 575 948 266 751 642 56 660 796 283 853 586 577 809 770 586 44 890 599 502 657 242 635 646 863 980 645 528 435 676 309 698 63 383 454 264
6006 22 9512 863 980 454 264 770 586 435 676 948 266 919 232 645 528 343 114 125 637 751 642 44 890 599 502 56 660 796 283 171 575 853 586 635 646 577 809 309 698 63 383 877 324 657 242
7006 22 9512 877 324 309 698 645 528 853 586 635 646 44 890 343 114 863 980 657 242 796 283 171 575 577 809 454 264 919 232 435 676 948 266 63 383 770 586 125 637 599 502 751 642 56 660
8006 22 9512 796 283 635 646 751 642 770 586 56 660 454 264 309 698 125 637 657 242 919 232 645 528 948 266 44 890 853 586 171 575 877 324 599 502 343 114 863 980 435 676 577 809 63 383
9006 22 9512 796 283 645 528 751 642 454 264 948 266 853 586 877 324 577 809 863 980 309 698 919 232 435 676 171 575 599 502 657 242 63 383 44 890 125 637 770 586 343 114 56 660 635 646
10006 22 9512 125 637 56 660 599 502 645 528 309 698 343 114 948 266 796 283 770 586 863 980 919 232 454 264 63 383 853 586 877 324 435 676 44 890 751 642 577 809 171 575 635 646 657 242
11006 22 9512 599 502 343 114 863 980 948 266 171 575 454 264 63 383 877 324 657 242 125 637 309 698 645 528 56 660 919 232 577 809 44 890 770 586 853 586 435 676 751 642 796 283 635 646
12006 22 9512 796 283 454 264 863 980 435 676 657 242 877 324 635 646 853 586 948 266 599 502 751 642 56 660 44 890 577 809 919 232 63 383 770 586 309 698 343 114 125 637 645 528 171 575
13006 22 9512 577 809 454 264 125 637 343 114 645 528 63 383 770 586 853 586 948 266 919 232 657 242 863 980 796 283 751 642 309 698 599 502 435 676 635 646 56 660 877 324 171 575 44 890
14006 22 9512 577 809 948 266 343 114 309 698 56 660 599 502 435 676 863 980 63 383 751 642 919 232 125 637 645 528 171 575 853 586 796 283 454 264 877 324 44 890 657 242 635 646 770 586
15006 22 9512 645 528 171 575 751 642 63 383 309 698 343 114 577 809 635 646 599 502 56 660 853 586 657 242 877 324 44 890 125 637 948 266 796 283 770 586 454 264 863 980 919 232 435 676
1007 22 8701 777 408 223 434 398 503 471 375 245 943 990 705 875 553 232 226 944 218 281 849 457 992 423 185 917 859 970 980 319 663 75 909 933 194 167 579 300 463 185 911 265 518 430 341
2007 22 8701 75 909 185 911 245 943 167 579 300 463 423 185 457 992 223 434 319 663 281 849 430 341 265 518 917 859 777 408 398 503 875 553 232 226 933 194 944 218 970 980 471 375 990 705
3007 22 8701 223 434 185 911 167 579 990 705 265 518 319 663 232 226 423 185 471 375 457 992 777 408 300 463 944 218 398 503 917 859 970 980 245 943 933 194 281 849 75 909 875 553 430 341
4007 22 8701 281 849 319 663 245 943 990 705 777 408 167 579 185 911 457 992 265 518 430 341 933 194 75 909 970 980 917 859 423 185 471 375 875 553 944 218 223 434 300 463 398 503 232 226
5007 22 8701 423 185 944 218 990 705 232 226 933 194 281 849 185 911 167 579 398 503 471 375 265 518 319 663 75 909 457 992 875 553 777 408 917 859 970 980 300 463 223 434 245 943 430 341
6007 22 8701 232 226 265 518 281 849 423 185 457 992 167 579 970 980 245 943 917 859 75 909 398 503 430 341 185 911 944 218 777 408 300 463 990 705 471 375 933 194 875 553 223 434 319 663
7007 22 8701 430 341 398 503 423 185 990 705 185 911 933 194 777 408 281 849 300 463 75 909 245 943 457 992 471 375 265 518 875 553 232 226 223 434 917 859 167 579 970 980 944 218 319 663
8007 22 8701 167 579 75 909 223 434 970 980 300 463 933 194 281 849 990 705 398 503 265 518 457 992 430 341 777 408 423 185 319 663 944 218 875 553 471 375 245 943 185 911 917 859 232 226
9007 22 8701 319 663 944 218 933 194 970 980 185 911 245 943 457 992 281 849 232 226 430 341 471 375 990 705 75 909 300 463 917 859 265 518 875 553 223 434 423 185 398 503 777 408 167 579
10007 22 8701 875 553 167 579 319 663 777 408 457 992 430 341 265 518 281 849 398 503 471 375 423 185 75 909 245 943 232 226 990 705 300 463 933 194 970 980 185 911 944 218 223 434 917 859
