1001 14 3704 172 255 2 102 808 828 834 851 586 627 38 134 216 295 144 230 109 198 595 635 259 333 295 366 120 208 452 507
2001 14 3704 2 102 109 198 586 627 834 851 595 635 120 208 808 828 172 255 452 507 144 230 38 134 216 295 295 366 259 333
3001 14 3704 2 102 586 627 109 198 216 295 144 230 595 635 834 851 38 134 295 366 120 208 808 828 452 507 172 255 259 333
4001 14 3704 595 635 295 366 216 295 452 507 109 198 120 208 586 627 144 230 834 851 172 255 259 333 2 102 38 134 808 828
5001 14 3704 295 366 595 635 38 134 259 333 120 208 452 507 109 198 172 255 144 230 216 295 808 828 834 851 586 627 2 102
6001 14 3704 38 134 2 102 295 366 586 627 259 333 452 507 144 230 216 295 834 851 120 208 808 828 595 635 109 198 172 255
7001 14 3704 586 627 38 134 808 828 144 230 2 102 109 198 295 366 172 255 595 635 216 295 120 208 834 851 259 333 452 507
8001 14 3704 259 333 172 255 834 851 109 198 295 366 452 507 216 295 808 828 595 635 120 208 2 102 38 134 144 230 586 627
9001 14 3704 595 635 2 102 172 255 452 507 295 366 586 627 120 208 38 134 144 230 808 828 109 198 834 851 216 295 259 333
10001 14 3704 295 366 109 198 834 851 452 507 144 230 172 255 38 134 120 208 586 627 216 295 259 333 808 828 2 102 595 635
1002 14 5288 566 609 951 956 269 342 568 612 242 318 617 655 28 126 977 980 61 155 89 180 457 511 29 127 856 871 901 911
2002 14 5288 28 126 61 155 617 655 457 511 856 871 29 127 566 609 901 911 269 342 89 180 951 956 977 980 242 318 568 612
3002 14 5288 977 980 457 511 61 155 951 956 901 911 856 871 568 612 617 655 89 180 566 609 269 342 242 318 28 126 29 127
4002 14 5288 566 609 977 980 29 127 61 155 568 612 901 911 269 342 28 126 617 655 89 180 457 511 242 318 951 956 856 871
5002 14 5288 61 155 89 180 28 126 568 612 242 318 566 609 29 127 856 871 951 956 269 342 457 511 977 980 901 911 617 655
6002 14 5288 566 609 951 956 242 318 61 155 89 180 29 127 977 980 28 126 901 911 457 511 568 612 617 655 269 342 856 871
7002 14 5288 617 655 901 911 242 318 89 180 951 956 977 980 856 871 568 612 269 342 61 155 457 511 28 126 29 127 566 609
8002 14 5288 977 980 457 511 89 180 28 126 242 318 901 911 856 871 61 155 566 609 617 655 568 612 29 127 951 956 269 342
9002 14 5288 28 126 29 127 901 911 61 155 568 612 89 180 269 342 457 511 977 980 856 871 242 318 951 956 617 655 566 609
10002 14 5288 617 655 89 180 901 911 242 318 29 127 61 155 568 612 28 126 951 956 269 342 977 980 856 871 566 609 457 511
