1001 15 10240 1616 75 343 903 218 517 121 1136 1954 1131 432 590 1901 1233 58 177 1189 1667 538 1802 1171 240 288 3 1203 484 1712 914 56 1552
2001 15 10240 538 1802 1954 1131 218 517 1616 75 1712 914 121 1136 1189 1667 56 1552 58 177 1203 484 1901 1233 343 903 432 590 288 3 1171 240
3001 15 10240 538 1802 343 903 1203 484 218 517 1954 1131 1616 75 432 590 58 177 1712 914 1189 1667 1901 1233 121 1136 288 3 56 1552 1171 240
4001 15 10240 121 1136 1901 1233 1712 914 432 590 538 1802 1616 75 1954 1131 1171 240 218 517 343 903 1189 1667 1203 484 58 177 288 3 56 1552
5001 15 10240 1712 914 218 517 343 903 1171 240 1954 1131 1203 484 56 1552 58 177 288 3 121 1136 538 1802 1616 75 1189 1667 432 590 1901 1233
6001 15 10240 218 517 1203 484 1712 914 538 1802 1189 1667 56 1552 432 590 1616 75 121 1136 1171 240 343 903 1954 1131 58 177 1901 1233 288 3
7001 15 10240 121 1136 288 3 343 903 1203 484 538 1802 1616 75 1954 1131 1901 1233 432 590 56 1552 1712 914 218 517 1189 1667 1171 240 58 177
8001 15 10240 432 590 288 3 1954 1131 1203 484 343 903 218 517 1616 75 1189 1667 1901 1233 1712 914 56 1552 58 177 1171 240 538 1802 121 1136
9001 15 10240 58 177 1189 1667 1171 240 1954 1131 432 590 1901 1233 1203 484 538 1802 218 517 343 903 288 3 1712 914 1616 75 121 1136 56 1552
10001 15 10240 288 3 1712 914 218 517 121 1136 1189 1667 58 177 1171 240 1203 484 1616 75 432 590 56 1552 538 1802 343 903 1901 1233 1954 1131
1002 15 9927 939 1461 177 1600 1220 178 64 1313 667 259 400 971 1341 339 1143 1096 593 1380 1871 1039 700 378 1028 1319 1404 1012 60 1704 802 1086
2002 15 9927 802 1086 1341 339 1404 1012 400 971 64 1313 1028 1319 1871 1039 177 1600 939 1461 1220 178 667 259 593 1380 700 378 1143 1096 60 1704
3002 15 9927 1871 1039 667 259 1341 339 60 1704 400 971 177 1600 1028 1319 593 1380 1143 1096 939 1461 1220 178 1404 1012 700 378 64 1313 802 1086
4002 15 9927 60 1704 939 1461 1143 1096 400 971 700 378 1871 1039 593 1380 802 1086 64 1313 1028 1319 1220 178 667 259 1341 339 177 1600 1404 1012
5002 15 9927 64 1313 400 971 1871 1039 802 1086 1143 1096 667 259 939 1461 177 1600 1028 1319 700 378 1404 1012 1220 178 60 1704 1341 339 593 1380
6002 15 9927 64 1313 1871 1039 1028 1319 667 259 1341 339 1404 1012 1143 1096 60 1704 177 1600 1220 178 593 1380 400 971 802 1086 939 1461 700 378
7002 15 9927 593 1380 400 971 1220 178 667 259 177 1600 700 378 1341 339 60 1704 802 1086 1871 1039 1028 1319 1404 1012 1143 1096 939 1461 64 1313
8002 15 9927 1028 1319 400 971 939 1461 593 1380 1871 1039 64 1313 802 1086 1143 1096 60 1704 700 378 1404 1012 667 259 1220 178 1341 339 177 1600
