1001 20 6524 785 586 167 259 435 89 311 657 260 877 857 172 453 189 471 197 299 297 65 334 871 852 330 572 145 269 458 800 391 401 759 568 172 354 326 298 147 943 454 660
2001 20 6524 65 334 453 189 147 943 454 660 458 800 311 657 260 877 471 197 785 586 299 297 326 298 759 568 172 354 871 852 145 269 435 89 391 401 330 572 857 172 167 259
3001 20 6524 453 189 785 586 759 568 458 800 391 401 435 89 871 852 326 298 454 660 299 297 65 334 167 259 471 197 311 657 145 269 260 877 147 943 172 354 857 172 330 572
4001 20 6524 167 259 453 189 454 660 871 852 311 657 330 572 145 269 172 354 299 297 435 89 65 334 857 172 785 586 391 401 147 943 458 800 471 197 759 568 260 877 326 298
5001 20 6524 759 568 857 172 145 269 454 660 147 943 65 334 330 572 260 877 311 657 326 298 471 197 435 89 453 189 299 297 167 259 785 586 172 354 458 800 871 852 391 401
6001 20 6524 147 943 391 401 326 298 299 297 65 334 471 197 330 572 759 568 785 586 311 657 458 800 260 877 454 660 453 189 857 172 435 89 871 852 167 259 172 354 145 269
7001 20 6524 435 89 147 943 857 172 785 586 391 401 167 259 330 572 454 660 871 852 458 800 260 877 65 334 471 197 172 354 299 297 145 269 453 189 326 298 759 568 311 657
8001 20 6524 785 586 471 197 871 852 759 568 458 800 454 660 453 189 857 172 65 334 260 877 299 297 330 572 391 401 326 298 435 89 147 943 167 259 311 657 172 354 145 269
9001 20 6524 785 586 857 172 145 269 260 877 167 259 65 334 471 197 147 943 391 401 330 572 871 852 453 189 435 89 299 297 326 298 311 657 759 568 454 660 458 800 172 354
10001 20 6524 458 800 172 354 65 334 471 197 299 297 454 660 759 568 145 269 260 877 330 572 785 586 167 259 391 401 435 89 326 298 871 852 857 172 147 943 453 189 311 657
1002 20 6616 430 682 782 643 656 270 51 48 685 768 308 466 669 620 293 46 300 86 39 607 250 307 183 102 258 782 802 951 47 213 849 543 609 933 351 708 574 67 134 539
2002 20 6616 258 782 656 270 51 48 183 102 293 46 574 67 802 951 351 708 849 543 609 933 47 213 308 466 300 86 782 643 250 307 669 620 134 539 430 682 685 768 39 607
3002 20 6616 351 708 39 607 802 951 574 67 250 307 308 466 609 933 430 682 183 102 782 643 134 539 849 543 656 270 258 782 51 48 300 86 47 213 685 768 669 620 293 46
4002 20 6616 685 768 430 682 574 67 51 48 609 933 258 782 802 951 351 708 300 86 849 543 308 466 656 270 47 213 782 643 293 46 250 307 183 102 669 620 134 539 39 607
5002 20 6616 656 270 802 951 293 46 669 620 685 768 308 466 47 213 609 933 351 708 134 539 300 86 183 102 39 607 574 67 430 682 849 543 51 48 250 307 258 782 782 643
6002 20 6616 300 86 782 643 802 951 656 270 293 46 609 933 258 782 47 213 430 682 574 67 183 102 134 539 669 620 849 543 51 48 351 708 250 307 685 768 308 466 39 607
7002 20 6616 351 708 430 682 258 782 39 607 609 933 308 466 183 102 300 86 293 46 782 643 134 539 802 951 51 48 47 213 574 67 849 543 250 307 656 270 685 768 669 620
8002 20 6616 308 466 250 307 293 46 47 213 51 48 656 270 609 933 669 620 183 102 782 643 134 539 685 768 258 782 430 682 849 543 39 607 802 951 351 708 574 67 300 86
9002 20 6616 258 782 47 213 669 620 685 768 293 46 300 86 134 539 308 466 351 708 782 643 250 307 574 67 430 682 802 951 609 933 656 270 51 48 849 543 183 102 39 607
10002 20 6616 51 48 258 782 782 643 250 307 574 67 849 543 300 86 351 708 39 607 47 213 609 933 183 102 669 620 430 682 656 270 802 951 134 539 685 768 293 46 308 466
1003 20 6860 517 776 677 660 329 944 344 343 735 637 129 769 936 476 210 605 733 887 367 475 231 63 228 886 817 412 718 676 35 202 231 731 356 919 74 437 362 553 547 796
2003 20 6860 231 731 367 475 35 202 356 919 231 63 517 776 210 605 735 637 677 660 718 676 547 796 733 887 344 343 228 886 129 769 362 553 74 437 817 412 936 476 329 944
3003 20 6860 735 637 936 476 677 660 329 944 228 886 733 887 344 343 231 731 362 553 718 676 356 919 231 63 129 769 35 202 74 437 367 475 547 796 817 412 517 776 210 605
4003 20 6860 210 605 231 731 936 476 228 886 329 944 735 637 35 202 367 475 231 63 733 887 362 553 129 769 74 437 817 412 718 676 356 919 547 796 344 343 677 660 517 776
5003 20 6860 231 731 936 476 210 605 367 475 517 776 733 887 129 769 718 676 231 63 74 437 35 202 344 343 677 660 329 944 817 412 547 796 356 919 228 886 735 637 362 553
6003 20 6860 228 886 231 63 129 769 210 605 817 412 367 475 362 553 344 343 547 796 74 437 329 944 517 776 735 637 936 476 35 202 733 887 718 676 231 731 677 660 356 919
7003 20 6860 677 660 517 776 329 944 817 412 362 553 735 637 733 887 231 731 228 886 210 605 936 476 231 63 356 919 344 343 35 202 547 796 74 437 129 769 367 475 718 676
8003 20 6860 129 769 677 660 936 476 210 605 228 886 517 776 356 919 344 343 329 944 733 887 735 637 362 553 231 731 817 412 231 63 718 676 547 796 367 475 74 437 35 202
9003 20 6860 210 605 231 731 735 637 517 776 74 437 231 63 228 886 817 412 362 553 35 202 344 343 733 887 547 796 367 475 677 660 356 919 129 769 329 944 936 476 718 676
10003 20 6860 733 887 74 437 718 676 228 886 817 412 362 553 367 475 35 202 517 776 735 637 677 660 547 796 356 919 344 343 129 769 210 605 936 476 231 63 329 944 231 731
1004 20 6674 660 849 21 992 669 534 816 226 530 430 647 67 603 970 194 559 593 943 296 518 370 295 126 423 701 223 402 863 148 309 490 825 84 166 21 642 68 990 904 710
2004 20 6674 490 825 593 943 296 518 530 430 370 295 660 849 701 223 68 990 84 166 402 863 126 423 21 642 194 559 21 992 904 710 647 67 148 309 816 226 669 534 603 970
