1001 16 6065 808 791 172 164 109 66 61 74 29 83 216 184 951 952 547 548 595 622 269 328 586 554 977 978 602 581 144 59 660 658 856 855
2001 16 6065 61 74 172 164 269 328 660 658 109 66 547 548 856 855 951 952 602 581 216 184 144 59 977 978 595 622 586 554 29 83 808 791
3001 16 6065 602 581 61 74 977 978 216 184 595 622 951 952 144 59 109 66 172 164 269 328 586 554 660 658 808 791 547 548 856 855 29 83
4001 16 6065 595 622 660 658 977 978 61 74 29 83 586 554 269 328 172 164 109 66 856 855 144 59 216 184 951 952 808 791 547 548 602 581
5001 16 6065 61 74 144 59 602 581 216 184 808 791 269 328 977 978 172 164 547 548 109 66 660 658 951 952 29 83 856 855 586 554 595 622
6001 16 6065 602 581 586 554 109 66 977 978 216 184 29 83 61 74 808 791 144 59 269 328 595 622 547 548 660 658 172 164 951 952 856 855
7001 16 6065 269 328 172 164 602 581 586 554 61 74 808 791 856 855 595 622 660 658 109 66 144 59 547 548 977 978 951 952 216 184 29 83
8001 16 6065 547 548 269 328 808 791 61 74 29 83 144 59 977 978 951 952 172 164 216 184 109 66 602 581 595 622 586 554 856 855 660 658
9001 16 6065 547 548 951 952 595 622 29 83 144 59 109 66 808 791 856 855 602 581 660 658 269 328 586 554 172 164 977 978 216 184 61 74
10001 16 6065 109 66 216 184 808 791 547 548 977 978 595 622 660 658 602 581 586 554 172 164 856 855 951 952 61 74 29 83 269 328 144 59
11001 16 6065 144 59 856 855 808 791 602 581 109 66 172 164 29 83 586 554 547 548 660 658 61 74 216 184 977 978 269 328 595 622 951 952
12001 16 6065 595 622 144 59 660 658 547 548 977 978 109 66 951 952 29 83 808 791 61 74 269 328 586 554 216 184 172 164 602 581 856 855
13001 16 6065 144 59 172 164 109 66 586 554 61 74 951 952 595 622 660 658 977 978 856 855 602 581 808 791 216 184 547 548 29 83 269 328
14001 16 6065 595 622 856 855 61 74 144 59 977 978 586 554 216 184 109 66 29 83 602 581 951 952 269 328 808 791 172 164 547 548 660 658
15001 16 6065 856 855 61 74 29 83 586 554 547 548 269 328 172 164 808 791 216 184 109 66 660 658 602 581 951 952 595 622 144 59 977 978
1002 16 5305 350 310 30 99 401 406 936 936 166 239 89 143 297 323 200 198 572 576 671 649 640 661 32 62 602 640 702 703 610 578 334 284
2002 16 5305 610 578 640 661 671 649 350 310 297 323 32 62 602 640 936 936 30 99 401 406 702 703 89 143 200 198 166 239 334 284 572 576
3002 16 5305 702 703 297 323 602 640 640 661 89 143 610 578 334 284 572 576 671 649 166 239 936 936 401 406 350 310 32 62 200 198 30 99
4002 16 5305 572 576 334 284 671 649 702 703 640 661 200 198 89 143 350 310 30 99 936 936 602 640 610 578 32 62 401 406 297 323 166 239
5002 16 5305 30 99 166 239 334 284 572 576 671 649 350 310 640 661 297 323 32 62 610 578 936 936 702 703 602 640 401 406 200 198 89 143
6002 16 5305 572 576 297 323 89 143 350 310 401 406 610 578 32 62 334 284 640 661 166 239 702 703 200 198 30 99 602 640 936 936 671 649
7002 16 5305 297 323 610 578 334 284 30 99 572 576 89 143 602 640 200 198 702 703 936 936 350 310 166 239 401 406 671 649 640 661 32 62
8002 16 5305 640 661 602 640 334 284 30 99 671 649 610 578 166 239 936 936 350 310 401 406 89 143 572 576 297 323 702 703 200 198 32 62
9002 16 5305 350 310 671 649 32 62 166 239 401 406 702 703 30 99 640 661 200 198 89 143 297 323 334 284 572 576 610 578 936 936 602 640
10002 16 5305 350 310 610 578 671 649 200 198 89 143 401 406 936 936 30 99 166 239 602 640 640 661 32 62 702 703 297 323 334 284 572 576
11002 16 5305 89 143 350 310 30 99 936 936 166 239 671 649 572 576 200 198 401 406 297 323 702 703 640 661 32 62 602 640 334 284 610 578
12002 16 5305 572 576 936 936 350 310 297 323 602 640 334 284 30 99 640 661 200 198 671 649 32 62 89 143 610 578 401 406 702 703 166 239
13002 16 5305 936 936 334 284 297 323 200 198 166 239 350 310 89 143 640 661 32 62 401 406 610 578 572 576 602 640 702 703 30 99 671 649
14002 16 5305 89 143 671 649 610 578 32 62 401 406 350 310 602 640 640 661 334 284 297 323 572 576 936 936 702 703 200 198 166 239 30 99
15002 16 5305 401 406 89 143 30 99 640 661 32 62 602 640 350 310 610 578 702 703 200 198 936 936 671 649 334 284 297 323 166 239 572 576
1003 16 7217 629 662 951 950 199 153 741 723 298 348 294 315 675 664 877 878 549 589 956 953 592 557 535 566 235 188 70 42 588 618 833 844
2003 16 7217 298 348 741 723 235 188 70 42 588 618 833 844 956 953 877 878 629 662 199 153 294 315 675 664 951 950 535 566 592 557 549 589
3003 16 7217 741 723 549 589 956 953 675 664 588 618 629 662 294 315 535 566 235 188 70 42 298 348 833 844 951 950 877 878 199 153 592 557
4003 16 7217 235 188 741 723 956 953 588 618 298 348 951 950 877 878 199 153 629 662 833 844 675 664 592 557 535 566 294 315 70 42 549 589
5003 16 7217 629 662 588 618 675 664 70 42 741 723 956 953 833 844 877 878 298 348 535 566 294 315 199 153 951 950 549 589 592 557 235 188
6003 16 7217 70 42 629 662 199 153 592 557 235 188 675 664 588 618 298 348 951 950 877 878 294 315 741 723 833 844 956 953 535 566 549 589
7003 16 7217 235 188 549 589 298 348 629 662 741 723 70 42 294 315 833 844 951 950 956 953 535 566 877 878 199 153 592 557 588 618 675 664
8003 16 7217 629 662 741 723 956 953 70 42 298 348 675 664 535 566 951 950 877 878 294 315 199 153 833 844 588 618 549 589 592 557 235 188
