1001 16 4379 172 255 2 102 808 828 109 198 120 208 38 134 295 366 602 642 452 507 216 295 595 635 586 627 834 851 144 230 242 318 259 333
2001 16 4379 109 198 2 102 216 295 242 318 808 828 602 642 259 333 295 366 834 851 38 134 144 230 586 627 452 507 595 635 120 208 172 255
3001 16 4379 834 851 109 198 586 627 38 134 452 507 295 366 144 230 808 828 2 102 216 295 595 635 242 318 172 255 602 642 259 333 120 208
4001 16 4379 452 507 242 318 586 627 109 198 120 208 595 635 216 295 2 102 808 828 259 333 144 230 38 134 295 366 172 255 602 642 834 851
5001 16 4379 109 198 144 230 834 851 38 134 172 255 216 295 586 627 2 102 602 642 808 828 242 318 295 366 120 208 259 333 595 635 452 507
6001 16 4379 834 851 595 635 808 828 586 627 38 134 120 208 109 198 172 255 144 230 216 295 452 507 602 642 242 318 2 102 295 366 259 333
7001 16 4379 216 295 2 102 834 851 595 635 109 198 172 255 259 333 452 507 242 318 808 828 144 230 602 642 586 627 295 366 38 134 120 208
8001 16 4379 602 642 216 295 172 255 109 198 120 208 144 230 586 627 295 366 2 102 38 134 808 828 834 851 452 507 595 635 259 333 242 318
9001 16 4379 602 642 295 366 452 507 120 208 144 230 808 828 172 255 259 333 834 851 242 318 216 295 595 635 2 102 586 627 38 134 109 198
10001 16 4379 808 828 38 134 172 255 602 642 586 627 452 507 242 318 834 851 595 635 2 102 259 333 295 366 109 198 120 208 216 295 144 230
1002 16 7044 660 694 89 180 457 511 977 980 568 612 29 127 547 592 566 609 269 342 617 655 776 799 856 871 901 911 514 563 951 956 28 126
2002 16 7044 951 956 660 694 617 655 269 342 901 911 568 612 28 126 547 592 457 511 776 799 514 563 566 609 856 871 29 127 977 980 89 180
3002 16 7044 660 694 29 127 568 612 566 609 776 799 28 126 951 956 617 655 901 911 89 180 977 980 457 511 856 871 269 342 547 592 514 563
4002 16 7044 951 956 89 180 776 799 660 694 901 911 566 609 856 871 568 612 547 592 977 980 28 126 514 563 457 511 29 127 269 342 617 655
5002 16 7044 89 180 776 799 547 592 566 609 269 342 514 563 29 127 457 511 856 871 568 612 617 655 977 980 28 126 951 956 660 694 901 911
6002 16 7044 28 126 568 612 547 592 457 511 901 911 566 609 514 563 89 180 977 980 617 655 660 694 29 127 951 956 269 342 776 799 856 871
7002 16 7044 776 799 660 694 617 655 28 126 514 563 29 127 951 956 457 511 568 612 547 592 269 342 566 609 89 180 901 911 856 871 977 980
8002 16 7044 269 342 514 563 951 956 660 694 566 609 776 799 856 871 977 980 617 655 901 911 457 511 547 592 28 126 29 127 89 180 568 612
9002 16 7044 977 980 856 871 617 655 269 342 660 694 89 180 566 609 28 126 568 612 457 511 951 956 776 799 29 127 547 592 514 563 901 911
10002 16 7044 568 612 901 911 856 871 977 980 617 655 28 126 660 694 514 563 29 127 776 799 457 511 269 342 951 956 547 592 89 180 566 609
1003 16 6215 610 649 89 180 936 942 401 461 32 129 702 732 800 820 486 537 543 589 200 280 297 367 657 691 731 758 690 721 506 556 89 181
2003 16 6215 89 180 702 732 486 537 731 758 610 649 936 942 690 721 657 691 297 367 506 556 401 461 200 280 32 129 89 181 543 589 800 820
