1 5 6303 718 1147 6 506 858 1272 2257 2532 4040 4136
2 5 8044 2973 3175 4168 4251 543 989 1292 1662 1080 1472
3 5 6434 2926 3133 599 1039 3006 3206 1210 1589 302 772
4 5 13731 4279 4351 2284 2555 1344 1710 4505 4555 4752 4777
5 5 6750 4885 4896 2826 3043 145 631 442 898 140 626
6 5 11678 2734 2960 2568 2811 3297 3467 2347 2613 3652 3786
7 5 8511 2427 2684 3049 3244 445 901 2005 2304 2713 2942
8 5 11973 3999 4099 3509 3659 2529 2776 1481 1833 3449 3604
9 5 10296 3282 3454 4677 4709 2597 2837 1667 2000 648 1083
10 5 11243 4260 4334 3352 3517 847 1262 2856 3070 2739 2965
11 5 12788 944 1350 3006 3205 4887 4898 3198 3379 3950 4055
12 5 10900 4681 4713 293 764 4161 4245 4144 4229 347 812
13 5 10906 1466 1819 3270 3443 3702 3832 810 1229 4385 4446
14 5 6976 1171 1554 983 1385 3372 3534 1707 2036 1487 1839
15 5 16116 2745 2970 4715 4744 3141 3327 4768 4791 4776 4798
16 5 12057 2936 3143 4310 4379 2674 2907 4161 4245 991 1392
17 5 9524 4754 4778 2134 2421 2958 3162 334 801 1725 2052
18 5 11843 1349 1714 3246 3422 3168 3351 3539 3685 3502 3652
19 5 11496 430 887 4810 4829 2385 2647 3032 3229 3713 3842
20 5 12948 3908 4018 3753 3878 3454 3609 1533 1879 3537 3683
21 5 6106 230 707 2238 2514 3716 3844 760 1184 689 1120
22 5 14106 3461 3615 3900 4010 2328 2595 4334 4401 3610 3749
23 5 9616 1660 1994 989 1390 3099 3289 1750 2075 4522 4570
24 5 6064 873 1286 3840 3956 537 983 1647 1982 684 1116
25 5 12459 2855 3069 1521 1869 3409 3568 4090 4181 3699 3829
26 5 11860 4746 4771 3329 3496 236 712 1608 1947 4906 4916
27 5 8590 3975 4077 1094 1485 500 950 3211 3390 1958 2262
28 5 14404 4662 4696 2512 2761 1563 1907 4637 4674 4631 4668
29 5 14622 2184 2466 3360 3524 3189 3370 4717 4745 4828 4845
30 5 12478 1007 1406 2874 3087 4001 4101 3846 3962 3870 3983
31 5 8941 340 806 4195 4275 1138 1524 3085 3277 2419 2677
32 5 13374 3879 3991 3861 3975 687 1118 4429 4486 3862 3976
33 5 10248 480 932 4329 4397 3193 3374 2044 2340 2764 2988
34 5 6485 1299 1669 2059 2353 801 1221 3139 3325 809 1228
35 5 12488 1339 1705 1906 2216 4434 4490 3953 4058 3979 4081
36 5 6922 322 790 494 945 2380 2642 938 1345 4519 4567
37 5 13819 3916 4025 3169 3352 3458 3613 2375 2637 4356 4420
38 5 11954 3843 3959 657 1091 3665 3799 3849 3964 2929 3136
39 5 9430 1915 2223 4740 4766 1326 1693 622 1060 3185 3367
40 5 9807 1318 1687 3980 4082 1414 1773 2171 2454 3376 3539
41 5 12848 4448 4503 3223 3401 2639 2875 4592 4633 1159 1543
42 5 10246 3229 3406 4384 4446 1619 1957 279 751 3297 3468
43 5 11432 2874 3087 2881 3093 4041 4137 3285 3457 1210 1589
44 5 12224 570 1013 2991 3192 2507 2756 4313 4382 4899 4910
45 5 12343 3206 3386 4264 4337 2929 3136 1541 1887 3489 3640
46 5 7585 2355 2620 1874 2186 2148 2433 1704 2034 1401 1761
47 5 11447 835 1251 2892 3103 4664 4698 970 1373 4948 4953
48 5 10608 1323 1691 2586 2827 1987 2288 2514 2763 4850 4865
49 5 13676 2285 2556 4960 4964 923 1331 4554 4599 4373 4436
50 5 5453 2112 2401 922 1330 1159 1543 1128 1516 1496 1846
51 5 10374 1112 1501 2167 2451 4718 4746 1089 1480 3882 3994
52 5 9949 1222 1600 4711 4740 372 834 4541 4587 1591 1932
53 5 9284 4583 4625 4293 4364 828 1245 400 860 1501 1851
54 5 8800 3502 3652 484 936 915 1323 3547 3693 2553 2797
55 5 12853 4124 4212 1891 2202 3154 3339 2694 2925 4204 4284
56 5 8647 4624 4662 1767 2091 50 545 335 802 4033 4130
57 5 8026 2794 3015 1658 1992 1802 2122 2666 2900 1113 1502
58 5 7252 3154 3338 785 1207 1471 1824 2641 2877 1014 1412
59 5 6933 1437 1794 2250 2525 3945 4050 418 876 617 1055
60 5 9396 833 1250 2449 2704 4001 4101 4112 4201 351 816
61 5 10203 257 731 4048 4143 4106 4195 2007 2306 2336 2603
62 5 14079 4285 4357 4222 4300 590 1031 4950 4955 3552 3697
63 5 9454 4065 4158 3071 3264 2220 2498 1279 1651 1183 1565
64 5 11044 1483 1834 2028 2325 1215 1593 4634 4671 4446 4501
65 5 6855 3347 3512 2489 2740 1560 1904 863 1277 310 779
66 5 7865 1918 2226 750 1175 594 1035 2541 2787 4029 4126
