1 18 4882 144 230 2 102 172 255 452 507 808 828 38 134 595 635 834 851 109 198 259 333 216 295 295 366 586 627 120 208 602 642 242 318 61 155 568 612
2 18 7414 457 511 269 342 901 911 951 956 617 655 977 980 566 609 29 127 89 180 28 126 776 799 547 592 514 563 660 694 470 523 731 758 200 280 486 537
3 18 6623 89 181 401 461 543 589 89 180 800 820 702 732 506 556 297 367 690 721 32 129 657 691 936 942 520 568 334 400 130 217 30 127 852 867 671 704
4 18 7684 572 614 548 593 350 415 189 270 602 641 978 980 640 676 790 811 166 250 937 943 59 153 833 849 829 846 70 163 354 418 294 364 654 689 741 767
5 18 8856 877 890 530 577 235 311 197 277 675 707 342 408 298 368 854 869 549 594 943 949 629 666 954 959 956 960 213 292 588 629 862 876 535 582 833 849
6 18 7004 216 294 951 956 427 485 592 633 67 161 345 411 72 165 270 343 650 685 634 671 708 737 701 731 248 324 86 178 962 966 477 530 607 646 743 769
7 18 8152 782 804 751 776 691 722 307 376 708 737 813 831 46 142 448 503 744 769 152 237 138 224 543 588 693 723 780 802 466 519 867 881 722 750 539 585
8 18 6836 198 278 620 658 350 415 905 914 316 384 175 258 768 792 108 197 330 397 137 224 471 524 571 614 305 374 682 714 818 837 740 766 102 192 950 955
9 18 7496 48 143 322 390 982 984 379 442 795 816 219 297 100 190 643 678 392 453 261 335 933 940 503 553 313 382 928 935 927 934 516 565 437 494 672 705
10 18 7996 944 949 966 969 208 287 202 282 575 618 801 821 770 793 774 797 731 758 68 162 839 855 228 305 617 656 484 536 102 192 776 799 773 795 138 224
11 18 7304 773 796 906 915 96 187 866 880 639 675 409 468 553 598 184 266 260 334 412 471 161 245 628 665 162 246 754 779 268 341 382 444 887 898 791 812
12 18 7792 605 645 65 158 99 189 476 529 188 269 904 914 558 602 784 805 634 671 692 723 475 528 872 884 399 459 769 792 132 219 733 760 770 793 586 628
13 18 7328 383 445 948 954 266 339 125 212 637 674 454 509 264 338 796 817 283 355 435 491 676 708 44 139 890 901 645 681 528 575 919 927 232 309 635 671
14 18 7793 877 890 324 392 56 151 660 694 171 254 575 618 577 619 809 828 657 692 242 318 343 409 114 203 599 639 502 552 863 877 980 982 751 776 642 678
15 18 7613 586 628 309 378 698 728 826 843 471 524 375 438 430 487 341 407 281 353 849 865 167 251 579 621 933 940 194 275 990 991 705 734 265 339 518 566
16 18 7884 503 553 970 973 980 982 457 512 992 993 185 267 911 920 875 888 553 598 423 481 185 266 232 309 226 304 300 370 463 517 223 301 434 491 944 950
17 18 6992 777 799 408 467 245 320 943 948 75 167 909 918 319 387 663 697 917 925 859 873 166 249 80 172 301 371 387 448 701 731 97 188 183 265 710 739
18 18 6584 281 353 825 843 379 441 631 668 539 585 841 857 459 514 925 933 354 419 10 109 67 161 807 826 104 193 559 603 332 399 361 425 534 580 223 301
19 18 6518 631 668 157 242 295 365 529 576 203 283 981 983 288 359 450 505 789 810 84 176 124 211 785 806 167 250 490 541 801 821 823 841 71 164 480 532
20 18 7926 810 829 822 839 402 462 468 521 454 508 857 872 845 860 118 207 990 991 711 740 403 462 813 832 615 653 444 500 256 331 237 313 366 429 297 367
21 18 6887 243 319 927 935 890 901 947 952 670 703 498 548 312 381 173 256 62 156 225 303 384 446 150 235 119 207 509 558 806 826 870 883 326 393 498 548
22 18 6587 789 810 440 496 701 731 801 821 385 446 719 747 88 179 274 347 119 207 443 499 990 991 300 370 573 615 110 199 263 337 604 644 401 461 234 311
23 18 7168 378 440 940 946 386 448 962 966 622 660 462 516 500 550 42 138 659 693 8 107 928 936 243 318 269 342 330 397 348 413 677 709 910 919 296 366
24 18 6759 994 994 340 406 317 385 98 188 4 104 945 951 568 611 642 678 320 388 933 939 170 253 142 228 283 355 580 622 918 927 852 867 54 149 289 360
25 18 6208 93 183 58 153 34 131 253 328 976 978 313 382 392 453 599 639 15 114 276 349 192 272 746 772 801 821 895 906 1000 1000 324 392 6 105 788 809
26 18 6780 898 908 379 441 260 334 209 288 632 669 98 188 963 967 356 421 660 694 7 106 332 399 429 486 774 797 316 384 324 391 982 983 855 870 1 101
27 18 7337 928 935 537 583 489 540 71 164 150 235 533 580 706 735 781 803 839 855 557 601 348 413 67 160 963 967 602 642 120 208 773 796 557 602 151 236
28 18 8132 896 906 875 888 472 525 386 447 278 350 836 853 472 525 501 551 221 299 321 389 765 789 730 757 194 274 141 227 646 681 867 880 973 975 592 633
29 18 8028 175 257 591 632 448 503 151 236 884 896 653 688 904 914 473 526 302 372 955 960 376 439 999 999 595 636 635 671 481 533 658 693 83 174 673 706
30 18 5916 590 631 164 248 957 961 188 269 228 305 249 324 524 572 172 255 494 545 961 965 473 526 153 238 420 478 165 249 440 496 119 207 505 555 594 635
31 18 8212 210 289 385 447 912 921 429 486 421 479 768 791 120 208 815 834 362 426 780 802 921 929 697 728 633 670 896 907 799 820 169 252 898 908 51 146
32 18 7679 789 810 415 474 407 467 100 190 376 438 695 725 439 495 898 908 724 751 393 454 150 235 736 763 826 844 536 583 877 890 163 247 959 963 116 204
33 18 8478 798 818 3 103 751 776 798 818 416 475 865 879 932 939 75 168 915 924 318 386 238 314 711 740 55 150 413 472 940 946 935 941 840 856 595 636
34 18 6506 200 280 334 401 820 838 316 385 688 719 867 880 11 110 860 874 4 103 376 439 233 310 297 368 297 367 161 245 779 801 200 280 903 913 787 809
35 18 6271 198 278 657 691 450 505 782 804 926 933 165 249 394 455 235 312 411 470 92 183 412 471 297 368 59 153 790 811 409 468 415 474 955 960 192 273
36 18 7816 16 115 798 818 979 981 280 352 754 779 141 227 135 222 430 487 273 346 626 664 869 882 794 814 909 919 514 562 465 519 751 776 299 369 738 764
37 18 8053 543 589 967 971 349 414 613 652 33 129 460 514 863 877 316 384 861 875 576 619 37 133 133 220 566 609 933 940 401 461 857 871 871 884 688 719
38 18 6960 894 904 617 655 202 282 182 264 452 506 19 118 716 744 527 574 630 667 494 545 675 708 451 506 91 182 619 658 522 570 411 470 273 346 925 932
39 18 7017 118 206 768 792 241 317 33 130 724 752 105 194 525 572 187 269 779 801 568 611 43 138 977 979 567 610 512 560 908 917 955 959 141 227 621 659
40 18 5796 505 554 365 428 512 561 931 938 317 385 75 167 593 633 176 258 129 216 749 774 356 420 284 356 216 294 526 573 134 221 39 135 869 882 470 523
41 18 8356 661 695 925 933 820 838 457 511 737 763 833 850 913 922 142 228 783 805 694 725 506 555 261 335 230 307 320 388 458 512 307 376 515 564 883 895
42 18 7156 36 133 527 575 913 922 364 427 230 307 65 158 757 781 570 613 946 952 812 831 720 748 236 312 262 336 436 493 130 217 665 699 371 434 906 915
43 18 5504 558 602 57 151 381 443 4 104 472 524 43 139 876 888 376 438 364 428 506 556 465 518 606 646 429 486 185 267 771 794 502 552 267 341 19 118
44 18 8215 659 693 879 891 849 864 67 160 248 323 117 205 838 854 973 976 261 335 419 477 868 882 816 834 948 953 572 615 898 908 612 651 122 210 123 211
45 18 7197 246 321 540 586 485 536 332 398 57 152 674 706 309 378 166 249 280 352 570 613 996 996 687 719 237 313 157 242 873 886 743 768 990 991 655 690
46 18 7625 599 640 78 170 652 687 530 577 693 724 156 241 428 485 494 545 734 761 72 165 846 862 259 333 715 743 916 924 812 831 882 894 372 435 294 364
47 18 6560 229 306 965 969 530 577 899 910 595 636 462 515 81 173 344 410 652 687 687 719 80 172 676 708 56 151 637 674 3 103 323 390 431 488 551 596
48 18 7277 256 330 519 567 757 781 358 422 20 118 775 797 19 117 819 837 693 724 568 611 708 737 640 676 968 971 7 106 653 687 970 973 249 324 118 207
49 18 7572 607 647 94 184 754 778 991 992 82 174 368 431 573 616 991 992 375 438 939 945 648 683 496 547 9 108 516 564 100 190 899 909 288 359 735 762
50 18 7505 925 933 75 167 32 129 620 658 484 536 944 949 281 353 735 762 869 883 714 743 489 540 764 788 24 122 409 468 722 750 587 629 300 370 408 467
51 18 8082 892 903 768 791 134 221 530 577 315 383 713 742 979 981 131 218 776 799 112 201 630 667 623 661 386 448 632 669 931 938 676 708 741 767 134 221
52 18 7193 875 887 907 917 525 572 122 210 495 546 326 393 771 794 130 217 815 833 976 979 537 583 494 544 135 222 406 465 595 635 37 133 99 189 747 773
53 18 8140 793 813 119 207 858 873 237 313 391 452 531 578 320 388 924 932 828 845 753 778 682 714 552 597 426 483 933 940 297 367 167 251 966 969 398 458
54 18 6968 201 281 997 997 14 113 381 443 839 855 450 505 329 396 480 532 561 605 542 588 969 972 540 586 552 596 288 359 140 226 20 118 540 586 867 881
55 18 7317 241 317 992 993 134 221 304 374 448 503 866 879 972 975 115 204 837 853 81 173 465 519 642 677 336 403 84 176 820 838 512 561 909 918 389 450
56 18 8072 155 239 999 999 828 845 784 805 789 811 884 895 978 980 451 506 364 428 370 433 89 180 864 878 762 786 123 211 447 502 390 451 15 114 798 818
57 18 6725 37 133 942 948 766 790 871 884 165 249 256 330 158 243 932 939 457 511 24 121 535 581 500 550 673 706 756 780 18 116 393 454 289 360 635 672
58 18 8199 720 748 459 514 348 413 398 458 213 292 857 871 13 112 766 789 983 985 411 470 457 511 900 910 991 992 580 622 474 526 179 261 784 806 716 745
