1 14 3704 144 230 2 102 172 255 452 507 808 828 38 134 595 635 834 851 109 198 259 333 216 295 295 366 586 627 120 208
2 14 5288 242 318 61 155 568 612 856 871 457 511 269 342 901 911 951 956 617 655 977 980 566 609 29 127 89 180 28 126
3 14 5473 547 592 514 563 660 694 470 523 731 758 200 280 486 537 610 649 89 181 401 461 543 589 89 180 800 820 702 732
4 14 5151 297 367 690 721 32 129 657 691 936 942 520 568 334 400 130 217 30 127 852 867 671 704 170 253 572 614 548 593
5 14 5916 189 270 602 641 978 980 640 676 790 811 166 250 937 943 59 153 833 849 829 846 70 163 354 418 294 364 654 689
6 14 6560 162 246 877 890 530 577 235 311 197 277 675 707 342 408 298 368 854 869 549 594 943 949 629 666 954 959 956 960
7 14 5285 588 629 862 876 535 582 833 849 199 279 216 294 951 956 427 485 592 633 67 161 345 411 72 165 270 343 650 685
8 14 6580 708 737 701 731 248 324 86 178 962 966 477 530 607 646 743 769 454 509 782 804 751 776 691 722 307 376 708 737
9 14 5334 46 142 448 503 744 769 152 237 138 224 543 588 693 723 780 802 466 519 867 881 722 750 539 585 332 399 198 278
10 14 5340 350 415 905 914 316 384 175 258 768 792 108 197 330 397 137 224 471 524 571 614 305 374 682 714 818 837 740 766
11 14 5754 950 955 666 700 48 143 322 390 982 984 379 442 795 816 219 297 100 190 643 678 392 453 261 335 933 940 503 553
12 14 7486 928 935 927 934 516 565 437 494 672 705 638 674 944 949 966 969 208 287 202 282 575 618 801 821 770 793 774 797
13 14 6041 68 162 839 855 228 305 617 656 484 536 102 192 776 799 773 795 138 224 886 898 773 796 906 915 96 187 866 880
14 14 5317 409 468 553 598 184 266 260 334 412 471 161 245 628 665 162 246 754 779 268 341 382 444 887 898 791 812 796 817
15 14 5637 65 158 99 189 476 529 188 269 904 914 558 602 784 805 634 671 692 723 475 528 872 884 399 459 769 792 132 219
16 14 5348 770 793 586 628 63 157 383 445 948 954 266 339 125 212 637 674 454 509 264 338 796 817 283 355 435 491 676 708
17 14 6188 890 901 645 681 528 575 919 927 232 309 635 671 646 682 877 890 324 392 56 151 660 694 171 254 575 618 577 619
18 14 6511 657 692 242 318 343 409 114 203 599 639 502 552 863 877 980 982 751 776 642 678 853 868 586 628 309 378 698 728
19 14 5678 471 524 375 438 430 487 341 407 281 353 849 865 167 251 579 621 933 940 194 275 990 991 705 734 265 339 518 566
20 14 6233 503 553 970 973 980 982 457 512 992 993 185 267 911 920 875 888 553 598 423 481 185 266 232 309 226 304 300 370
21 14 6347 223 301 434 491 944 950 218 296 777 799 408 467 245 320 943 948 75 167 909 918 319 387 663 697 917 925 859 873
22 14 5172 80 172 301 371 387 448 701 731 97 188 183 265 710 739 511 560 281 353 825 843 379 441 631 668 539 585 841 857
23 14 4409 925 933 354 419 10 109 67 161 807 826 104 193 559 603 332 399 361 425 534 580 223 301 448 504 631 668 157 242
